trial_type.English-English-Abstract-Novel	trial_type.English-English-Abstract-Repeat	trial_type.English-English-Concrete-Novel	trial_type.English-English-Concrete-Repeat	trial_type.English-Spanish-Abstract-Novel	trial_type.English-Spanish-Abstract-Repeat	trial_type.English-Spanish-Concrete-Novel	trial_type.English-Spanish-Concrete-Repeat	trial_type.Spanish-English-Abstract-Novel	trial_type.Spanish-English-Abstract-Repeat	trial_type.Spanish-English-Concrete-Novel	trial_type.Spanish-English-Concrete-Repeat	trial_type.Spanish-Spanish-Abstract-Novel	trial_type.Spanish-Spanish-Abstract-Repeat	trial_type.Spanish-Spanish-Concrete-Novel	trial_type.Spanish-Spanish-Concrete-Repeat	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-0.0349335388674996	1.9610158620509014e-05	-1.496128303426668e-06	-4.790028294579995e-10	0.4080932686791066	7.733438987421211e-09	0.0815123618877175	1.4991936442599828e-10	-0.0259146462405686	1.36604557610335e-09	-4.1864863741693956e-16	3.23390149384191e-17	0.003720475586258	0.2318234797729066	-6.066175354601264e-08	3.420251893453341e-12	0.0038466999999994	-0.0066920000000005	4.4782864000252114e-05	1.4797100889481035e-05	-0.0214746000000003	-0.0017783000000003	3.1623508895599977e-06	0.0004611584451591	-0.0465905000000018	-0.0705744000000004	0.0049807459353592	0.0021706746902502	-0.0001362979999987	-0.0015209380000039	2.3132524030710027e-06	1.8577145629515017e-08	-0.0005048540000006	-0.0003234350000013	1.0461019930077032e-07	2.548775607195275e-07	-3.702400000114292e-05	-0.0001696429999999	2.8778747189777627e-08	1.370776013651411e-09	0.0986429257000013	0.0946085359000014	0.0880063298000017	0.0790155012000014	0.067880074600001	1
-0.0258651969858077	-4.34436383031447e-05	3.6968249449672064e-06	1.4407420265599422e-09	0.3057314503573274	-6.909987487386051e-10	0.0036974686332033	-4.724637402549978e-10	-0.015956682641143	-5.5571775524125115e-08	8.790611528924391e-16	-9.650802190826435e-17	-0.0094706542733273	0.4085045797541356	2.939184015560712e-07	-9.062526332139956e-12	0.0037649199999992	-8.178000000028727e-05	6.687967442846789e-09	1.4174622606193825e-05	-0.0296100000000012	-0.0081354000000006	6.618473316004945e-05	0.0008767521000007	0.0648042999999999	0.1113948000000022	0.0124088014670393	0.004199597298489	-0.0003902750000018	-0.0002539769999989	6.450431517268152e-08	1.52314576475309e-07	-0.0002869789999994	0.0002178750000011	4.7469515877811996e-08	8.235694764782482e-08	0.0001326189999998	0.0001696430000004	2.8778747478632184e-08	1.7587799895640522e-08	0.0983728629000007	0.0935444031000012	0.0856717519000016	0.0750111070000013	0.0619093949000008	1
-0.0159143908732671	9.03796644201437e-05	-8.903887184008486e-06	-4.1940367997152815e-09	0.1415699440081018	-5.018437166820151e-08	-0.0295823310747066	1.4251623896756531e-09	-0.0085112561740269	2.807877642682793e-07	-2.1902224579540138e-15	-3.730443884956922e-16	0.1976703768012804	0.3040619856968313	-1.113377204414561e-06	2.354785829766361e-11	0.0144845999999995	0.0107196800000012	0.0001149115393016	0.00020980363716	-0.0490993000000019	-0.0194893000000011	0.0003798328144903	0.0024107412604925	-0.0203621000000008	-0.0851664000000011	0.0072533156889599	0.0004146151164095	0.0005064929999989	0.0008967680000018	8.041928460593832e-07	2.565351576840834e-07	-0.0002708549999984	1.612399999945516e-05	2.599830847434273e-10	7.336243287448789e-08	-8.252830000080043e-05	-0.0002151473000012	4.6288361085134855e-08	6.810918756340888e-09	0.0980785280000003	0.0923879533000012	0.0831469612000013	0.0707106781000012	0.0555570233000006	1
-0.0084835739790185	-0.0001626428088496	2.0810349764042065e-05	1.1900964374864582e-08	0.0347644511926702	2.676570174003139e-07	-0.0369024560296042	-4.163554376635478e-09	-0.0040405273603861	-1.0823680121968515e-06	6.214307726146691e-15	-4.761818467168007e-16	0.3775471227990729	0.1429920876541852	3.77784871076736e-06	-6.001997049749347e-11	0.0078429799999989	-0.0066416199999999	4.411111622354216e-05	6.151233527993944e-05	-0.0295953000000006	0.019504000000001	0.0003804060160002	0.0008758817820889	0.1150270000000017	0.1353891000000022	0.0183302083988107	0.0132312107289994	-0.0003023590000011	-0.000808852	6.542415584736633e-07	9.142096653271745e-08	-0.0003281199999978	-5.726500000013198e-05	3.279279583013294e-09	1.0766273538246218e-07	-3.767090000105132e-05	4.485739999990336e-05	2.0121851867711957e-09	1.419096318109268e-09	0.0977599938000007	0.0911403277000014	0.0804375635000011	0.0661311865000013	0.0488621241000004	1
-0.004025329944506	0.0002244669106847	-4.681561901563813e-05	-3.3030654060840115e-08	-0.01753526069051	-1.0513585023032791e-06	-0.0307223047217281	1.1850149820389041e-08	-0.0017361109668561	3.707442145691656e-06	-1.3992713213530171e-14	-2.212704209287685e-16	0.2826752287597366	0.0312350241773657	-1.2007792332248123e-05	1.4983750528662384e-10	0.0038038499999987	-0.004039129999999	1.631457115569448e-05	1.4469274822490575e-05	-0.0295764999999991	1.879999999943509e-05	3.5343825476765247e-10	0.0008747693522489	0.0002966890000006	-0.114730311000002	0.0131630442621579	8.802436159209062e-08	0.0011567300000019	0.0014590890000019	2.1289407130772115e-06	1.3380242912810833e-06	-0.0001642719999978	0.0001638479999995	2.6846166399314024e-08	2.6985292620180365e-08	-7.089270000074065e-05	-3.322179999921491e-05	1.1036866715392483e-09	5.025774168709674e-09	0.0974173387000016	0.0898027576000016	0.0775495743000014	0.0612907054000013	0.0418659738000005	1
-0.0017290991613494	-0.0004705637011575	9.964550945359429e-05	8.985217975775614e-08	-0.0357121106320131	3.637034670193476e-06	-0.020532073787518	-3.2977108674637125e-08	-0.0006918936540755	-1.1856203074364627e-05	3.3479260625824195e-14	-7.338608821761337e-16	0.1278851490707104	0.0885246358166927	3.650005658892642e-05	-3.654159536317998e-10	0.003757659999999	-4.618999999907482e-05	2.1335160161273173e-09	1.4120008675573611e-05	-0.0296786000000006	-0.0001021000000005	1.0424410070343072e-08	0.0008808192979599	0.0607947000000005	0.0604980110000013	0.0036600093349551	0.003695995548089	-0.0002693469999997	-0.0014260770000028	2.0336956133970227e-06	7.254780848454639e-08	-0.0003317589999984	-0.0001674870000005	2.8051894416393983e-08	1.100640346894898e-07	0.0001326189999999	0.000203511700001	4.1417012549301816e-08	1.758780005696519e-08	0.0970506473000016	0.0883765630000016	0.0744894057000014	0.0562083378000011	0.0346117057000004	1
-0.0006875553259628	0.0225115241625351	-0.0001872071274736	-2.398217028226184e-07	-0.0347441489211744	-1.1704611277405884e-05	-0.0116838176855715	8.992484888008222e-08	-0.0002304633310247	3.6198829425801513e-05	-7.712387939152335e-14	4.980417044184253e-16	0.0278174121843562	0.3238025962130668	-0.0001074144698343	8.668587865798016e-10	-0.0199991000000016	-0.0237567600000013	0.0005643836456989	0.0003999640008111	0.017856800000003	0.0475354000000024	0.0022596142531621	0.0003188653062357	-0.0870295000000012	-0.1478242000000022	0.0218519941056424	0.0075741338702516	0.0003152960000001	0.0005846430000009	3.418074363564462e-07	9.94115666537175e-08	-0.0005230780000003	-0.0001913190000011	3.6602959841903134e-08	2.736105934248909e-07	-0.0003083520000014	-0.0004409710000014	1.944554255924382e-07	9.5080954980702e-08	0.0966600102000016	0.0868631514000013	0.071263851900002	0.0509041416000005	0.0271440450000006	1
-0.0002334178051773	0.2411840474900927	0.0002862310054184	6.282464342815529e-07	-0.0255683976475503	3.589759531721233e-05	-0.0058486588443927	-2.405691218134479e-07	-2.4222504220482203e-05	-0.0001068981905007	1.6871232955319337e-13	-2.648860579827764e-15	-0.0206315951561097	0.3429871931769808	0.0003088194996452	-1.9865168904227396e-09	0.0037503899999997	0.0237494900000012	0.0005640382752585	1.406542515286333e-05	-0.0053414799999994	-0.0231982800000023	0.0005381601949593	2.853140859045576e-05	0.0782738000000005	0.1653033000000026	0.0273251809908919	0.006126787766439	-0.000688407	-0.0010037030000022	1.007419712260719e-06	4.7390419935907306e-07	-0.0001032079999989	0.000419870000002	1.7629081781319064e-07	1.0651893132362286e-08	-0.000132106000003	0.0001762460000013	3.1062652737023656e-08	1.7451993763937004e-08	0.0962455236000016	0.0852640164000014	0.0678800746000017	0.0453990500000007	0.0195090322000005	1
-8.789098202518073e-06	0.408619770065006	-0.0006195790126786	-1.6146185708502049e-06	-0.0156604601992092	-0.0001063818925423	-0.0026321385043686	6.316286516892349e-07	3.646438245880561e-05	0.0003082481943184	-3.4553894885716093e-13	6.10403252000754e-15	-0.036890599978214	0.1880944489100224	-0.0008470475115345	4.345654754503542e-09	0.0037839499999994	3.3560000000310926e-05	1.1262736372940016e-09	1.431827760208233e-05	-0.0263302	-0.0209887200000021	0.0004405263672392	0.0006932794320395	0.0411596000000011	-0.0371142000000005	0.0013774638416393	0.0016941126721589	5.0154399999396345e-05	0.0007385614000009	5.454729412792022e-07	2.5154637372394886e-09	-0.0002387819999993	-0.0001355740000007	1.8380309552078137e-08	5.7016844880114345e-08	-4.155800000216768e-05	9.0548000001063e-05	8.198939777798936e-09	1.7270661455640555e-09	0.0958072899000018	0.0835807361000016	0.0643455865000012	0.0397147891000007	0.0117537397000007	1
-1.0458754311302152e-05	0.2991277662139699	0.0240011731276584	4.066103505206818e-06	-0.0083176039345677	0.0003076768399527	-0.0010804656650821	-1.6270330370027983e-06	-0.0001062317827349	-0.0008475548030392	6.308723716628007e-13	-1.5281826288608042e-14	-0.0350656704259162	0.061381277529156	0.002099859711179	-8.873628626964332e-09	-0.002812600000001	-0.0065965499999996	4.351447190377116e-05	7.910718759561679e-06	-0.0053109399999993	0.0210192600000009	0.0004418092909478	2.8206083681340493e-05	0.0554783000000014	0.0143187000000003	0.0002050251696889	0.003077841770889	0.0003556970000019	0.0003055426000004	9.335627885307599e-08	1.2652035541918984e-07	-0.0005402560000006	-0.0003014740000012	9.088657229751117e-08	2.918765445707394e-07	1.1452399998315112e-05	5.301039999992669e-05	2.810101027589461e-09	1.3115689654170844e-10	0.0953454172000024	0.0818149717000016	0.0606682351000012	0.0338737920000007	0.0039259816000003	1
3.465587340812799e-05	0.1363276646857851	0.2451468187676924	-1.001133332475023e-05	-0.0039343501225711	-0.0008480619678706	-0.000414583283106	4.1072590754524e-06	0.0003073317328175	0.0021035983962397	-8.866216791595338e-13	3.6111401488908685e-14	-0.0255094059995343	-0.0067677213461185	-0.002883114333546	1.6090296436426125e-08	-0.0037815600000012	-0.0009689599999991	9.388834815198878e-07	1.4300196034291334e-05	-0.005317	-6.060000000517943e-06	3.6722689153730145e-11	2.8270488998751422e-05	-0.0170962000000005	-0.0725745000000008	0.0052670580502501	0.0002922800544399	0.0001243350000009	-0.0002313620000011	5.35283736310229e-08	1.5459192543216825e-08	-0.000693665000002	-0.0001534090000003	2.353432041166133e-08	4.811711304599447e-07	0.0002248190000007	0.0002133666000018	4.552530546812785e-08	5.054358459641969e-08	0.0948600195000018	0.0799684658000018	0.0568561851000011	0.0278991106000006	-0.0039259816	1
-0.0001046012245434	0.031891752935436	0.4087980070428563	2.4014130204959378e-05	-0.0016852836411178	0.0021070637604629	-8.834001228034696e-05	-1.0138883002781669e-05	-0.0008485839733887	-0.0028337809118801	2.308761134181668e-13	-8.583055420702997e-14	-0.015525900628651	-0.034247532901409	0.1128339755943204	-2.2214573437213423e-08	-0.0168392000000021	-0.0130576399999999	0.0001705019623707	0.000283558656642	0.0009870089999989	0.0063040089999998	3.974052947205923e-05	9.741867652694574e-07	0.0156805999999996	0.0327768000000009	0.0010743186182389	0.0002458812163604	-0.0002596010000007	-0.0003839359999999	1.4740685160194508e-07	6.739268018971267e-08	-0.0001659819999995	0.0005276830000022	2.784493500505966e-07	2.7550026337896987e-08	-7.943240000161266e-05	-0.0003042514000031	9.256891582627076e-08	6.309504034428419e-09	0.0943512164000009	0.078043040700002	0.0529179001000007	0.0218143241000004	-0.0117537397000004	1
0.0003049928465939	-0.0187365230982754	0.2966478478235092	-5.580349665998664e-05	-0.0006693819480662	-0.0027578586525413	7.632370493319408e-06	2.437704073440648e-05	0.0021056735332794	0.1139856828683296	4.942783568253996e-12	1.913051191259496e-13	-0.0082382292926804	-0.0385155070022573	0.3646690292256613	4.270775439489698e-09	-0.0024675800000015	0.0143716200000018	0.0002065434614252	6.088951056736349e-06	0.0025363399999993	0.0015493309999995	2.400426546225841e-06	6.433020595136979e-06	-0.0100097000000001	-0.0256902999999998	0.000659991514089	0.0001001940940901	0.000191024	0.0004506250000011	2.0306288999157726e-07	3.649016908127409e-08	-0.0006070749999997	-0.0004410930000022	1.9456303540841278e-07	3.685400540550655e-07	0.0002248190000004	0.000304251400002	9.256891508331657e-08	5.0543583732082664e-08	0.0938191336000013	0.0760405966000019	0.0488621241000004	0.0156434465	-0.0195090322000005	1
-0.0008453533301145	-0.0359516262999783	0.1343831294170429	0.0001243977171229	-0.0002231248604301	0.11513738822771	-2.878814932462194e-06	-5.688164012656464e-05	-0.0026819629668936	0.3654619479732571	-2.7490223416032327e-11	-4.0785387544078805e-13	-0.0038888034472197	-0.0309818264747068	0.3741567344712967	1.3278384358426884e-07	-0.0037575100000005	-0.0012899299999999	1.6639194056719847e-06	1.411888140017268e-05	0.0292300000000013	0.0266936600000009	0.0007125514841952	0.0008543928999988	-0.0298275999999999	-0.0198178999999997	0.0003927491604096	0.0008896857217602	-0.0001311640000001	-0.0003221880000002	1.0380510657685913e-07	1.7203995879523442e-08	-0.0003918109999999	0.0002152640000005	4.6338588669585616e-08	1.5351585960882386e-07	0.0002248190000014	-6.587702614354738e-16	-2.0289255393787283e-15	5.05435847515699e-08	0.0932639023000019	0.0739631095000016	0.0446978621000009	0.0094108313000001	-0.027144045	1
0.0021026926804561	-0.0344848861637381	0.0308865066425109	-0.0002533480155751	-9.669402008909707e-06	0.3662548712098672	1.1167097696401488e-06	0.0001274980335473	0.1162891058269071	0.3735383476113798	1.0946250868527198e-10	7.98602541280808e-13	-0.0016646285715158	-0.0203250313151464	0.2088828161552962	-7.253443644730588e-07	-0.0076680100000006	-0.0039105000000006	1.5292010250336047e-05	5.879837736037153e-05	0.018141100000001	-0.0110889000000017	0.0001229637032093	0.0003290995092089	-0.0071011199999999	0.0227264800000009	0.0005164928931902	5.042590525465264e-05	-0.0001311640000005	2.5691550183056565e-16	-9.286750207808077e-16	1.7203995595198258e-08	-0.0006424030000012	-0.0002505920000005	6.279635022218955e-08	4.1268161308106586e-07	2.8221999999991603e-05	-0.0001965970000015	3.865038021153648e-08	7.964798167251822e-10	0.0926856596000017	0.0718126298000011	0.0404343596000011	0.0031410759000002	-0.0346117056999998	1
-0.0025300819716398	-0.0251724027424511	-0.0192684058272568	0.0004543161339296	3.534703852677598e-07	0.3729199506310796	-3.043241363135706e-07	-0.0002619078887098	0.3670477874924519	0.2080999349154175	-3.812880481626717e-10	-1.3293325006010194e-12	-0.0006603941118546	-0.0113800483737261	0.0740562569135327	2.871756731983541e-06	0.0068298899999993	0.0144979000000009	0.0002101891044107	4.664739741127072e-05	0.0007662560000003	-0.017374844000002	0.0003018852040252	5.871482569866377e-07	0.0413165000000006	0.0484176200000016	0.0023442659264638	0.0017070531722496	0.0003617050000009	0.0004928690000006	2.429198514717679e-07	1.3083050537767994e-07	-0.0001855489999995	0.0004568540000018	2.0871557814266036e-07	3.4428433168782814e-08	0.0002248190000006	0.0001965970000012	3.8650381530123244e-08	5.0543582980732325e-08	0.0920845480000016	0.0695912797000008	0.0360810826000011	-0.0031410758999999	-0.0418659738000002	1
0.118592502533258	-0.0153252798643039	-0.035732030213051	-0.0010220684312202	-1.7832572798811745e-07	0.2073170753276859	-5.077599472580978e-07	0.0004766053034472	0.3723015606250658	0.0735706124675372	1.2324146940607402e-09	1.385386645772372e-12	-0.000218563836057	-0.005663752639488	0.0001237639208408	-9.974148167337282e-06	0.0037699899999989	-0.0030599	9.36298801092335e-06	1.4212824599071622e-05	0.0016873000000011	0.0009210439999993	8.483220491885829e-07	2.846981288145609e-06	0.035504100000001	-0.0058124	3.378399375876708e-05	0.0012605411168096	-0.0001311640000004	-0.0004928690000008	2.4291985182095333e-07	1.7203996359807835e-08	-0.000393584	-0.0002080350000007	4.3278560704496286e-08	1.5490836558740578e-07	0.0002248190000013	1.5671082843636706e-16	-4.782696462557097e-16	5.054358330049953e-08	0.0914607160000017	0.0673012514000009	0.0316476967000006	-0.0094108313000001	-0.0488621241000005	1
