trial_type.Alegría	trial_type.Enojo	trial_type.SinRostro	trial_type.Tristeza	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.4605704565428139	0.0016104113694415	-0.0369577628290861	-2.10362085115108e-08	0.0302193603450853	-0.0118282753719262	0.0001399080982742	0.0009132097396653	0.0546397696597294	0.0027202522817336	7.399772475041163e-06	0.0029855044284678	-0.0217863086413695	-7.617271739914221e-05	5.802282063993419e-09	0.0004746432442172	-0.0008257965595926	1.791238792686613e-05	3.2085441063361516e-10	6.819399580151087e-07	0.0004608648794149	-0.0001530363519149	2.342012444793512e-08	2.1239643764859974e-07	-0.0008833099701365	6.743181438903681e-05	4.5470486326108734e-09	7.802365043675214e-07	0.0906124852999999	0.0792950035000012	0.0614677836000003	0.0385943546000005	0.0125525148000004	-0.0145198259	1
0.4425213451750559	0.0043041582379606	-0.0239220221575248	4.9998779203279254e-08	0.0301553279857949	-6.403235928998902e-05	4.100142998327666e-09	0.0009093438059298	0.0694655160407936	0.0148257463810643	0.0002198027557546	0.0048254579188136	-0.0215270843433066	0.000259224298063	6.719723577505585e-08	0.000463415360324	-0.0009852965420502	-0.0001594999824575	2.54402451022297e-08	9.708092760329056e-07	0.0004619358419152	1.070962500598319e-06	1.146042057851183e-12	2.133847227512293e-07	-0.0008832735687847	3.6401351670322114e-08	6.840893618256832e-16	7.801721985462807e-07	0.0902277930999999	0.0778225297000012	0.0583947491000003	0.0336975674000003	0.0059595986000001	-0.0223161501000001	1
0.2394361161912612	0.1830947623802687	-0.0133229084137309	-1.1479090641552117e-07	0.0320133538460253	0.0018580258602305	3.45226009787161e-06	0.0010248548244687	0.0877924635117336	0.0183269474709396	0.0003358770036014	0.0077075166494597	0.0405397211123944	0.0620668054557022	0.003852288339479	0.0016434689878696	0.0008260919719733	0.001811388514024	3.2811283488593083e-06	6.824279453547796e-07	0.0001429694412815	-0.0003189664006329	1.0173956362454595e-07	2.044026104153321e-08	-0.0012845596692186	-0.0004012861004346	1.6103053458447344e-07	1.6500935456993412e-06	0.0898253534000007	0.0762888293000017	0.0552183539000006	0.0286947552000001	-0.0006626120000001	-0.0299545425000003	1
0.080288976175686	0.4710116822609624	-0.0065831310581657	2.516136364971796e-07	0.0349512426712411	0.0029378888252156	8.631190749744377e-06	0.0012215893642631	0.0807117091532785	-0.0070807543584554	5.013708228389253e-05	0.006514379994444	0.0310936756968506	-0.0094460454155441	8.922777399202006e-05	0.0009668166683398	0.0008695363832206	4.34444112476537e-05	1.8874175901006603e-09	7.560935196522408e-07	6.804329838095288e-05	-7.492614289977416e-05	5.6139260760725206e-09	4.629890468580062e-09	-0.0010510297223278	0.0002335299468904	5.4536236252634825e-08	1.1046634771772594e-06	0.089405245300001	0.0746951088000015	0.0519442201000008	0.0236016587000001	-0.0072815655000003	-0.0373809464000004	1
-0.005214825493484	0.448005291464627	-0.0029257217398805	-5.15361834402316e-07	0.0334353452408324	-0.0015158974304084	2.297945020117147e-06	0.0011179223113726	0.0763227007390566	-0.0043890084142224	1.926339485924263e-05	0.005825154648104	0.0544503247641467	0.0233566490672963	0.000545533055653	0.0029648378669196	0.0007028383227238	-0.0001666980604973	2.7788244136625665e-08	4.93981706631582e-07	-0.0002674262936777	-0.0003354695920582	1.1253984790752113e-07	7.151682115782172e-08	-0.0012119068591861	-0.0001608771368587	2.5881453193339724e-08	1.468718236290494e-06	0.0889675516000012	0.0730426222000017	0.048578143200001	0.0184343027	-0.0138647266000003	-0.0445428048000005	1
-0.0399160599815822	0.4258181292876417	-0.0011928321485186	9.415634755127634e-07	0.0296524731608366	-0.0037828720799954	1.4310121173844e-05	0.0008792691645533	0.0409520316080289	-0.035370669131028	0.0012510842347771	0.0016770688928244	0.030065813322067	-0.0243845114420803	0.0005946043982689	0.0009039531307162	0.0009270629627259	0.0002242246400021	5.0276688639067996e-08	8.594457366618511e-07	7.472957646994597e-05	0.0003421558701478	1.1707063996753767e-07	5.584510677316661e-09	-0.0016620366292777	-0.0004501297700912	2.0261680980542445e-07	2.762365759137473e-06	0.0885123583000011	0.0713326694000015	0.0451260812000008	0.0132089455	-0.0203797360000003	-0.0513894333000007	1
-0.0452862497933508	0.5505880760138627	-0.0004438392032698	-1.3312161570713813e-06	0.0322237717960831	0.0025712986352466	6.611576671550963e-06	0.0010383714687652	0.0837760138484219	0.0428239822403941	0.0018338934549266	0.0070184204963312	0.0080145084989008	-0.0220513048231656	0.0004862600444033	6.423234647838888e-05	0.0007528211458093	-0.0001742418169158	3.0360210682279715e-08	5.66739676793474e-07	-0.0002949581149657	-0.0003696876914362	1.3666898956063777e-07	8.700028974178184e-08	-0.0012163896257491	0.0004456470035289	1.9860125100525055e-07	1.4796037220414974e-06	0.0880397549000005	0.0695665959000012	0.0415941444000007	0.0079420280999999	-0.0267945692000003	-0.0578723781000006	1
-0.0361368325631599	0.4352365707419874	-7.823215261448395e-05	3.970337498948794e-07	0.032855829103056	0.0006320573069724	3.9949643806103173e-07	0.0010795055060488	0.0587615533733018	-0.0250144604751211	0.0006257232328615	0.0034529201548431	-0.0675008595923175	-0.0755153680912197	0.0057025708179547	0.0045563660457025	-0.000775095059189	-0.0015279162049986	2.334527929848008e-06	6.007723499809183e-07	-0.0005608682542611	-0.0002659101392957	7.0708201256625e-08	3.145731979454125e-07	-0.0003382171020893	0.0008781725236606	7.711869816752163e-07	1.143908071686297e-07	0.0875498342999999	0.0677457911000008	0.0379885845000003	0.0026501220999998	-0.0330776943000002	-0.0639457595000005	1
-0.0234786219003672	0.1954937278192549	6.570263017963327e-06	7.206016984012924e-06	0.0419629869146552	0.0091071578115994	8.294032340415826e-05	0.0017608922707993	0.0568064173188822	-0.0019551360544197	3.822556990536092e-06	0.0032269690486061	-0.0474129908811731	0.020087868711145	0.0004035224693546	0.0022479917042989	-0.0010420895646955	-0.0002669945055066	7.128606679969346e-08	1.0859506604100766e-06	-0.0005608327229991	3.5531262702689096e-08	6.760007610144217e-16	3.1453334176812e-07	-0.0003207918212648	1.742528082424581e-05	3.0364043179592636e-10	1.0290739227861689e-07	0.0870426930999996	0.0658716875000007	0.0343157834000003	-0.0026501221000001	-0.0391982268000002	-0.0695665959000006	1
-0.0130757186498126	0.0324952836560509	-2.421451746519434e-06	-4.069656829523141e-05	0.025094784420588	-0.0168682024940678	0.0002845362553788	0.0006297482051153	0.0703777692828718	0.0135713519639895	0.0001841815941302	0.0049530304092329	-0.1235648280998206	-0.0761518372186481	0.0057991023117769	0.0152682667433405	-0.0021747787154927	-0.0011326891507977	1.2829847122844034e-06	4.729662461908886e-06	-0.0008728192905384	-0.0003119865675403	9.73356181928987e-08	7.618135112920301e-07	0.001671059329573	0.0019918511508386	3.967471009848265e-06	2.792439281781054e-06	0.0865184307999994	0.0639457595000003	0.0305822422000003	-0.0079420281000003	-0.0451260812000001	-0.0746951088000003	1
