trial_type.Alegría	trial_type.Enojo	trial_type.Sin_Rostro	trial_type.Tristeza	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
-3.420805172701548e-08	-0.0027890370933939	-6.230353698187856e-14	0.0954234443994524	0.019231799760322	0.0150994031705796	0.0002279919761089	0.0003698621220221	-0.0118686662732036	-0.0235023194110509	0.0005523590176988	0.000140865239105	0.0611476724494341	-0.0003838488911321	1.4733997149054708e-07	0.0037390378459803	0.0003238674374626	-0.001192035596141	1.4209488624632898e-06	1.0489011793934987e-07	-0.0001772421178748	-7.780505823332533e-05	6.053626472086063e-09	3.1414767928942405e-08	-0.0014939717772758	0.0004014556626884	1.6116664940427459e-07	2.231951671822646e-06	0.0927013771000022	0.0333745172000008	-0.0391140859000003	1
1.3710439808400144e-07	-0.0013750146254327	1.7419076349777937e-13	0.0511558290596607	-0.0338693842775224	-0.0531011840378451	0.0028197357462227	0.0011471351913371	0.0274081901617355	0.0392768564349396	0.0015426714514108	0.0007512088879417	-0.0245321463517784	-0.085679818801212	0.0073410313498102	0.0006018262046238	-0.0022419390334295	-0.0025658064708934	6.58336284374292e-06	5.026290630270153e-06	-9.93326609036998e-05	7.790945696979717e-05	6.0698808132491835e-09	9.866975997157035e-09	0.0011888902116884	0.0026828619889651	7.19774845496126e-06	1.4134599347578684e-06	0.0912392418000018	0.0287162346999996	-0.045858688300001	1
-4.78644109186806e-07	-0.0006082042521358	-4.780438831096928e-13	0.0183769357801188	-0.0217188855470733	0.0121504987304478	0.0001476346193999	0.0004717099894065	0.0269423610050828	-0.0004658291566525	2.1699680315742554e-07	0.0007258908165277	0.0101788916853948	0.0347110380371744	0.0012048561616176	0.0001036098359404	-0.0017689917930037	0.0004729472404276	2.236790930688896e-07	3.129331964494864e-06	-0.0007826552850742	-0.0006833226241712	4.6692980928798163e-07	6.125492962296631e-07	0.0013048092952875	0.0001159190835992	1.3437234106901156e-08	1.7025272969545254e-06	0.0897370860000019	0.0240075740999998	-0.0524223074000008	1
1.5493017004910374e-06	-0.0002459205173456	1.284500818878637e-12	-0.0022778358910834	-0.0217857126054063	-6.682705833475019e-05	4.4658571312782955e-09	0.0004746172737248	0.0460108106772733	0.0190684496721905	0.0003636057729009	0.0021169946991793	0.0228808345800747	0.0127019428946803	0.0001613393532995	0.0005235325910784	-0.0022021651160206	-0.0004331733230164	1.876391264507663e-07	4.849531199725248e-06	-0.0005179380456749	0.0002647172394012	7.007521704252045e-08	2.682598192023622e-07	0.0013049321093177	1.2281402948764624e-07	1.4129186297915812e-14	1.7028478111305008e-06	0.0881955685000021	0.0192567961999998	-0.0587790397000009	1
-4.778943034500961e-06	-9.37139486279289e-05	-3.397855486870799e-12	0.0198636014271814	-0.0214867049450038	0.0002990076604008	8.94055819814795e-08	0.0004616784893931	0.0419896045666087	-0.0040212061106644	1.617009858450655e-05	0.0017631268916599	0.075619826263218	0.052738991683144	0.0027814012437545	0.0057183581240764	0.0008262479223448	0.0030284130383671	9.171285534094152e-06	6.826856293435936e-07	-0.0009288360523851	-0.0004108980067108	1.6883717059299458e-07	8.627364127170555e-07	0.0016083841711352	0.0003034520618169	9.20831543646956e-08	2.586899641031868e-06	0.0866153656000025	0.0144722352000001	-0.0649037979000008	1
1.423172170357594e-05	-1.4603365060694143e-05	8.829577581357272e-12	0.0879310687753636	-0.0217464653562716	-0.0002597604112691	6.747547258174591e-08	0.0004729087554913	0.029695737282835	-0.0122938672837731	0.0001511391727907	0.000881836812771	0.0702999703737359	-0.0053198558894815	2.830086668498703e-05	0.0049420858345455	0.0008082260069932	-1.80219153523022e-05	3.2478878209070356e-10	6.532292786233647e-07	-0.0008403042482649	8.853180412102165e-05	7.837880745930031e-09	7.061112294490432e-07	0.0017248413113792	0.0001164571402426	1.3562264873085484e-08	2.97507754868673e-06	0.0849971703000024	0.0096622851	-0.0707724105000008	1
-4.125745159163856e-05	2.289158565765867e-06	-2.253670858290372e-11	0.0846170338883593	-0.0215470397943122	0.0001994255619577	3.977055612199494e-08	0.0004642749238974	0.0624148279911622	0.0327190907083274	0.0010705388967798	0.0038956107531652	0.0365070803867938	-0.0337928899869413	0.0011419594136702	0.0013327669183657	0.0006678258203759	-0.0001404001866177	1.9712211992160538e-08	4.459913261075311e-07	-0.0009108963056645	-7.0592057400253e-05	4.983239078388459e-09	8.297320799483658e-07	0.0018108057967447	8.596448536542349e-05	7.389892456385941e-09	3.279017632970231e-06	0.0833416924000021	0.0048353839999996	-0.0763617167000011	1
0.0001170667057952	-8.327246772775538e-07	5.6408406196305805e-11	0.0744819088751809	-0.0213346430546994	0.0002123967396117	4.511237618553847e-08	0.0004551669942711	0.0626569728237174	0.0002421448325548	5.8634119677907926e-08	0.0039258962434308	0.0444377834729965	0.0079307030862033	6.289605144149889e-05	0.0019747165999907	0.0010049625903664	0.0003371367699908	1.1366120222070373e-07	1.0099498075912834e-06	-0.0010405730424853	-0.0001296767368207	1.6816056608450667e-08	1.0827922571365136e-06	0.0018470197290201	3.62139322757336e-05	1.3114487187260363e-09	3.411481879045411e-06	0.081649658100002	-4.499342459056079e-16	-0.0816496581000011	1
-0.0003194000747552	3.363909849675053e-07	-1.3810164033751728e-10	0.1112285415250706	-0.0213032988917507	3.134416294734477e-05	9.824577413891775e-10	0.0004538305436712	0.0503638841672682	-0.012293088656449	0.0001511200287148	0.0025365208284129	0.0444675742035474	2.9790730551559325e-05	8.874876481120475e-10	0.0019773651555459	0.0011595413296757	0.0001545787393092	2.3894587062581948e-08	1.3445360947625366e-06	-0.0010398412105518	7.318319332208988e-07	5.361208759711364e-13	1.081269743074579e-06	0.0020001092079297	0.0001530894789093	2.3436388202844836e-08	4.000436842974767e-06	0.0799218096000018	-0.0048353840000005	-0.0866153656000011	1
0.0008126640610321	-1.3391017973483525e-07	3.293821502474084e-10	0.0908443157845165	-0.0212314472558422	7.185163590719475e-05	5.162658832340814e-09	0.0004507743525774	0.0353394543235619	-0.0150244298437059	0.0002257334921279	0.0012488770318862	0.0443853267629876	-8.224744055893596e-05	6.764641421508193e-09	0.0019700572318552	0.0011383332772477	-2.1208052428279868e-05	4.497820137221893e-10	1.295802649406216e-06	-0.0012898230804663	-0.0002499818699145	6.249093608458024e-08	1.6636435796758373e-06	0.0020637376484556	6.362844052578123e-05	4.048578152316535e-09	4.259013080854735e-06	0.0781589047000018	-0.0096622851000005	-0.0912392418000013	1
