trial_type.cue_LargeGain	trial_type.cue_LargeLoss	trial_type.cue_NoMoneyStake	trial_type.cue_SmallGain	trial_type.cue_SmallLoss	trial_type.fb_hit_LargeGain	trial_type.fb_hit_LargeLoss	trial_type.fb_hit_NoMoneyStake	trial_type.fb_hit_SmallGain	trial_type.fb_hit_SmallLoss	trial_type.fb_miss_LargeGain	trial_type.fb_miss_LargeLoss	trial_type.fb_miss_NoMoneyStake	trial_type.fb_miss_SmallGain	trial_type.fb_miss_SmallLoss	trial_type.fix_LargeGain	trial_type.fix_LargeLoss	trial_type.fix_NoMoneyStake	trial_type.fix_SmallGain	trial_type.fix_SmallLoss	trial_type.probe	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
2.074524661293078e-05	-0.0001855479992052	-0.0363929225684544	-1.949134884751625e-08	0.461499862729235	-2.067275870201319e-07	-0.0019985910388872	-0.0017196129020606	1.3026114984236398e-16	-0.019315443446944	-2.164317146012661e-29	3.773605625944375e-11	1.6321530415855992e-06	-2.4381536074542882e-11	0.268904650350359	-1.6414035222830062e-07	-0.0011346830098806	-0.032820846369822	-4.391592703011731e-09	0.3194031114252523	0.0403368282415284	-0.01291928728034	-0.0143290255329872	0.0002053209727249	0.0001669079838319	-0.3005901309600318	0.0117716727116601	0.0001385722784304	0.090354426830569	-0.1121312761702455	-0.0120158870499694	0.0001443815415976	0.0125734230955678	0.0013230786264304	0.0005921895323642	3.5068844224173e-07	1.7505370517169542e-06	0.0009430950333897	-5.5852838520200005e-05	3.119539570763537e-09	8.894282420043193e-07	0.0008973767604643	-0.0003277588628858	1.0742587220019269e-07	8.052850502214016e-07	-0.0171394968	-0.0617187226	0.0473200502	0.0385791428	1
8.829055374832712e-05	-7.074733659741404e-05	-0.0341606147970071	6.342778959906633e-08	0.4173716174148423	5.801098476975826e-07	-0.0014114010056548	-0.0145008703302648	-4.037512898336038e-16	0.0137963483599702	8.537038852466004e-30	-1.6637334159730883e-10	-6.635658527815053e-07	9.984357196226231e-11	0.2125957081136594	1.6305539283942073e-06	-0.0007723334043841	-0.0362631386126198	1.1025857846702488e-08	0.3904077221011624	0.0488120967650229	-0.000144588753983	0.0127746985263569	0.0001631929224393	2.0905907778356497e-08	-0.3101073967541481	-0.0095172657941163	9.057834819585664e-05	0.0961665975216346	-0.0953846909382605	0.0167465852319849	0.0002804481169321	0.0090982392653874	0.0007310458693428	-0.0005920327570876	3.505027854647452e-07	5.344280630831702e-07	0.0009313570766873	-1.1737956702399972e-05	1.3777962754741643e-10	8.674260042955132e-07	0.0009751598678634	7.778310739910003e-05	6.050211796659929e-09	9.509367678913638e-07	-0.017663653	-0.0611982577	0.0485048896	0.0367539216	1
0.0054517537307817	-5.948919988580485e-06	-0.030790368003887	-1.948903945901453e-07	0.3453188216470934	-1.5988905897656016e-06	-0.0009835126514432	-0.022954831235603	1.1993567002703849e-15	0.0883859384169556	-3.306994080352412e-30	1.2149073956892534e-10	2.577771940752108e-07	-3.4910851125990674e-10	0.1570790322530867	-6.280452443068219e-06	-0.0005114707069072	-0.0368717958706822	-2.7156730309166473e-08	0.4264165700643723	0.0626566230215286	0.0222124835137265	0.0223570722677095	0.0004998386803835	0.0004933944238475	-0.347677902764147	-0.0375705060099988	0.0014115429218473	0.1208799240704756	-0.0676983861006732	0.0276863048375873	0.0007665314755598	0.0045830714806358	0.0005080083550725	-0.0002230375142703	4.974573277187427e-08	2.580724888234673e-07	0.0006508849510813	-0.000280472125606	7.866461324194786e-08	4.236512195441064e-07	0.0015123365441482	0.0005371766762848	2.885587815443848e-07	2.2871618227661206e-06	-0.0181867567	-0.0606632079	0.0496637203	0.0348936654	1
0.0363961295592862	7.114676753503658e-07	-0.0268181643783905	5.753230685224884e-07	0.2626466880891663	4.382560230460811e-06	-0.0006768525780045	-0.0278996763233032	-3.450036586573439e-15	0.1868114684927395	1.2583012273544027e-30	-6.809834310132631e-11	-9.318601632190643e-08	1.1228279111030542e-09	0.1082933321682133	1.108480937425697e-05	-0.0002956982163644	-0.0353869294476075	6.548136734614845e-08	0.4151857533876728	0.0724655770222296	0.0257211363635576	0.003508652849831	1.2310644820627892e-05	0.0006615768558327	-0.3414782135010341	0.0061996892631129	3.843614695915773e-05	0.1166073702958578	-0.0674704363071612	0.000227949793512	5.1961108362168543e-08	0.0045522597754786	0.0007308560122386	0.000222847657166	4.966107830441961e-08	5.341505106253087e-07	0.0009429994427592	0.0002921144916779	8.53308762482379e-08	8.892479490441617e-07	0.0013656567362634	-0.0001466798078847	2.1514966041121805e-08	1.865018321301602e-06	-0.0187087768	-0.0601137009	0.0507959208	0.0330001477	1
0.1131088754597619	-2.66167688779438e-07	-0.0226701877964453	-1.654108776816914e-06	0.1829958857886734	-1.0607403487733515e-05	-0.0004602468871579	-0.030044341802719	9.669859402082782e-15	0.2710817694919683	-4.700687388727396e-31	3.3977729627025907e-11	3.1920007087312497e-08	-3.42365482782127e-09	0.0683451961595977	0.0012588875954838	-0.0001476063847482	-0.0324782993860466	-1.54060119119039e-07	0.3652974824718323	0.0736347380987111	0.0133067580594996	-0.012414378304058	0.0001541167886762	0.000177069810054	-0.3040093248027062	0.0374688886983278	0.0014039176202876	0.0924216695669973	-0.0874234950518655	-0.0199530587447043	0.0003981245532696	0.0076428674870835	0.0006048403345096	-0.000126015677729	1.5879951033499195e-08	3.658318302496848e-07	0.001088868425604	0.0001458689828447	2.1277760156176547e-08	1.1856344482773336e-06	0.00121417199475	-0.0001514847415134	2.294762691138164e-08	1.474213632835194e-06	-0.0192296823	-0.0595498675	0.0519008841	0.0310751734	1
0.2249933700586413	1.242923324135597e-07	-0.0186591415821342	4.708716428080069e-06	0.1142271658483379	1.8233336353177495e-05	-0.0003095706828775	-0.0300317374957199	-2.6509689268518333e-14	0.3150478598579646	1.7220626972341202e-31	-1.5842398261503042e-11	-1.0546536911088356e-08	1.0047870044755495e-08	0.037107235757874	0.0166373259069062	-4.691976075428041e-05	-0.0287289667640531	3.519638321844911e-07	0.2941092520004675	0.0665632366578333	0.0249119613363575	0.0116052032768579	0.0001346807430971	0.0006206058176241	-0.3288933274923664	-0.0248840026896601	0.000619213589859	0.1081708208690009	-0.0853694331021301	0.0020540619497353	4.219170493350782e-06	0.007287940108179	0.0001898187850793	-0.0004150215494303	1.7224288649152697e-07	3.603117116898149e-08	0.0010541235642287	-3.4744861375300045e-05	1.207205391988817e-09	1.111176488662218e-06	0.0012929012564686	7.872926171859996e-05	6.198296650755809e-09	1.6715936589780845e-06	-0.019749442	-0.0589718421	0.0529780177	0.0291205773	1
0.331236197182176	-5.6760955479542366e-08	-0.0149911568661367	-1.1880956065692789e-05	0.0592406018741775	0.0002027342792021	-0.0002043585596545	-0.0284529474617873	7.125561711630607e-14	0.3148400004952169	-6.173529708609261e-32	7.056059030032221e-12	3.3072636977525804e-09	-2.8628004737821996e-08	0.0134904321166579	0.0682482090134151	4.094464153216201e-07	-0.0246178109949803	-7.754971224403516e-07	0.2179730030862475	0.0561489532250009	0.0258214449544738	0.0009094836181163	8.271604516219164e-07	0.0006667470195369	-0.3569869419812335	-0.0280936144888671	0.000789251175049	0.1274396767451125	-0.0754366509315644	0.0099327821705657	9.866016164790788e-05	0.0056906883037706	0.0005750929199692	0.0003852741348899	1.484361590151609e-07	3.307318665987007e-07	0.0010420015181307	-1.212204609799981e-05	1.4694400160203243e-10	1.0857671637866838e-06	0.0017422012089832	0.0004492999525145	2.018704473296218e-07	3.0352650525825234e-06	-0.020268025	-0.0583797625	0.0540267441	0.0271382228	1
0.3951848272226226	2.467363840274504e-08	-0.0117809865617922	2.2012560822239894e-05	0.0177737312921384	0.0071199955258257	-9.757046044807676e-05	-0.0258400262018487	-1.880526354286533e-13	0.2817085135292922	2.1584068010316023e-32	-3.037421497329132e-12	-9.37041198054676e-10	7.959562060330188e-08	-0.0037974570763446	0.1537379936317075	-4.815886489339207e-07	-0.0205106143607733	1.6142369958804609e-06	0.1478983403377606	0.0528813176412523	0.0267869507911058	0.0009655058366319	9.322015205704548e-07	0.0007175407326851	-0.3222464574094914	0.034740484571742	0.0012069012682794	0.1038427793129671	-0.0893213338425766	-0.0138846829110121	0.0001927844195393	0.007978300679417	0.0001733370180371	-0.0004017559019321	1.6140780473727517e-07	3.0045721821993936e-08	0.0008721320644573	-0.0001698694536734	2.8855631291299414e-08	7.606143378545522e-07	0.0015199254084681	-0.0002222758005151	4.940653149462854e-08	2.31017324730692e-06	-0.0207854005	-0.0577737698	0.0550465008	0.0251299993	1
0.4051950991839153	-1.0404709174163905e-08	-0.00907172782291	0.000228995561053	-0.0119455213599373	0.0422827438086746	-1.5262443366114625e-05	-0.0226503303990529	4.876152207231022e-13	0.231301925396504	-7.319301445350042e-33	1.2724192006420833e-12	1.963321775406037e-10	-2.1664258169012645e-07	-0.0159197192436402	0.2403313686917329	1.7652691387514606e-07	-0.0166620921903623	-2.6044127794644014e-06	0.0892573428578734	0.0606712138448153	0.0229527374090565	-0.0038342133820492	1.4701192259085915e-05	0.0005268281545691	-0.3255255529544314	-0.0032790955449399	1.07524675928453e-05	0.1059668856262883	-0.0847702540524579	0.0045510797901186	2.07123272560268e-05	0.0071859959721182	0.0001172602228815	-5.60767951556e-05	3.144606954923123e-09	1.3749959870219056e-08	0.0010315846235549	0.0001594525590976	2.542511860277364e-08	1.064166835554905e-06	0.0014349398125366	-8.498559593149999e-05	7.222551515832188e-09	2.0590522656025727e-06	-0.0213015375	-0.0571540084	0.056036741	0.0230978213	1
0.3709026800523284	4.284393019562114e-09	-0.0068549191175439	0.0076489471415576	-0.0320731481539001	0.1187013009826949	1.4715930294117802e-06	-0.0192531066782714	-1.2422939318202265e-12	0.1767290520698994	2.3855742530776977e-33	-5.209272586080437e-13	-2.171614706529188e-11	5.786473640289034e-07	-0.0238377334068857	0.2961281015548795	-5.090018989203565e-08	-0.0132276496210473	2.758970837502721e-06	0.0433358478854622	0.0721793866397834	0.0259504694478067	0.0029977320387501	8.986397376149413e-06	0.0006734268645615	-0.3486183780378411	-0.0230928250834097	0.0005332785703329	0.1215347735057351	-0.0769674692434563	0.0078027848090016	6.088345077558627e-05	0.0059239913217423	0.0004890770183286	0.0003718167954471	1.3824772937655062e-07	2.3919632985719374e-07	0.0011798841513526	0.0001482995277976	2.1992749945020746e-08	1.392126610613045e-06	0.001566213288703	0.0001312734761664	1.72327255448104e-08	2.453024065709867e-06	-0.0218164054	-0.0565206259	0.0569969339	0.0210436257	1
0.3107090082640638	-1.7278121662918726e-09	-0.0050901331680693	0.0442039855724917	-0.044683134772444	0.2142254756851103	-5.305700255013584e-07	-0.0159241468383748	3.107810076805934e-12	0.1261890887316586	-7.3526826118340825e-34	2.089754951297617e-13	2.3309424594206386e-10	-1.523327221626662e-06	-0.0283508993771323	0.3094708549643649	1.1350534202016164e-08	-0.0102814926294476	4.2468131165627775e-06	0.0091488593846296	0.0788563878412903	0.0102491907388042	-0.0157012787090024	0.0002465301530977	0.0001050459108003	-0.3152255178306689	0.0333928602071722	0.0011150831128157	0.0993671270916133	-0.0935028295121895	-0.0165353602687332	0.0002734181392168	0.0087427791267855	0.0004482259454093	-4.08510729193e-05	1.6688101586579655e-09	2.009064981380608e-07	0.0011897972768732	9.913125520600056e-06	9.827005758717212e-11	1.415617560054882e-06	0.0013022387239211	-0.0002639745647819	6.968257085179354e-08	1.695825694079655e-06	-0.0223299734	-0.0558737735	0.0579265645	0.0189693708	1
0.2418386509151018	6.836267428242675e-10	-0.0037173184644085	0.1273922074229342	-0.0515289924215833	0.2910517337648124	2.193508724792702e-07	-0.0128497133756141	-7.624005484416751e-12	0.0834357940173761	2.073529737213536e-34	-8.227603814236647e-14	-1.363435255424086e-09	3.974718123840024e-06	-0.0301570232460953	0.2867772275338601	-1.172185386805365e-09	-0.0078368814010606	0.002055153621104	-0.0151407796389166	0.0769967153438111	0.0130802235210438	0.0028310327822396	8.014746614115291e-06	0.0001710922473604	-0.3279577281827528	-0.0127322103520839	0.0001621091804497	0.1075562714747923	-0.086529698821451	0.0069731306907384	4.862455163011903e-05	0.007487388778131	0.0006412373109277	0.0001930113655184	3.725338721927743e-08	4.11185288925788e-07	0.0011739223350797	-1.587494179349988e-05	2.520137769470092e-10	1.3780936487989755e-06	0.0013001239867085	-2.114737212599886e-06	4.472113478354735e-12	1.6903223808148042e-06	-0.0228422109	-0.0552136051	0.0588251344	0.0168770338	1
0.1760029516413448	-2.6563367468327536e-10	-0.0026762001545068	0.2412197906020216	-0.053999936912727	0.3261542248443914	-8.860010889608299e-08	-0.0101379162123956	1.829837876366692e-11	0.0492761650415126	-4.918557906614216e-35	3.1816713172798544e-14	5.463234224802922e-09	-9.180557926294364e-06	-0.029891544701756	0.2423327598184189	-7.82260421043281e-10	-0.0058662841529142	0.0213503571457695	-0.0314739992639623	0.0676680162047445	0.018108941747613	0.0050287182265691	2.528800700222927e-05	0.0003279337712184	-0.3526232098160591	-0.0246654816333062	0.0006083859842029	0.1243431281009804	-0.0862104420687899	0.0003192567526611	1.0192487411971332e-07	0.0074322403216961	0.0007322665561491	9.10292452214e-05	8.286323485577775e-09	5.362143092544631e-07	0.0011069865317554	-6.693580332430005e-05	4.480401766669377e-09	1.2254191814878492e-06	0.0013260957529386	2.5971766230099835e-05	6.74532641110954e-10	1.7585299459617922e-06	-0.0233530875	-0.0545402782	0.0596921617	0.0147686092	1
0.1191629183921237	1.0139542273430149e-10	-0.0018918147102729	0.3432467490386771	-0.0531905576603637	0.3184246083173156	3.4589498282732834e-08	-0.0078344260253528	-4.280987861876239e-11	0.0230201978684516	6.771316898411568e-36	-1.2086330376191268e-14	-1.8882756192268733e-08	1.593610645958179e-05	-0.0281380604112698	0.18995403495108	7.718104140663234e-10	-0.0043173740802522	0.0817749482457922	-0.0415872853605008	0.0540248929009007	0.0067720970040312	-0.0113368447435817	0.00012852404874	4.586129783200836e-05	-0.3239735952367084	0.0286496145793507	0.0008208004155453	0.1049588904105985	-0.0835491699841952	0.0026612720845946	7.082369108243012e-06	0.0069804638050479	0.0005167843207856	-0.0002154822353635	4.643259375725085e-08	2.670660342098339e-07	0.0012682883413883	0.0001613018096328	2.6018273790848305e-08	1.6085553169014851e-06	0.001130173727408	-0.0001959220255305	3.838544008801301e-08	1.2772926541232925e-06	-0.0238625727	-0.0538539531	0.0605271815	0.0126461067	1
0.0731291367292323	-3.800778293739485e-11	-0.0013377571409817	0.3997528191644405	-0.0500570576013541	0.2803000267655354	-1.3252242832306756e-08	-0.0059394102666704	9.705398704002714e-11	0.0034702797198271	2.135344328350449e-36	4.507761410872881e-15	6.029302306852638e-08	0.0001068628441569	-0.0254191649307355	0.1392188553453773	-4.736040420982918e-10	-0.0031280019873267	0.1916968720005673	-0.0468606124149074	0.0405681373038369	0.011186152537121	0.0044140555330898	1.948388624920068e-05	0.0001251300085837	-0.3451606026450093	-0.0211870074083009	0.0004488892829193	0.119135841618266	-0.0675415472528726	0.0160076227313226	0.0002562439855083	0.004561860605312	0.0001172912493604	-0.0003994930714251	1.5959471411673992e-07	1.3757237176523534e-08	0.001127074282953	-0.0001412140584352	1.9941410299768323e-08	1.2702964392940192e-06	0.0012579349657801	0.000127761238372	1.6322934030372542e-08	1.5824003781321814e-06	-0.0243706362	-0.0531547936	0.0613297461	0.0105115496	1
0.0374112277995915	1.39761618626674e-11	-0.0008951414189687	0.4026611129765949	-0.045405543788618	0.2273309304316364	4.988579368316403e-09	-0.0044233010379179	-2.1112322682802569e-10	-0.0105689200616565	-2.6383122522389067e-36	-1.6485668249503578e-15	-1.8288231707134772e-07	0.0054936997806474	-0.0221805602331845	0.0951128911954591	2.472306610988889e-10	-0.0022325309080055	0.3264779688220328	-0.0484176307168703	0.0363727068696637	0.029713014244308	0.018526861707187	0.0003432446047172	0.0008828632154824	-0.364842151938987	-0.0196815492939776	0.0003873633826112	0.1331097958314708	-0.06770137389843	-0.0001598266455574	2.5544556630131092e-08	0.004583476027735	-7.514424436492367e-05	-0.0001924354937253	3.7031419245309087e-08	5.646657461175362e-09	0.0008334427157019	-0.0002936315672511	8.62194972863373e-08	6.946267603565581e-07	0.0015450317003293	0.0002870967345492	8.242453498881382e-08	2.387122955022448e-06	-0.0248772476	-0.0524429661	0.0620994252	0.0083669726	1
0.010601770688259	-5.031764225666232e-12	-0.0005079694499104	0.3635985441404352	-0.0399103100225212	0.1719441624412876	-1.8429397585140542e-09	-0.0032399468645572	4.32862278159428e-10	-0.0201110257631163	1.6989509041109623e-36	5.898955558379533e-16	5.346999939640358e-07	0.0365034840285666	-0.0187785408096823	0.0592476516379049	-1.185511906827603e-10	-0.0015706773356201	0.4392943143362862	-0.047228216773014	0.0452425410451065	0.0260519237142204	-0.0036610905300876	1.3403583869497111e-05	0.0006787027292115	-0.3355881928319491	0.0292539591070379	0.0008557941234362	0.1126194351682134	-0.0677446761515057	-4.330225307569435e-05	1.875085121431481e-09	0.0045893411468723	-0.0002446616042096	-0.0001695173598446	2.8736135288709493e-08	5.985930057441498e-08	0.0008993205643768	6.587784867489999e-05	4.339890946033022e-09	8.08777477511006e-07	0.0014701110160407	-7.492068428859998e-05	5.613108934272072e-09	2.1612263994842194e-06	-0.0253823767	-0.0517186404	0.062835806	0.00621442	1
-0.008840612662399	1.7677830710807857e-12	0.005515502507393	0.3012672029267611	-0.0341148321074935	0.1215971092099916	6.6697966020074e-10	-0.0023366015616697	-8.05955391860068e-10	-0.0259595162446103	-9.062993989504713e-37	-2.0578969556958431e-16	-1.526588341632939e-06	0.1089198064465131	-0.0154759596653264	0.0313348914641569	5.385616857543821e-11	-0.0010968161330723	0.4956839730238692	-0.0441103401943889	0.0594757578726007	0.0351428805330158	0.0090909568187954	8.264549588120259e-05	0.0012350220521578	-0.3312273161646146	0.0043608766673344	1.901724530770228e-05	0.1097115349736135	-0.0812540436800475	-0.0135093675285418	0.0001825030110212	0.006602219614359	0.0001548169707397	0.0003994785749493	1.595831318435235e-07	2.3968294429017133e-08	0.0010426023030694	0.0001432817386926	2.052965664277452e-08	1.087019562365617e-06	0.0013109206285589	-0.0001591903874818	2.5341579466605683e-08	1.7185128943812613e-06	-0.0258859936	-0.050981989	0.0635384937	0.0040559436	1
-0.0222735760270007	-6.02180626362375e-13	0.0378781143718494	0.2322635534555368	-0.0284324072068621	0.0794856562145273	-2.3581021403752646e-10	-0.0016607367623135	1.2334328650463686e-09	-0.0288652193274368	4.401324327633907e-37	6.959437211690016e-17	4.338519584211112e-06	0.2042272824045219	-0.0124473491831718	0.0103112203308366	-2.3539261191470398e-11	-0.0007390720521947	0.4897441349840902	-0.0397258881873957	0.0695327644356557	0.0352451761270202	0.0001022955940044	1.0464388552713749e-08	0.0012422224402246	-0.3682216044145434	-0.0369942882499287	0.0013685773631188	0.1355871499576204	-0.0677702734887759	0.0134837701912716	0.000181812058571	0.0045928099687434	-0.0001179348376776	-0.0002727518084173	7.439354899490753e-08	1.3908625938041862e-08	0.0009668870288221	-7.571527424729996e-05	5.7328027543438455e-09	9.348705265044284e-07	0.0019335594170993	0.0006226387885404	3.8767906099505706e-07	3.738652019453385e-06	-0.0263880682	-0.0502331876	0.0642071114	0.001893601	1
-0.0308208355799639	1.951026176920963e-13	0.116226654391979	0.1674418392525421	-0.0231517491359536	0.0460854774921713	8.108029919468368e-11	-0.0011643606405911	-9.234454380048015e-10	-0.0295145472794889	-2.0167325947377565e-37	-2.2599314789981586e-17	-1.0801226350955668e-05	0.2845646885101504	-0.0097911003522922	-0.0050152148565631	9.985304229507527e-12	0.0009194483255166	0.4366185900189858	-0.0346746589221226	0.0709004151674529	0.0352025052747961	-4.267085222410538e-05	1.820801629531439e-09	0.001239216377622	-0.3528131562951131	0.0154084481194302	0.0002374202734491	0.1244771232549199	-0.0776411882352192	-0.0098709147464433	9.743495793155187e-05	0.0060281541105767	0.0005971647080222	0.0007150995456998	5.113673602600604e-07	3.566056885072393e-07	0.0009300378792842	-3.6849149537900006e-05	1.3578598216665162e-09	8.649704569034522e-07	0.0017977239601721	-0.0001358354569272	1.845127135862121e-08	3.2318114369768582e-06	-0.0268885705	-0.0494724145	0.0648413008	-0.0002705467	1
-0.035428366873956	-5.3824116206845074e-14	0.2287028170332914	0.1120806471615311	-0.0184496841575019	0.0205515240516459	-2.6915351822617268e-11	-0.0008057547202838	-3.5418860036294973e-09	-0.0284543626224842	8.871483094209371e-38	6.927018656448928e-18	1.8240795501550064e-05	0.3245528772043186	-0.0075455210951062	-0.0156962413594925	-4.132761219770873e-12	0.0173406491150715	0.3583908595330511	-0.0294339148661308	0.0640607058813436	0.0293877926129226	-0.0058147126618734	3.3810883340151964e-05	0.0008636423546601	-0.3410863396185846	0.0117268166765285	0.0001375182293649	0.1163398910744044	-0.0717845473708251	0.0058566408643941	3.4300242214490964e-05	0.0051530212412342	-0.0001258556208865	-0.0007230203289087	5.227583960152446e-07	1.5839637308726415e-08	0.001100907776236	0.0001708698969518	2.919652168431878e-08	1.2119979317768948e-06	0.0015540703320955	-0.0002436536280765	5.9367090474890114e-08	2.415134597099418e-06	-0.0273874708	-0.0486998512	0.0654407216	-0.0024344364	1
-0.0369312545089182	-1.7222910962757798e-15	0.3340548177170723	0.0675343170809137	-0.0144100560552918	0.0016353697872892	8.518310172779236e-12	-0.0005511969974737	2.44028843131696e-08	-0.0262057204853564	-3.78270619959353e-38	-1.9347321714874184e-18	0.0002817503714658	0.3209808047815187	-0.0057057314645442	-0.0225966466305355	1.6747904403793004e-12	0.0704214338334233	0.2740792749483591	-0.0243619323747579	0.0540480460596492	0.0298237853855312	0.0004359927726085	1.900896977669329e-07	0.0008894581747222	-0.356899100691578	-0.0158127610729933	0.0002500434127515	0.1273769680744571	-0.0909150543804599	-0.0191305070096347	0.0003659762984456	0.0082655471130019	0.0005540721847226	0.0006799278056091	4.623018208404061e-07	3.069959858832751e-07	0.0011399577005866	3.904992435059995e-05	1.5248965917875792e-09	1.2995035591266885e-06	0.0016301851874402	7.611485534469997e-05	5.793471204144601e-09	2.65750374534944e-06	-0.0278847393	-0.0479156816	0.0660050526	-0.0045960056	1
-0.0360917911425934	4.1718745569793313e-14	0.396296970649146	0.033187614926718	-0.0110450589905593	-0.011861258705412	-2.509322386306417e-12	-0.000371843561936	-1.0152859240028217e-07	-0.0232462772483719	1.5724312188676126e-38	4.489184841018265e-19	0.008149872458351	0.2853692710322832	-0.004239129785656	-0.0264380891929628	-6.673261514124363e-13	0.1566349318156071	0.1958801393600311	-0.0197015281217207	0.0510371227086296	0.0352665641805032	0.005442778794972	2.962384101099689e-05	0.0012437305490975	-0.3775778373224483	-0.0206787366308703	0.0004276101486488	0.1425650232370972	-0.0647832474732439	0.0261318069072159	0.000682871332236	0.0041968691531795	9.690099547547344e-05	-0.0004571711892471	2.0900549627763205e-07	9.389802924137724e-09	0.0012130890760799	7.313137549330002e-05	5.348198081542041e-09	1.4715851065043857e-06	0.0018119429269471	0.0001817577395069	3.3035875870658114e-08	3.283137170513624e-06	-0.0283803464	-0.0471200927	0.0665339911	-0.0067531937	1
-0.0336055833271362	-1.0502294158022345e-13	0.4046586187946081	0.0077548673006993	-0.0083181756002029	-0.0209449378856193	6.514643855274273e-13	-0.0002504913900831	3.575920477465376e-07	-0.0199665959772056	-6.395356327231217e-39	-5.54640647334383e-20	0.0456519628532907	0.2333206412492568	-0.0030981210043372	-0.0278544697160125	2.6656637234343244e-13	0.2426976626979948	0.1295344868700172	-0.0155942686569703	0.058334006292092	0.0228366674987796	-0.0124298966817236	0.0001545023315183	0.0005215133824498	-0.3448045047399262	0.0327733325825221	0.0010740913285646	0.1188901464889457	-0.085275601484497	-0.0204923540112531	0.0004199365729225	0.0072719282085427	-0.0001148630733825	-0.0002117640688579	4.484402085928453e-08	1.3193525626873581e-08	0.00108190893473	-0.0001311801413499	1.7208229484579785e-08	1.1705269430486032e-06	0.0015950639262166	-0.0002168790007304	4.703650095786021e-08	2.544228928717516e-06	-0.0288742626	-0.0463132741	0.0670272534	-0.0089039446	1
-0.0300879347613562	2.334999400723133e-13	0.3692450689418954	-0.0028008099602479	-0.0061604142620901	-0.0264442747123521	-1.247197827415913e-13	-0.0001479403160203	-1.1649528384043569e-06	-0.0166688094982813	2.550663293058544e-39	-2.4362711747471224e-20	0.1244878787211131	0.1777503291795091	-0.0022296457257157	-0.0274253542136555	-1.2191833831628706e-13	0.2971971691136852	0.0764103904900299	-0.012099142229628	0.0688174442040694	0.0292500029166404	0.0064133354178608	4.113087118198777e-05	0.0008555626706234	-0.3327451933919434	0.0120593113479827	0.0001454269901875	0.1107193637254418	-0.0715720931978012	0.0137035082866958	0.0001877861393635	0.0051225645247147	-0.0003640469415185	-0.000249183868136	6.209260013921945e-08	1.3253017562897417e-07	0.0012697011367879	0.0001877922020579	3.5265911153755195e-08	1.6121409767604856e-06	0.0016492330885828	5.4169162366199874e-05	2.934298151455725e-09	2.719969780476361e-06	-0.0293664584	-0.0454954181	0.0674845752	-0.0110462079	1
-0.0260547941715144	-4.889576948490151e-13	0.3085385447248407	0.0224277682196568	-0.0044944671281179	-0.0290690617705865	-1.871804165111553e-15	-4.586938422656586e-05	3.7410542521979136e-06	-0.0135645084543	-9.988472907268198e-40	2.687552759808195e-20	0.2209512977559848	0.1266452980995261	-0.001581608969943	-0.0256824967424742	1.060331942790101e-13	0.3092118411930553	0.0355545849893506	-0.0092139879829749	0.0745160606512996	0.0353878566226626	0.0061378537060221	3.767324811653042e-05	0.0012523003963461	-0.3672497835450485	-0.034504590153105	0.0011905667416337	0.1348724035138849	-0.0676338495657091	0.003938243632092	1.5509762905713938e-05	0.0045743376070769	-0.000236062453599	0.0001279844879195	1.6380029148016643e-08	5.572548199918003e-08	0.00113027947456	-0.0001394216622279	1.9438399898390682e-08	1.2775316906116294e-06	0.0018786358882268	0.000229402799644	5.26256444845053e-08	3.529272800533698e-06	-0.0298569045	-0.0446667196	0.0679057111	-0.0131779417	1
-0.0219135405849667	9.433990666618478e-13	0.239623284745048	0.0991156404447822	-0.0032117587224045	-0.0294581396099845	2.0810439201209792e-14	2.035440683223539e-07	-1.0084051123219245e-05	-0.0107847134298813	3.842798560745701e-40	-1.692419017352741e-20	0.2970727772397614	0.0835902903848597	-0.0011068249990048	-0.0231009622782965	-2.1581857861705427e-13	0.285589966484977	0.0075132352307191	-0.0068952163561505	0.0722576378395981	0.035267774441138	-0.0001200821815245	1.4419730319705662e-08	0.0012438159140309	-0.3397001928436651	0.0275495907013834	0.0007589799478137	0.1153962210180232	-0.0841532931370068	-0.0165194435712977	0.0002728920159052	0.0070817767458029	0.0002128489070553	0.0004489113606543	2.015214097244951e-07	4.5304657234635744e-08	0.0008201698922736	-0.0003101095822863	9.616795302584544e-08	6.726786521920886e-07	0.0015889138640805	-0.0002897220241463	8.393885127542926e-08	2.524647267467226e-06	-0.0303455717	-0.0438273761	0.0682904353	-0.0152971139	1
