trial_type.Face	trial_type.Hand	trial_type.Swallow	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-0.0645369793257781	3.4934774116190205e-08	-6.472377257535745e-08	0.0292753113172362	-0.0018494281992645	3.420384663768505e-06	0.0008570438527209	-0.1160650507622042	-0.0735046075212018	0.0054029273268459	0.0134710960084351	0.0179999645804703	0.0368940431042403	0.001361170416577	0.0003239987249	0.000407018561703	-3.002481787386021e-05	9.014891530913231e-10	1.656641095291607e-07	6.888725652071977e-05	-5.5961442102607305e-05	3.1316834020271222e-09	4.74545202239992e-09	-0.0005530138235282	0.0001380128606877	1.9047549122961564e-08	3.058242894963657e-07	0.0601154628000004	0.0172899456999997	-0.0330512955000004	-0.0690255502000016	1
-0.1140683943660337	-3.345006415184658e-08	-3.8149907140728536e-08	0.0189807779300534	-0.0102945333871836	0.0001059774176611	0.0003602699308289	-0.014500256624274	0.1015647941379305	0.0103154074082804	0.0002102574421683	0.00644344914028	-0.0115565154401898	0.0001335530491193	4.1518036825033424e-05	0.0003735636880538	-3.345487364853672e-05	1.119229315674614e-09	1.395498283648189e-07	0.0002198919165044	0.0001510046599836	2.280240755262225e-08	4.8352453264703246e-08	-0.0005790409182384	-2.602709471016525e-05	6.774093865953642e-10	3.352883852215882e-07	0.0596698174000001	0.0158999681999998	-0.0349659009000006	-0.0702267873000016	1
-0.1379586682365386	-6.373594657557199e-08	6.392194963570989e-07	0.0333624197855195	0.0143816418554672	0.0002068316224612	0.0011130510539455	-0.0101026766788967	0.0043975799453756	1.933870937529876e-05	0.0001020640760774	-0.0031117068109953	-0.009555155951276	9.130100525320384e-05	9.68271927858536e-06	2.307144319932013e-05	-0.0003504922448541	1.22844813738329e-07	5.32290078601542e-10	0.0002429932343665	2.3101317862127903e-05	5.336705270106294e-10	5.904571124237053e-08	-0.000588002841189	-8.961922950823726e-06	8.031565451760952e-11	3.457473414769294e-07	0.0592190474999995	0.0145045288	-0.0368534816000006	-0.0713315364000017	1
-0.14381681201356	5.536699819141455e-07	-3.0600302385744625e-06	0.0231203010665129	-0.0102421187190075	0.0001049009958553	0.0005345483214055	-0.068801906101016	-0.0586992294221187	0.0034455995347505	0.0047337022831332	-0.0024199539016629	0.0006917529093313	4.785220866073961e-07	5.856176886943368e-06	2.309008076122068e-05	1.863756228044816e-08	3.0490738157431007e-16	5.331509334202701e-10	0.0003199934350132	7.700020064782548e-05	5.929030226174883e-09	1.023957981863379e-07	-0.0005630031116463	2.4999729542590597e-05	6.249865968806796e-10	3.169725040210908e-07	0.0587631917000001	0.0131041068999997	-0.0387125789000006	-0.0723382796000018	1
-0.1376295351751235	-2.448869703414304e-06	1.1967834705088849e-05	0.0252526163098423	0.0021323152433302	4.546768296389278e-06	0.0006376946304914	-0.1094971724692071	-0.0406952663681894	0.001656104704777	0.0119896307787532	-0.0004755735411793	0.0019443803604829	3.780614985117367e-06	2.261701939058485e-07	0.0002440445808663	0.000220954500105	4.882089164241368e-08	5.955775746314172e-08	0.0001424232760901	-0.0001775701589238	3.15311612936808e-08	2.028438833893508e-08	-0.0006280171494205	-6.501403777449613e-05	4.226824935903292e-09	3.944055397365745e-07	0.0583022893000007	0.0116991834999994	-0.0405417558000005	-0.0732456336000017	1
-0.1240112646272199	9.387580407602065e-06	-3.852787523963156e-05	0.0225800117465692	-0.0026726045632734	7.142815151421846e-06	0.0005098569304742	0.0049834042122822	0.1144805766814888	0.013105802437327	2.4834317541890507e-05	-0.0229005508911924	-0.022424977350013	0.0005028796091486	0.0005244352311205	0.000335021850875	9.097727000920596e-05	8.276864464356597e-09	1.1223964147027961e-07	6.889207971019763e-05	-7.353119637952432e-05	5.406837193315066e-09	4.746116554729512e-09	-0.0006430117848312	-1.4994635410545124e-05	2.2483873499548514e-10	4.1346415519923997e-07	0.0578363799000005	0.0102902411999999	-0.0423395986000008	-0.0740523519000018	1
-0.1065169928633175	-2.8863619908331645e-05	8.259817939058467e-05	0.0305506344711977	0.007970622724629	6.353082661864857e-05	0.0009333412665924	0.004160747517632	-0.0008226566946522	6.767640363813065e-07	1.7311819904810882e-05	-0.0195008968121447	0.0033996540790472	1.155764785729328e-05	0.0003802849764785	2.301814657235861e-05	-0.0003120037043026	9.734631169602397e-08	5.298349085325522e-10	6.8993642848947e-05	1.0156313955485437e-07	1.0651503442811366e-14	4.760120944463439e-09	-0.0005260004371714	0.0001170113476598	1.3691655219358821e-08	2.766764603364709e-07	0.0573655033999998	0.0088777641000001	-0.0441047177000009	-0.0747573261000017	1
-0.0877851485955707	5.315445334045212e-05	0.0014614534896091	0.0162594326145451	-0.0142912018566534	0.0002042384505083	0.0002643691489457	0.0908178589729971	0.0866571114553662	0.0075094549657874	0.0082478835084397	-0.1731820902238774	-0.1536811934117346	0.0236179092084645	0.0299920363743073	-0.0035629313283001	-0.0035859494748727	1.2859033636522714e-05	1.2694479648727604e-05	0.0002267053355278	0.0001577116926806	2.4872977773140552e-08	5.139531057293749e-08	-0.0006760990716884	-0.0001500986345162	2.2529596167891573e-08	4.5710995426158716e-07	0.056889700300003	0.0074622373000004	-0.0458357490000011	-0.0753595875000018	1
-0.0697037532595875	0.0015353725353659	0.0268565951401703	0.0164096914574809	0.000150258842937	2.2577719173688508e-08	0.0002692779737273	-0.0292373030574994	-0.1200551620304983	0.0144132419301719	0.0008548198900755	-0.141452017992892	0.0317300722309858	0.0010067974837828	0.0200086733942595	-0.0019629833077073	0.0015999480205956	2.5598336723819045e-06	3.853303465800455e-06	7.001012009969376e-05	-0.0001566952154334	2.4553389427169816e-08	4.901417343004116e-09	-0.000519431711117	0.0001566673605729	2.4544661959551312e-08	2.698093013441456e-07	0.0564090115000036	0.0060441471000006	-0.0475313545000014	-0.0758583087000017	1
-0.0535199513982201	0.0285452157688534	0.0949832816949557	0.0310392319889982	0.0146295405315184	0.0002140234561653	0.0009634339224661	-0.0626260878240021	-0.0333887847665007	0.0011148109481823	0.0039220268761398	-0.1027579528565227	0.0386940651363703	0.0014972306767782	0.0105591968752618	-0.0017409906993139	0.0002219926083919	4.9280717166660114e-08	3.0310486149206327e-06	6.925663450526577e-05	-7.534855937624369e-07	5.66918021487927e-13	4.7964810203018965e-09	-0.0002949395971209	0.0002244921139956	5.039670963131994e-08	8.698936615096348e-08	0.055923478200003	0.0046239807000002	-0.0491902237000009	-0.0762528044000018	1
-0.0398304042363317	0.123895049616601	0.1692478896942573	0.0319791393793882	0.0009399073903891	8.834259014884839e-07	0.0010226653554469	-0.0674173207245467	-0.0047912329005436	2.2955912705693903e-05	0.0045450951336767	-0.0922125307215405	0.0105454221349815	0.0001112059280045	0.0085031508220691	-0.0015889917013711	0.0001519989979427	2.3103695754017108e-08	2.5248946267799703e-06	6.923431338862608e-05	-2.232111494871432e-08	-3.7623684143787794e-17	4.793389543653744e-09	-0.0002949449578521	-5.3607332515642e-09	-1.905166430323052e-16	8.699252805604195e-08	0.0554331421000022	0.0032022257999999	-0.0508110745000006	-0.076542532700002	1
-0.0287893997500255	0.293666306965149	0.2071484225085416	0.0314089241556845	-0.0005702152237041	3.251454006312989e-07	0.0009865205166179	0.0521982535652943	0.1196155742898399	0.0143078856126895	0.0027246576752669	-0.1349852275396735	-0.0427726968181338	0.0018295035930958	0.018221011653935	-0.0016599812144558	-7.098951308442688e-05	5.039510913065158e-09	2.75553763284659e-06	0.0001397448566849	7.051054329666498e-05	4.971736237647461e-09	1.9528624610005413e-08	-0.0002948846123732	6.034547850953598e-08	3.3922981351105157e-15	8.695693462030924e-08	0.0549380454000018	0.0017793709000003	-0.0523926543000009	-0.076727095400002	1
-0.0202438048959689	0.5013729618137233	0.2008481327440546	0.0163168981028703	-0.0150920260528148	0.0002277692503813	0.0002662411636982	0.0207935391181749	-0.0314047144471212	0.0009862560895044	0.000432371269059	-0.1334355775613867	0.0015496499782867	2.4014150546820582e-06	0.0178050533591385	-0.0018269869429316	-0.0001670057284766	2.78909129658886e-08	3.3378812892023075e-06	6.983610929831377e-05	-6.990874738817324e-05	4.887231077070293e-09	4.877081827038271e-09	-0.0003679366277162	-7.305201534269477e-05	5.336597151025496e-09	1.3537736155795714e-07	0.0544382306000014	0.0003559047000003	-0.0539337405000012	-0.076806239000002	1
-0.0138669923165435	0.7027138236689555	0.165943102978193	0.0191610385705714	0.0028441404677023	8.089134999257143e-06	0.0003671453991011	-0.0729128843311465	-0.0937064234493206	0.0087808937956645	0.0053162887014879	-0.0948935022279906	0.0385420753333963	0.0014854915710047	0.009004776765092	-0.0015939590973704	0.0002330278455604	5.4301976428198724e-08	2.540705603151313e-06	0.0001669085604175	9.70724511185999e-05	9.423059102002121e-09	2.78584674074387e-08	-0.000512366896702	-0.0001444302689871	2.086010309002197e-08	2.6251983608632784e-07	0.0539337405000015	-0.0010676837000001	-0.055433142100001	-0.0767798548000019	1
-0.0092621608292522	0.8690367727745412	0.1215303208110494	0.0307342785966114	0.0115732400260398	0.0001339398847014	0.0009445958808535	0.0350530039149394	0.1079658882460865	0.011656633024767	0.0012287130834606	-0.1168086899162557	-0.0219151876882642	0.0004802754514113	0.0136442700399505	-0.0015939368291273	2.2268243352627124e-08	5.84697403009762e-16	2.540634614676185e-06	0.0002199716228668	5.306306244960902e-05	2.815687723809084e-09	4.838751493176257e-08	-0.0005913249523305	-7.895805562954715e-05	6.234374638959251e-09	3.4966519885399866e-07	0.0534246185000015	-0.0024909052999996	-0.0568897003000012	-0.0766479790000017	1
-0.0060344073402683	0.9908298038284896	0.0800817591894736	0.0162969839482929	-0.0144372946483198	0.0002084354767645	0.0002655916858089	0.0657753953005505	0.0307223913856093	0.0009438653324491	0.0043264026269448	-0.1335437436902122	-0.016735053773956	0.0002800620248166	0.0178339314787951	-0.0020129753714726	-0.0004190385423451	1.7559329953611272e-07	4.052069845340602e-06	7.027380095069106e-05	-0.0001496978219163	2.2409436555809665e-08	4.9384065643141535e-09	-0.0007684300517478	-0.0001771050994172	3.136621708361846e-08	5.90484743504406e-07	0.0529109084000013	-0.0039132712999993	-0.0583022893000017	-0.0764107927000017	1
-0.003832548075097	1.071074496394738	0.0467219877300487	0.0288460131861826	0.0125490292378911	0.0001574781348146	0.0008320924767357	-0.0176176316729042	-0.0833930269734552	0.0069543969477962	0.0003103809457616	-0.095582444051289	0.0379612996389239	0.0014410602702759	0.0091360036108171	-0.0023439756489223	-0.0003310002774503	1.0956118210899867e-07	5.494221839625785e-06	7.089384596292043e-05	6.20045012107044e-07	3.8337868094078205e-13	5.025936826976132e-09	-0.000762918314473	5.511737274170518e-06	3.0378400905300154e-11	5.820443546802438e-07	0.0523926543000011	-0.0053342928999996	-0.0596698174000014	-0.0760686220000016	1
-0.0023675326575759	1.1178834347752888	0.0220040381361322	0.0291075568963925	0.0002615437102093	6.84051115449578e-08	0.0008472498684755	-0.0759918878703457	-0.0583742561974392	0.0034075537866037	0.0057747670221	-0.0639886869740429	0.0315937570772467	0.0009981654862556	0.0040945520606619	-0.0020127810601008	0.0003311945888221	1.0968985588800057e-07	4.051287592867086e-06	0.0004774343580661	0.0004065405121048	1.6527518919774e-07	2.279435676842556e-07	-0.0009280206892726	-0.0001651023748016	2.7258794596159444e-08	8.612223996735568e-07	0.0518699006000012	-0.0067534822000001	-0.0609912275000013	-0.0756219368000015	1
-0.0014148490101478	1.139919320734708	0.0046436467762737	0.029445082501909	0.0003375256055157	1.1392353398513368e-07	0.0008670128835429	0.0357646409596421	0.1117565288299878	0.0124895217361284	0.0012791095429718	-0.0791073869475415	-0.0151186999734977	0.000228575088888	0.0062579786696678	-0.0017778969937116	0.0002348840663902	5.517052536704109e-08	3.1609177175871407e-06	0.0002577501755035	-0.0002196841825637	4.8261140349985156e-08	6.643515303284845e-08	-0.0008432720970823	8.474859219135198e-05	7.182323202226226e-09	7.111078303118647e-07	0.0513426922000009	-0.0081703515999997	-0.0622654984000014	-0.0750713509000015	1
-0.0008086003546589	1.1445573779377138	-0.0069305720281879	0.0388794698617135	0.0094343873598044	8.90076648550034e-05	0.0015116131767287	0.0284282732647665	-0.0073363676948766	5.382229095361686e-05	0.0008081667208161	-0.1103875370784814	-0.0312801501309406	0.0009784477922139	0.0121854083422519	-0.0014884691411159	0.0002894278525964	8.376848182896537e-08	2.2155403834986926e-06	7.016473477021273e-05	-0.0001875854407323	3.5188298141174154e-08	4.923089078147292e-09	-0.0008924485494549	-4.917645237308497e-05	2.418322834902061e-09	7.964644134858766e-07	0.0508110745000009	-0.0095844141999994	-0.0634916453000015	-0.0744176209000015	1
-0.0004296935019499	1.1375988672581523	-0.0140312938401008	0.0288325794775526	-0.0100468903841622	0.0001009400063919	0.0008313176393284	-0.0327014493823442	-0.06112972264711	0.0037368429909124	0.0010693847917057	-0.0992124505241363	0.0111750865543453	0.0001248825594962	0.0098431103390035	-0.001218931627643	0.0002695375134723	7.265047070402013e-08	1.4857943130750364e-06	0.0001580326170281	8.786788225837278e-05	7.720764705799977e-09	2.497430728831999e-08	-0.00087390405431	1.854449514526133e-05	3.438982374472799e-10	7.63708296327744e-07	0.0502750931000015	-0.0109951844999996	-0.0646687204000016	-0.0736616448000015	1
-0.0001989512646681	1.1235153093157768	-0.0176849145112351	0.0330742968628082	0.004241717385256	1.7992166375571167e-05	0.0010939091129687	-0.0835589636793675	-0.0508575142970217	0.0025864867604709	0.0069821004111709	-0.0769499677958564	0.02226248272828	0.0004956181372263	0.0059212975437831	-0.0007949564146239	0.0004239752130185	1.7975498151049937e-07	6.319557018799819e-07	7.795012975779622e-05	-8.0082487271096e-05	6.413204637876769e-09	6.07622152569546e-09	-0.0011339675083327	-0.0002600634540239	6.763300233851248e-08	1.285882309714328e-06	0.0497347941000017	-0.0124021778000001	-0.0657958141000013	-0.0728044614000014	1
-5.61643149232361e-05	1.1058127847406165	-0.0187451802047775	0.0282660777629223	-0.0048082190998869	2.311897091216966e-05	0.0007989711520982	0.0354987882520992	0.1190577519314666	0.0141747482949753	0.001260163967367	-0.0964503713050686	-0.0195004035092115	0.0003802657370214	0.0093026741248851	-0.0014419629310676	-0.0006470065164442	4.186174316000034e-07	2.0792570937057134e-06	6.779803278627455e-05	-1.01520969715499e-05	1.03065425258911e-10	4.596572003822128e-09	-0.0011049561831018	2.901132523195161e-05	8.416568680866294e-10	1.2209281669715562e-06	0.0491902237000014	-0.0138049106999997	-0.0668720551000016	-0.0718472483000014	1
1.4459485870097836e-06	1.0869498924401506	-0.0179728027830403	0.0332299392248253	0.0049638614619032	2.4639920612311345e-05	0.0011042288608851	0.0328543144358956	-0.0026444738162047	6.993241763578099e-06	0.0010794059770527	-0.1257410193513821	-0.029290648046314	0.0008579420629728	0.0158108039475234	-0.0010460109171824	0.000395952013886	1.567779973948795e-07	1.09413883977096e-06	-1.993938567841505e-05	-8.773741846464433e-05	7.697855092609918e-09	3.9757773914764973e-10	-0.0010720102299057	3.294595319668461e-05	1.085435197008657e-09	1.1492059330122697e-06	0.0486414288000013	-0.0152029012999995	-0.0678966117000017	-0.0707913209000014	1
-8.029261645098643e-07	1.0671077879601625	-0.0160480280658348	0.0325068937506509	-0.0007230454741748	5.227947567481333e-07	0.0010566981413156	-0.0013678520913909	-0.0342221665272863	0.0011711566818203	1.8710193434967477e-06	-0.1245992399680791	0.0011417793833034	1.3036601595650645e-06	0.0155249706006221	-0.0011198754993949	-7.386458221348051e-05	5.455975037436874e-09	1.2541211350374517e-06	0.0002760055743044	0.0002959449599829	8.75834206809983e-08	7.617907710782963e-08	-0.0009028458437924	0.0001691643861139	2.8616590172925365e-08	8.151306174524569e-07	0.0480884566000018	-0.0165956695999995	-0.0688686921000018	-0.0696381297000013	1
2.9687222575238856e-07	1.0218906983171947	-0.0135451945549572	0.0296652649326323	-0.0028416288180186	8.074854338615179e-06	0.0008800279435223	-0.0705303970814286	-0.0691625449900362	0.0047834576294986	0.0049745369124644	-0.0995386945687234	0.025060545399356	0.0006280309357124	0.009907951716445	-0.00093789128129	0.0001819842181041	3.311825421671508e-08	8.796400566494654e-07	0.0002648853619529	-1.1120212352607998e-05	1.2365874099676022e-10	7.016425506209006e-08	-0.00082187631994	8.09695238524172e-05	6.556063651246478e-09	6.754806851997852e-07	0.047531354500002	-0.0179827369	-0.0697875448000016	-0.0683892593000014	1
-9.432602591537897e-08	0.909550269455118	-0.0109053282908875	0.0346814467996956	0.0050161818670632	2.5162080523012724e-05	0.00120280275212	0.0353563001930439	0.1058866972744728	0.0112119926596961	0.0012500679633403	-0.1236649362391392	-0.0241262416704151	0.0005820755371389	0.0152930164550296	-0.0011438336060719	-0.0002059423247823	4.241224007813262e-08	1.3083553194271071e-06	0.0003640231636785	9.913780172504515e-05	9.828303545211184e-09	1.3251286435875318e-07	-0.000914792052759	-9.291573281938116e-05	8.633333764337953e-09	8.368444992218892e-07	0.0469701703000019	-0.0193636267999997	-0.0706524599000018	-0.0670464256000013	1
2.5479051533343837e-08	0.7263390384401125	-0.0084271269798816	0.033667008519459	-0.0010144382802369	1.0290850235684658e-06	0.001133467462649	0.0385963135217243	0.0032400133286785	1.0497686368505512e-05	0.0014896754174672	-0.1096013806809429	0.014063555558197	0.0001977835949384	0.0120124626471684	-0.0012178478691367	-7.401426306481003e-05	5.478110862083907e-09	1.483153432892428e-06	0.0002906395806041	-7.338358307465332e-05	5.385149758746264e-09	8.44713661621055e-08	-0.0010498243745637	-0.0001350323218051	1.8233728019072855e-08	1.102131216680262e-06	0.0464049523000012	-0.0207378650999995	-0.071462768600002	-0.0656114735000013	1
-3.302398584891544e-09	0.5096278788274178	-0.0062794962584041	0.0431830465642393	0.0095160380447808	9.05549800700946e-05	0.0018647755105716	-0.0135493841599719	-0.0521456976816959	0.0027191737867105	0.0001835858111139	-0.0921512808699848	0.0174500998109584	0.000304505983412	0.0084918585659784	-0.0009318028971104	0.0002860449720263	8.18217256816565e-08	8.682566396523319e-07	0.0003924694469542	0.0001018298663506	1.0369321669156857e-08	1.5403226751292562e-07	-0.0010068180794344	4.3006295128787024e-05	1.8495410486348961e-09	1.0136826446433684e-06	0.045835749000001	-0.0221049794999999	-0.0722178449000016	-0.0640863746000014	1
-6.534635534687994e-09	0.3030415345573627	-0.004528709452888	0.033227285023515	-0.0099557615407253	9.91171878564256e-05	0.0011040524700341	-0.0747272283439189	-0.0611778441839453	0.0037427286189947	0.0055841586559646	-0.0702112987418819	0.021939982128103	0.0004813628157806	0.0049296264710215	-0.0011438871193314	-0.0002120842222216	4.497971617326369e-08	1.3084777416520789e-06	0.0002091199012293	-0.0001833495457247	3.3617055670917754e-08	4.3731132824935325e-08	-0.0010808846898099	-7.406661037581264e-05	5.485862765437647e-09	1.16831171253787e-06	0.0452626092000015	-0.0234645005000005	-0.0729171051000015	-0.0624732243000014	1
1.7503425882071886e-08	0.1339853728461606	-0.0031706473383374	0.03795073954143	0.0047234545179153	2.2311022582514865e-05	0.0014402586317423	0.0427151621392601	0.1174423904831789	0.0137927150824043	0.001824585076583	-0.0891205770343218	-0.0189092782924393	0.0003575608055404	0.0079424772509301	-0.0014568794983624	-0.0003129923790308	9.796422933486968e-08	2.122497872173293e-06	0.0002237868455578	1.4666944328144554e-05	2.1511926242777832e-10	5.00805517669041e-08	-0.0010798380165952	1.0466732153778036e-06	1.0953369076223909e-12	1.1660501419189554e-06	0.0446855823000012	-0.0248159611000002	-0.0735600088000017	-0.0607742389000013	1
-3.8470338688845225e-08	0.0108899424982933	-0.0021605518853569	0.0359438005417734	-0.0020069389996568	4.027804147679528e-06	0.0012919567973874	0.0315666476613372	-0.0111485144779244	0.0001242893750634	0.0009964532445749	-0.0974828155075326	-0.0083622384732109	6.99270322825202e-05	0.0095028993192746	-0.0014872372661182	-3.03577677552295e-05	9.21594117283412e-10	2.211874685302038e-06	0.0004937916746429	0.0002700048290856	7.290260797364389e-08	2.4383021974266455e-07	-0.0010651314375114	1.4706579083888215e-05	2.162833874092029e-10	1.1345049786201037e-06	0.0441047177000009	-0.0261588969000001	-0.0741460590000018	-0.0589917529000013	1
7.962116953391468e-08	-0.0699257595085816	-0.0014360843392554	0.035866928205039	-7.687233673409279e-05	5.9093553958771186e-09	0.001286436538866	-0.0562738242482091	-0.0878404719095456	0.0077159485052928	0.0031667432955182	-0.079846528995688	0.0176362865118444	0.0003110386019267	0.0063754681926586	-0.001343318580426	0.0001439186856915	2.0712587518141147e-08	1.80450480782394e-06	0.0003307417112255	-0.0001630499634183	2.6585289761805583e-08	1.0939008047933434e-07	-0.0011037786858861	-3.864724837478979e-05	1.4936098913986583e-09	1.2183273869335303e-06	0.0435200654000013	-0.0274928467000006	-0.0746748029000015	-0.0571282152000013	1
-1.5056630966193238e-07	-0.1169542534706048	-0.0009329918416914	0.0393261837403721	0.0034592555353332	1.1966448858013034e-05	0.001546548727583	-0.0659315083314758	-0.0096576840832648	9.32708618506487e-05	0.0043469637908635	-0.0678221183384837	0.0120244106572046	0.0001445864516528	0.004599839735919	-0.0011598767004902	0.0001834418799354	3.3650923537347074e-08	1.3453139599306133e-06	0.0002127028676778	-0.0001180388435474	1.3933168349984085e-08	4.524250960610925e-08	-0.0012108795101675	-0.0001071008242819	1.1470586637462081e-08	1.4662291876559255e-06	0.0429316755000016	-0.0288173523000008	-0.0751458317000014	-0.0551861862000013	1
2.3674808279450746e-07	-0.1390488734467037	-0.0005932017630855	0.0329546647998171	-0.0063715189405556	4.059625361004932e-05	0.0010860099320684	0.0469217599437005	0.1128532682751756	0.0127358601603895	0.0022016515562141	-0.0981212471503026	-0.0302991288118186	0.0009180372067549	0.0096277791423299	-0.0014262040207742	-0.0002663273202833	7.093024129866121e-08	2.034057908839333e-06	0.0004938590519625	0.000281156184285	7.904880039627282e-08	2.43896764794357e-07	-0.0012031503532207	7.729156947736979e-06	5.97399007214775e-11	1.4475707722522873e-06	0.0423395986000014	-0.0301319586000004	-0.0755587815000018	-0.0531683343000013	1
-1.992545172082197e-07	-0.1436810975681473	-0.0003704493452029	0.0402628309407481	0.0073081661409315	5.340929234324158e-05	0.0016210955553648	0.0409837587725277	-0.0059380011711744	3.525985790801635e-05	0.0016796684831248	-0.1129458454292516	-0.0148245982789491	0.0002197687141319	0.0127567639997273	-0.0015779483260236	-0.0001517443052494	2.3026333958898832e-08	2.489920919279344e-06	8.301743172368501e-05	-0.0004108416202401	1.6879083866878046e-07	6.891893642903964e-09	-0.0012899354987025	-8.678514548148063e-05	7.531660778510488e-09	1.663933590299901e-06	0.0417438855000012	-0.0314362141000002	-0.0759133330000018	-0.0510774317000012	1
-6.105286244925509e-07	-0.1367057529393352	-0.0002253906522132	0.048793182159388	0.0085303512186399	7.276689191329257e-05	0.0023807746252436	-0.0428004723297026	-0.0837842311022299	0.0070197973813928	0.001831880431645	-0.0894151392013923	0.0235307062278594	0.000553694135581	0.0079950671184038	-0.0015778168756067	1.3145041643969105e-07	1.618517984485025e-14	2.489506092456482e-06	0.0003199070372439	0.0002368896055223	5.6116686072904e-08	1.0234051256830583e-07	-0.0011517445236669	0.000138190975035	1.9096745885907022e-08	1.3265154473908805e-06	0.0411445874000014	-0.0327296708000004	-0.0762092122000015	-0.0489163514000011	1
5.1836763811249685e-06	-0.1226360227319723	-0.0001394547419368	0.03480268288368	-0.0139904992757097	0.0001957340699856	0.0012112267359027	-0.0294144558021558	0.0133860165275484	0.0001791854384741	0.0008652102101362	-0.1007438142154349	-0.0113286750140422	0.0001283388775735	0.0101493161026731	-0.0015778214207847	-4.545178132463939e-09	-2.8285769691826527e-16	2.4895204358143127e-06	0.0002670610002931	-5.284603695118215e-05	2.7927025170266022e-09	7.132157822940057e-08	-0.0013452889106611	-0.0001935443869942	3.745943144879116e-08	1.8098022529696303e-06	0.040541755800002	-0.0340118842000007	-0.0764461904000016	-0.0466880625000011	1
-2.000976649198152e-05	-0.1049473746018298	-5.358386554434928e-05	0.0364714523026777	0.0016687694189982	2.784791373240977e-06	0.0013301668330668	0.055171993245794	0.0845864490479484	0.0071548673625407	0.0030439488387143	-0.1088400456479092	-0.0080962314324733	6.55489634079459e-05	0.0118461555366383	-0.00163483425997	-5.70128391850348e-05	3.250464300496383e-09	2.6726830573354595e-06	0.0002505965862861	-1.6464414008273827e-05	2.7107654182517656e-10	6.279864920937117e-08	-0.0013412963402755	3.992570387130789e-06	1.594017434452517e-11	1.7990758722796977e-06	0.0399354424000014	-0.0352824140000004	-0.0766240846000019	-0.044395626600001	1
3.458984962414007e-05	-0.0862052724851426	2.8608690370550705e-06	0.0373683676728124	0.0008969153701346	8.044571803829553e-07	0.0013963949025313	0.0178247328757388	-0.037347260370056	0.0013948178571482	0.000317721102091	-0.1119681404915127	-0.0031280948436036	9.784977350176396e-06	0.0125368644851262	-0.0014573900883831	0.0001774441715871	3.1486434187602466e-08	2.1239858697055016e-06	0.0001699537068907	-8.064287939500998e-05	6.503273611107331e-09	2.8884262392773783e-08	-0.0013063804464125	3.491589386319522e-05	1.2191194009596402e-09	1.7066298705713284e-06	0.0393256993000012	-0.0365408237000004	-0.0767427571000018	-0.0420421934000009	1
0.0021998428344152	-0.0682454321784934	-1.243557915938243e-06	0.032770758933637	-0.0045976087391752	2.113800611824377e-05	0.001073922641086	-0.0694983884659739	-0.0873231213417122	0.0076253275208598	0.0048300259993674	-0.0518478242369003	0.0601203162546133	0.0036144524265559	0.0026881968781013	-0.0015089761838074	-5.158609542466199e-05	2.66112388112536e-09	2.2770091217739424e-06	4.091972074064762e-05	-0.0001290339861494	1.6649769499376317e-08	1.674422037391991e-09	-0.0012189698302564	8.741061615597759e-05	7.640614065685021e-09	1.4858874477909125e-06	0.0387125789000008	-0.037786681000001	-0.0768021163000017	-0.0396309963000008	1
0.0334690259096558	-0.0522570755309076	4.5088861845743326e-07	0.0349760894391977	0.0022053305055609	4.863482638294951e-06	0.0012233268324591	-0.0263465460332395	0.043151842432736	0.0018620815053384	0.0006941404878808	-0.0663489697105455	-0.0145011454736452	0.0002102832200479	0.0044021857816508	-0.0013601644547513	0.0001488117290571	2.214493140345604e-08	1.850047342635044e-06	0.0005368536894874	0.0004959339687472	2.459505042030076e-07	2.882118855888035e-07	-0.0012541365281332	-3.516669787716528e-05	1.23669640672614e-09	1.572858431548834e-06	0.0380961338000007	-0.0390195580000013	-0.0768021163000015	-0.0371653483000008	1
0.1356650833328166	-0.0387911466454149	-1.4906627168457226e-07	0.0384075051756699	0.003431415736472	1.1774613956127633e-05	0.00147513645382	0.061490952093196	0.0878374981264338	0.0077154260771113	0.0037811371893281	-0.095743789321289	-0.0293948196107433	0.0008640554199479	0.0091668731935987	-0.001651262282548	-0.0002910978277961	8.473794533984195e-08	2.7266671250688965e-06	0.0003840288208964	-0.0001528248685921	2.3355440016269744e-08	1.47478136454456e-07	-0.0012431884377382	1.0948090395860338e-05	1.1986016396100648e-10	1.5455174918743105e-06	0.0374764170000005	-0.0402390311000007	-0.0767427571000017	-0.0346486370000008	1
