trial_type.fb_a_neg	trial_type.fb_a_pos	trial_type.fb_v_neg	trial_type.fb_v_pos	trial_type.feel	trial_type.finish	trial_type.rest	reg_error	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-2.768476248496649e-16	-0.021730727626227	6.545618485365794e-09	1.0085543625834183e-10	1.0217321356204947	6.389070525053083e-17	-1.414663762531475e-06	-0.0097216720658052	0.0097259738154096	0.0156424775748874	0.0002446871046823	9.459456666132432e-05	0.386100971226523	0.0308197065104427	0.0009498543093897	0.1490739599820607	0.5058480157869895	0.0523630111155106	0.0027418849330833	0.2558822150756342	0.0080171900214238	0.0006192279290346	3.834432284357392e-07	6.427533583777904e-05	-0.0001397011979853	0.0003533815150192	1.248784959510453e-07	1.9516424335830922e-08	0.0014470828486773	-0.0001542649114167	2.379766242426947e-08	2.0940487735783757e-06	0.0562176946000014	-0.0016278807999986	-0.0584964172000005	-0.0802559485000016	-0.0538466064000028	0.0048809676999995	0.060679030400002	0.0800581039000019	1
-2.1986816127916732e-16	0.2554054620195813	-1.977495602406842e-08	-4.4374185670474157e-11	0.7445908010701308	-2.0078904896957648e-16	3.7567062642891714e-06	0.1047271141036157	0.0180582237535466	0.0083322499381355	6.942638903136764e-05	0.0003260994451392	0.3550730664523452	-0.0310279047741776	0.0009627308746757	0.126076882519869	0.438303257117136	-0.0675447586698564	0.0045622944237692	0.1921097451994882	0.009185087478505	0.0011678974570818	1.3639844699254655e-06	8.436583198537741e-05	6.096181368749649e-05	0.0002006630116716	4.0265643826927495e-08	3.716341981896538e-09	0.0016242549191433	0.0001771720704666	3.1389942198017814e-08	2.6382040429656024e-06	0.0556334322000015	-0.0032550927999987	-0.0601425863000006	-0.0800581039000014	-0.0507588060000019	0.0097438947	0.0642566462000015	0.0792683499000015	1
8.845964052937393e-17	0.634403930036962	5.774073201733364e-08	1.8810231533147488e-11	0.3656058021148629	-4.82100353221715e-16	-9.789934106301138e-06	0.260440077532167	-0.0115133439257535	-0.029571567679303	0.0008744776150166	0.0001325570883532	0.3600584354697934	0.0049853690174475	2.4853904240658012e-05	0.1296420769529533	0.3858641610502447	-0.0524390960668928	0.0027498587963124	0.1488911507830071	0.0095271544673756	0.0003420669888697	1.1700982425461765e-07	9.076667224222112e-05	-4.848597784811068e-06	-6.581041147371805e-05	4.331008546542694e-09	2.3508261233149007e-11	0.0020260700711525	0.0004018151520091	1.614554189989391e-07	4.104959932386067e-06	0.0550434562000015	-0.0048809676999984	-0.0617331690000007	-0.0797287239000011	-0.0475407084000004	0.0145708073000006	0.0675110345000009	0.0779578592000014	1
-1.60349313212358e-16	0.6415620213936772	-1.639747900671014e-07	-7.74372956003561e-12	0.3584131426755405	-4.820599165926904e-16	2.499989321895564e-05	0.2633907036264555	-0.0114840449420779	2.9298983676105973e-05	8.584297917632401e-10	0.000131883288232	0.3665461473919978	0.0064877119222046	4.209040598569984e-05	0.1343560781679141	0.4218327121253172	0.0359685510750727	0.0012937366664401	0.1779428370189987	0.011274403130522	0.0017472486631454	3.0528778915520537e-06	0.0001271121659455	-0.0001608443990108	-0.0001559958012257	2.4334688944632278e-08	2.587092218623221e-08	0.0019799689149179	-4.610115623433244e-05	2.125315271725012e-09	3.920276903583483e-06	0.0544478272000015	-0.0065048374999983	-0.0632666954000007	-0.079268349900001	-0.0442005745000001	0.0193438645000006	0.0704258248000009	0.0761352407000013	1
-2.411024972724729e-16	0.3658598920138071	4.541632105170985e-07	3.1057876120523108e-12	0.6342021074352304	-2.1307729155039463e-16	-6.245364150577391e-05	0.1501587181003766	-0.0035077014514377	0.0079763434906403	6.362205548074404e-05	1.2303969473456733e-05	0.3564856182907872	-0.0100605291012102	0.0001012142457962	0.1270819960481627	0.3868407739493178	-0.0349919381760001	0.0012244357373123	0.1496457843897052	0.0105312045561006	-0.0007431985744236	5.523441201451397e-07	0.0001109062693994	-4.979556715497366e-06	0.0001558648422962	2.4293848315142863e-08	2.4795899816184696e-11	0.0017130770230695	-0.0002668918918483	7.123128285855719e-08	2.934632888199077e-06	0.0538466064000015	-0.0081260351999992	-0.0647417481000011	-0.0786777382000015	-0.0407469784000007	0.0240454247000009	0.0729863549000015	0.0738124677000015	1
-3.698455374354266e-16	0.1261950899788488	-1.230526000035373e-06	-1.2177720307474968e-12	0.8736539715877851	-4.011986211203496e-17	0.0001521689354225	0.05189133203038	-0.0115307667480508	-0.008023065296614	6.436957675322488e-05	0.0001329585817975	0.3793332414734865	0.0228476231826988	0.0005220138850986	0.1438937080867797	0.4553609750730004	0.068520201123684	0.0046950179620304	0.2073536176194325	0.0094792568233103	-0.0010519477327915	1.1065940322461049e-06	8.985630992113234e-05	-0.0001061318291451	-0.0001011522724293	1.0231782169185456e-08	1.1263965733960447e-08	0.0019770498625462	0.0002639728394779	6.968166030552008e-08	3.9087261588275865e-06	0.0532398556000013	-0.0097438946999995	-0.0661569638000011	-0.0779578592000018	-0.0371887854000012	0.0286581103000009	0.0751797449000021	0.0710047992000018	1
-3.480579669845961e-16	-0.0087776908827311	3.2667363763651557e-06	4.683565764112657e-13	1.0091230193651806	1.3049078984568023e-16	-0.0003485952363227	-0.0037351706048554	-0.0104651128546596	0.0010656538933915	1.1356182193148454e-06	0.00010951858706	0.3319724349731208	-0.0473608065003653	0.0022430459923653	0.1102056975819805	0.3614970103145946	-0.0938639647584083	0.0088104438801675	0.130680088466388	0.0056080330556913	-0.0038712237676196	1.4986373462098864e-05	3.1450034757391686e-05	-0.0005821926499093	-0.0004760608207627	2.2663390730296253e-07	3.389482837180814e-07	0.0017166434894069	-0.0002604063731392	6.78114802335363e-08	2.9468648694448533e-06	0.052627636900001	-0.0113577516000007	-0.0675110345000014	-0.0771098956000022	-0.033535129300001	0.0331648723000015	0.0769949613000025	0.0677306795000019	1
-4.593198178089918e-16	-0.0193210967370678	-8.499166104985941e-06	-1.7533106780156824e-13	1.0185876796713125	1.0105819335781715e-16	0.0007419162060767	-0.0026949599280706	-0.0230142963114589	-0.0125491834568001	0.0001574820054323	0.0005296578347101	0.3566842386833683	0.0247118037102468	0.0006106732426137	0.1272236461251312	0.420073153039682	0.0585761427250884	0.0034311644965496	0.1764614539046983	0.006251222506469	0.0006431894507788	4.1369266946165613e-07	3.907778282928515e-05	-0.0001713221141713	0.0004108705357402	1.6881459871851273e-07	2.9351266901326672e-08	0.0019770551402207	0.0002604116508145	6.781422926617936e-08	3.90874702677268e-06	0.0520100134000006	-0.0129669428000006	-0.0688027087000015	-0.0761352407000021	-0.0297953889000008	0.0375490532000015	0.0784228732000025	0.0640116174000018	1
-5.229317267556842e-16	0.2643287397659971	2.1661640757231004e-05	6.476928173346008e-14	0.7373621943250205	-1.7534857549446062e-16	-0.0017125957560257	0.1493097168103307	-0.0309611816239524	-0.0079468853124932	6.315298616935128e-05	0.0009585947675503	0.3821243302081255	0.0254400915247575	0.0006471982567882	0.1460190037370063	0.4389483157068826	0.0188751626672	0.0003562717657126	0.1926756238619072	0.0100678949457589	0.0038166724392925	1.4566988514442423e-05	0.0001013625086378	-0.0002367920203948	-6.546990622446234e-05	4.286307997959054e-09	5.607046178080708e-08	0.0018307348382721	-0.0001463203019486	2.140963075917349e-08	3.3515900489574883e-06	0.0513870485000009	-0.0145708072999993	-0.0700307925000012	-0.0750354957000015	-0.0259791642999999	0.0417944487000016	0.0794562977000021	0.0598720445000015	1
-2.8369192796131785e-16	0.6394208433852334	-5.404856524401936e-05	-2.4636609842275502e-14	0.3161077493852819	-4.454454959679451e-16	0.0445254557678998	0.347234333285674	-0.017767266736925	0.0131939148870279	0.0001740793900468	0.0003156757673005	0.3744344363733033	-0.0076898938348221	5.913446719091208e-05	0.1402011471421917	0.3856054588543445	-0.0533428568525398	0.0028454603771901	0.1486915698982671	0.0091852190511236	-0.0008826758946367	7.791167337368595e-07	8.436824901727486e-05	-8.895957458456913e-05	0.0001478324458101	2.1854431139605006e-08	7.913806319934356e-09	0.0019689484923715	0.0001382136541018	1.9103013815018133e-08	3.876758165706754e-06	0.050758806000001	-0.016168686199999	-0.0711941511000012	-0.0738124677000011	-0.0220962514999987	0.0458853672000019	0.0800900365000013	0.0553391546000009	1
-6.340279164199964e-16	0.6370213650555852	0.000131549772612	6.870840982811658e-15	0.0270251558728413	-7.132662142112532e-16	0.3358219292759724	0.343572474969686	-0.0311422269560644	-0.0133749602191406	0.0001788895608635	0.0009698382997827	0.3899375047016607	0.0155030683283568	0.0002403451275938	0.1520512575729562	0.4348947986170036	0.0492893397626601	0.0024294390142387	0.1891334858641221	0.0099142927335736	0.0007290736824502	5.315484336823083e-07	9.829320040603568e-05	-0.0001171559699845	-2.819639540017261e-05	7.950354335599007e-10	1.3725522001014763e-08	0.002087136608243	0.000118188115871	1.3968429887318991e-08	4.356139220845051e-06	0.0501253506000012	-0.017759923199999	-0.0722917090000012	-0.072468165900001	-0.0181566179999989	0.0498066883000016	0.0803209017000012	0.0504427259000007	1
-8.505058874607479e-16	0.359953374732966	-0.0002988496420655	-3.945060316977401e-15	-0.1031310399110883	-7.994695571303807e-16	0.7434765147969026	0.194138563644532	-0.0315557692357105	-0.0004135422796449	1.7101721600215985e-07	0.0009957665720566	0.4116027117495643	0.021665207047903	0.0004693811964285	0.1694167923195933	0.4924849158933165	0.0575901172763139	0.0033166216078991	0.2425413923824455	0.0103181399271089	0.0004038471935357	1.6309255463879306e-07	0.0001064640115538	5.463169695980574e-05	0.0001717876669451	2.951100178340244e-08	2.9846222613286052e-09	0.0020607782149577	-2.6358393286229545e-05	6.947634950151381e-10	4.246806850963116e-06	0.0494867473000014	-0.0193438644999988	-0.073322452000001	-0.0710047992000011	-0.0141703766000001	0.053543918400001	0.0801477321000016	0.0452149242000006	1
-1.0813233430479737e-15	0.1217264439794854	0.0006215336232587	-6.365086863394594e-17	-0.1331640778237128	-9.407620696201877e-16	1.0108161002002238	0.0660664776657081	-0.0315700735291546	-1.4304293443387106e-05	2.0461169017613375e-10	0.0009966695426352	0.4240426996389866	0.0124399878894224	0.0001547532986888	0.1798122111171176	0.492468408125662	-1.6507767654460696e-05	2.7250458849360677e-10	0.2425251330018223	0.0100220697635813	-0.0002960701635265	8.765754145322612e-08	0.0001004418823448	0.0001082802900322	5.364859307283129e-05	2.8781707512875207e-09	1.172462015553326e-08	0.0020510051815906	-9.773033367745171e-06	9.551075119891675e-11	4.206622254469618e-06	0.0488430617000021	-0.020919859599999	-0.0742854273000012	-0.0694247717000012	-0.010147760100001	0.057083244100001	0.079571398600002	0.0396900926000005	1
-1.0811218933033877e-15	-0.00932899587873	-0.0014080488199127	-9.174351034644383e-16	-0.1156409956208167	-7.811201321531959e-16	1.1263780402930916	-0.0043835283062507	-0.0311772533390824	0.0003928201900726	1.543077000398166e-07	0.0009720211257676	0.3139872545070517	-0.1100554451319359	0.0121122010031899	0.0985879959928748	0.3171745695711664	-0.1752938385544994	0.030727929835174	0.100599707582652	0.0074470325658207	-0.0025750371977595	6.630816561807212e-06	5.545829403865261e-05	4.059926661472784e-05	-6.768102341682733e-05	4.580719849585857e-09	1.6483007353360316e-09	0.0020403774104475	-1.062777114290904e-05	1.1294801113275316e-10	4.163139976203871e-06	0.0481943598000014	-0.0224872609000013	-0.0751797449000021	-0.0677306795000021	-0.0060990945000007	0.0604115839000017	0.0785948004000021	0.0339045252000005	1
-9.414704345854508e-16	-0.0627016942038457	0.0459425985475882	-3.65251409737571e-16	-0.0803252711623849	-9.057815133130366e-16	1.097084366795399	-0.0331346382206958	-0.0214875534445443	0.0096896998945384	9.389028404657392e-05	0.0004617149530308	0.3699532040330785	0.0559659495260271	0.0031321875063491	0.1368653731743382	0.3690074144688191	0.0518328448976546	0.0026866438101831	0.1361664719329606	0.0112744909276631	0.0038274583618436	1.464943751609262e-05	0.0001271141456775	0.0002410908995559	0.0002004916329411	4.01968945208806e-08	5.812482124584851e-08	0.0021437092673537	0.0001033318569049	1.0677472111743017e-08	4.595489421390755e-06	0.0475407084000015	-0.0240454247000013	-0.0760045783000024	-0.0659253060000022	-0.0020347726000007	0.0635166357000017	0.077222850100002	0.0278962292000005	1
-5.102650470180817e-16	-0.0707129037194429	0.3440573464689163	-2.1222797145391532e-18	-0.05093595027017	-7.313438523047301e-16	0.7775915074959627	-0.0375306298145446	-0.0319192871734097	-0.0104317337288662	0.0001088210685894	0.0010188408936574	0.3481742488104055	-0.0217789552226727	0.0004743228905907	0.1212253075346891	0.432410624810886	0.0634032103420685	0.0040199670816797	0.1869789484493385	0.0123142213728216	0.0010397304451589	1.0810393980110414e-06	0.0001516400480174	9.679029461940845e-05	-0.0001443006049374	2.08226643644828e-08	9.368361415317288e-09	0.0021579904017642	1.428113441070291e-05	2.0394979490689828e-10	4.656922573290543e-06	0.0468821746000006	-0.0255937108000011	-0.0767591652000022	-0.0640116174000013	0.0020347725999989	0.0663869229000008	0.0754624488000023	0.0217046748000006	1
4.240671658205177e-16	-0.0566299023056206	0.7008701535096761	4.637357163450828e-16	0.021491724599097	-7.437120472739782e-16	0.3342680241775827	-0.0301525901270552	-0.032358620307279	-0.0004393331338686	1.930136014372124e-07	0.0010470803081895	0.3679582258815052	0.0197839770711002	0.0003914057487494	0.135393255993864	0.4699122347069831	0.0375016098960976	0.001406370744798	0.2208175083273083	0.0137806621576912	0.0014664407848703	2.1504485769325797e-06	0.0001899066495031	0.0002479373281122	0.000151147033492	2.284542554893128e-08	6.147291892389071e-08	0.002383908039802	0.0002259176380381	5.1038779456522426e-08	5.683017541713828e-06	0.0462188258999996	-0.0271314831999998	-0.0774428080000019	-0.0619927579000002	0.0060990944999989	0.0690118366999997	0.0733224520000025	0.0153705360000009	1
2.9969955230630995e-16	-0.037083733098199	0.6698115866235583	5.586075937520837e-16	0.3320273004876586	-5.907184711317165e-16	0.0352448459605266	-0.0196494757739127	-0.0322884325719897	7.018773528974512e-05	4.926317086365643e-09	0.0010425428779548	0.4337831318910444	0.0658249060095398	0.0043329182511649	0.1881678055132018	0.5561198743842595	0.086207639677278	0.0074317571387284	0.3092693146851641	0.015249461395826	0.0014687992381349	2.1573712018399788e-06	0.0002325460728606	0.000134229097044	-0.0001137082310695	1.2929561463608492e-08	1.8017451239187744e-08	0.0023241134522141	-5.979458758799352e-05	3.575391247367358e-09	5.40150333933584e-06	0.0455507304999997	-0.0286581102999988	-0.0780548750000015	-0.0598720444999999	0.0101477600999989	0.0713816749999997	0.0708136242000026	0.0089354238000009	1
7.176532725722696e-16	-0.0208939846056807	0.3743487808201978	6.179387283983789e-16	0.7457260997783375	-1.5315134806119334e-16	-0.0991808960202455	-0.0113148072279968	-0.0327810459798051	-0.0004926134078141	2.426679688547644e-07	0.0010745969755292	0.4512450868995014	0.0174619550084577	0.0003049198727173	0.2036221284509366	0.5340627459000106	-0.0220571284842505	0.0004865169169695	0.2852230165582579	0.0151592933322849	-9.01680635418632e-05	8.130279801380821e-09	0.0002298041743326	0.0002569427139636	0.0001227136169203	1.5058631556332524e-08	6.601955810767724e-08	0.0023651921837535	4.1078731540216094e-05	1.6874611100487752e-09	5.59413406625616e-06	0.0448779570000005	-0.030172964799999	-0.0785948004000013	-0.0576529614000003	0.0141703765999996	0.073487678700001	0.0679485856000025	0.0024416122000005	1
-2.2429361421721904e-15	-0.010396170465893	0.1288785383980758	6.967849719816386e-16	1.01274707025606	1.8492932166619816e-16	-0.1312294382167509	-0.0051222393932928	-0.0333509287306294	-0.0005698827508235	3.247663493859462e-07	0.0011122844471947	0.4699712193251145	0.0187261324256129	0.0003506680356215	0.2208729469939328	0.5445089219881484	0.0104461760881374	0.0001091225948634	0.2964899661246948	0.0159360903396192	0.0007767970073336	6.034135907919363e-07	0.0002539589753109	0.0005052134367452	0.0002482707227815	6.163835210050008e-08	2.552406166025589e-07	0.0024071300601458	4.193787639258489e-05	1.7587845112369781e-09	5.794275126361824e-06	0.0442005745000008	-0.0316754244999995	-0.0790620853000013	-0.0553391546000008	0.0181566180000001	0.0753220638000019	0.0647417481000022	-0.0040682390999997	1
4.339761188942336e-15	-0.0046615065620126	-0.0079725329090314	6.569617175805783e-16	1.1265594515032151	2.0582023567256875e-16	-0.1139254120608259	-0.0033803685949215	-0.0331769147759244	0.0001740139547058	3.0280856350888076e-08	0.0011007076740482	0.4595046054248509	-0.0104666139002636	0.0001095500065372	0.211144482406646	0.5438871151159244	-0.0006218068722252	3.8664378536595417e-07	0.295813193989121	0.015762617277897	-0.0001734730617232	3.009290294559448e-08	0.0002484601034479	0.0004359116955043	-6.930174124151566e-05	4.802731194453748e-09	1.9001900613943933e-07	0.0025867317960211	0.0001796017358753	3.2256783214805785e-08	6.691181383625211e-06	0.0435186527000005	-0.0331648722999999	-0.0794562977000012	-0.052934425800001	0.0220962515000005	0.0768780502000024	0.0612092428000021	-0.0105513650000001	1
-1.4237733030741372e-14	-0.0019169660123448	-0.0123535249766644	4.397634793285505e-16	1.0945039013996822	1.4171063815771867e-16	-0.0802334104334035	0.0292367229349101	-0.033773362798473	-0.0005964480225481	3.557502436394648e-07	0.0011406400347169	0.5266731845951941	0.0671685791703437	0.0045116180277631	0.277384643371641	0.5620548970761887	0.018167781960265	0.0003300683013549	0.315905707327325	0.0168083865069991	0.0010457692291026	1.093633280475162e-06	0.000282521856967	0.0006472370353778	0.0002113253398723	4.4658398953611546e-08	4.189157798250234e-07	0.0027597556178317	0.0001730238218095	2.9937242267749e-08	7.616251069199171e-06	0.0428322614000015	-0.0346406961999994	-0.0797770733000012	-0.0504427259000009	0.0259791643000005	0.0781498867000025	0.057368839200002	-0.0169651759000001	1
3.4539265245571356e-14	-0.0006919681678761	0.2833079587309136	1.0860532294087376e-16	0.7658816494187097	4.284610779721524e-17	-0.0484976400079761	0.217733527250099	-0.0275592841849621	0.0062140786135115	3.861477301496778e-05	0.0007595141447867	0.4439143629140543	-0.082758821681141	0.006849022566052	0.1970599616013893	0.4980155133049155	-0.0640393837712753	0.0041010426738038	0.2480194514923563	0.0143432998615046	-0.0024650866454953	6.076652170135661e-06	0.0002057302509153	0.0001728139156956	-0.0004744231196824	2.2507729816807322e-07	2.9864648338472635e-08	0.0024828897718583	-0.0002768658459733	7.66546973016344e-08	6.164741618165677e-06	0.0421414712000011	-0.0361022900000004	-0.0800241157000015	-0.0478681487000007	0.0297953889000011	0.079132872500002	0.0532398556000021	-0.0232675376000001	1
-9.029662392944339e-14	-0.0001471044915554	0.6406666162717162	-1.5486466247299395e-16	0.3853328729585545	-3.39711976488193e-17	-0.0258523847603182	0.4302118482001597	-0.0224909145007083	0.0050683696842534	2.5688371255839065e-05	0.0005058412350775	0.4117729969480559	-0.0321413659659986	0.00103306740616	0.1695570010155823	0.4383093384189189	-0.0597061748859973	0.0035648273195165	0.1921150761452276	0.0137338171434871	-0.0006094827180172	3.714691819654949e-07	0.0001886177333297	0.000630229636951	0.0004574157212566	2.0922914327004918e-07	3.971893939533963e-07	0.0021402736590613	-0.0003426161127967	1.1738580354770562e-07	4.580771336441613e-06	0.0414463531000001	-0.0375490532000009	-0.0801971964000022	-0.0452149242000005	0.0335351293000017	0.0798233744000013	0.0488430617000021	-0.0294170480999999	1
2.250628375358352e-13	2.238103593295937e-06	0.6074988899806797	-2.4618931495117675e-16	0.4048289136994432	-5.755121200262466e-17	-0.0123300418069058	0.3977607166048773	-0.0060881687305555	0.0164027457701528	0.000269050068802	3.706579849249853e-05	0.3741126572146774	-0.0376603397333786	0.001418301188833	0.1399602802882257	0.3960565671874722	-0.0422527712314471	0.001785296676736	0.1568608044123217	0.0131253858248776	-0.0006084313186116	3.701886686867542e-07	0.0001722757530516	7.972412776736024e-06	-0.0006222572241751	3.872040571295318e-07	6.355840604943997e-11	0.0021290389092746	-1.1234749785663416e-05	1.2621915202579698e-10	4.532806676847914e-06	0.0407469783999992	-0.038980391700002	-0.0802961556000027	-0.0424874117000009	0.0371887854000018	0.0802188403000015	0.0442005745000018	-0.0353733095000002	1
-5.504933189035741e-13	-1.5467471827593174e-06	0.3300273627154766	2.1343823484704512e-16	0.6752558284316027	-4.264084169663676e-17	-0.0052816444220989	0.2166570637377257	-0.0186888364938082	-0.0126006677632538	0.0001587768280801	0.0003492726094922	0.3899587839150299	0.015846126700353	0.000251099731403	0.1520678531524883	0.457025242117532	0.060968674930061	0.0037171793227273	0.2088720719325864	0.0145095236477129	0.0013841378228339	1.915837511893844e-06	0.0002105262764836	1.0126683894046624e-05	2.1542711183441032e-06	4.640536211823833e-12	1.0254990299189916e-10	0.0020850339698793	-4.400493939505842e-05	1.936434698035188e-09	4.347366655994272e-06	0.0400434189999984	-0.040395717300002	-0.0803209017000023	-0.0396900926000011	0.0407469784000017	0.0803178083000021	0.0393357471000014	-0.0410971933000006	1
1.3039345794677544e-12	5.987494639396659e-07	0.1062607221183558	3.2434919768039896e-16	0.895775540602312	2.325922058451504e-17	-0.0020368614931878	0.0716710386802154	-0.0099955410910294	0.0086932954027798	7.557338496056549e-05	9.99108417031795e-05	0.4906925956441169	0.1007338117290874	0.0101473008254717	0.2407792234199589	0.554399485929396	0.0973742438118654	0.0094817433579343	0.307358789998778	0.0187981037170041	0.004288580069292	1.8391919015092556e-05	0.0003533687033568	1.901308010361293e-05	8.88639620809811e-06	7.896752375897237e-11	3.6149827697782375e-10	0.0020760072143394	-9.026755539015111e-06	8.148197241807695e-11	4.30980595486807e-06	0.0393357470999993	-0.0417944487000004	-0.0802714120000016	-0.0368275627000009	0.0442005745000009	0.080119912800002	0.0342730507000011	-0.046551097800001	1
-2.9875177394566373e-12	-1.9759773897242347e-07	-0.0170329198410666	3.576120499273378e-16	1.0177095028182022	-1.357831793930923e-17	-0.0006763853994068	-0.0071152583911522	-0.0227964545644434	-0.0128009134734147	0.0001638633857545	0.0005196783407083	0.5490799622570363	0.0583873666129201	0.0034090845799916	0.3014888049521868	0.6091383273893106	0.0547388414599162	0.0029963407643738	0.3710495018946493	0.0187994379107874	1.3341937830537572e-06	1.7791965010700604e-12	0.0003534188657619	0.0005762096578616	0.0005571965777577	3.1046802956582775e-07	3.320175700067488e-07	0.0024107972609742	0.0003347900466359	1.1208437723625781e-07	5.811943434586146e-06	0.0386240354000007	-0.0431760113000001	-0.0801477321000012	-0.0339045252000006	0.0475407084000006	0.079625885200002	0.029037952000001	-0.0516991946000013	1
6.518696787082385e-12	5.783442012938082e-08	-0.01059489546434	2.822255883860214e-16	1.0107390487023116	-4.518525906063933e-17	-0.0001442111038072	-0.0243434965000396	-0.0196216209624833	0.0031748336019608	1.0079568400186544e-05	0.0003850080091949	0.5463884554434602	-0.0026915068135767	7.244208927156884e-06	0.2985403442418881	0.6088170871524116	-0.0003212402369006	1.0319528912520193e-07	0.3706582456087478	0.0196793406867676	0.0008799027759808	7.742288954686715e-07	0.0003872764498662	0.0003608830838617	-0.0002153265740015	4.636553384405872e-08	1.3023660009457288e-07	0.0025251954632757	0.0001143982023013	1.3086948459796157e-08	6.376612127761829e-06	0.0379083570000013	-0.0445398376	-0.0799499763000011	-0.0309257827000003	0.0507588060000006	0.078837551500002	0.0236567848000009	-0.0565076644000015	1
-1.3260166292025456e-11	-1.5195130444616527e-08	0.2932333501945956	3.209271787497329e-16	0.7067633758727171	-2.7497534367747083e-16	3.2891155280775497e-06	0.0510819381665592	-0.0163851560752168	0.0032364648872662	1.0474704966286952e-05	0.0002684733396092	0.5148052536276394	-0.0315832018158211	0.0009974986369386	0.265024449162617	0.5803035361962628	-0.0285135509561495	0.000813022588128	0.3367521941218871	0.0192670598227286	-0.0004122808640395	1.6997551058028005e-07	0.0003712195942129	0.0001221227402403	-0.0002387603436214	5.700650177619324e-08	1.49139637953019e-08	0.0024510533182725	-7.414214500306356e-05	5.497057329786289e-09	6.007662369065358e-06	0.0371887854000009	-0.0458853672	-0.0796783275000013	-0.0278962291999998	0.0538466064000006	0.077757825400001	0.0181566180000009	-0.0609449190000014	1
2.386674219880372e-11	3.123604266872583e-09	0.6550745411069648	2.4336510921970026e-17	0.3449272750843647	-4.15503742684732e-16	-1.8193631224631504e-06	0.1490671959721579	-0.021306412648869	-0.0049212565736531	2.421876626310929e-05	0.0004539632199638	0.5674823383735212	0.0526770847458818	0.0027748752573244	0.322036204365877	0.5805852732704091	0.0002817370741462	7.93757781181945e-08	0.3370792595384757	0.019999600908792	0.0007325410860642	5.366164436625536e-07	0.0003999840365119	0.0001989238384262	7.680109818565314e-05	5.898407863061243e-09	3.95706933206974e-08	0.0027407930022836	0.0002897396840114	8.394908612120157e-08	7.511946281712644e-06	0.0364653945000018	-0.0472120475999994	-0.0793330366000015	-0.024820842299999	0.0567961834000006	0.0763906977	0.012565118600001	-0.0649818087000011	1
-3.2321732327989226e-11	-1.6246559197140338e-10	0.6247945079994383	-5.270491928400091e-17	0.3752048224994024	-5.439444537628681e-16	6.696709303730532e-07	0.1481437735222401	-0.0197512296611821	0.0015551829876871	2.418594124685995e-06	0.0003901110731285	0.5479894147618698	-0.0194929236116513	0.000379974070929	0.3002923986910553	0.5881916486403047	0.007606375369896	5.785694626707353e-05	0.3459694155302004	0.0202453806507107	0.0002457797419181	6.040768207824438e-08	0.0004098754376928	3.3072397278050177e-05	-0.0001658514411476	2.7506699842855476e-08	1.0937839849938474e-09	0.0026249368996686	-0.0001158561026152	1.3422636595877152e-08	6.890293727299412e-06	0.0357382585000018	-0.0485193335999998	-0.0789144229000014	-0.0217046747999991	0.0595999654000007	0.0747412215	0.0069104135000008	-0.0685918141000013	1
2.5579177279367424e-12	-3.2671132424235913e-10	0.3420515760873929	4.2313782542699957e-17	0.6579486006121831	-3.8558311115439373e-16	-1.7640141844185537e-07	0.0808323445783599	-0.0302177033363208	-0.0104664736751386	0.0001095470711925	0.000913109594922	0.5638225739307903	0.0158331591689206	0.0002506889292678	0.3178958948739398	0.5801889362857947	-0.0080027123545113	6.404340502807782e-05	0.3366192017884418	0.0197353093685349	-0.0005100712821773	2.60172712923266e-07	0.0003894824358721	3.4284310914275925e-05	1.2119136374017285e-06	1.4678518860993208e-12	1.1754144744762435e-09	0.0027649319428464	0.0001399950431779	1.959861203114648e-08	7.644848648348899e-06	0.0350074522000016	-0.0498066882999999	-0.0784228732000013	-0.0185528464999994	0.0622507551000012	0.072815493400001	0.0012209471000004	-0.0717512199000015	1
2.1202838496983604e-10	2.6845924214077046e-10	0.1115075289802504	1.0027041923130682e-16	0.8884925568604726	-2.2047200743945795e-16	-8.634548834083582e-08	0.025476928036483	-0.0137669759442934	0.016450727392029	0.0002706264317295	0.0001895296266508	0.5613114179770777	-0.0025111559537127	6.3059042230737535e-06	0.3150705079514361	0.6074694949767135	0.0272805586909189	0.0007442288824883	0.3690191873272639	0.0200681260359024	0.0003328166673666	1.1076693377716129e-07	0.0004027296825932	0.0005500428483936	0.00051575853748	2.660068708417693e-07	3.025471351470841e-07	0.0027397597307773	-2.5172212070048245e-05	6.336398031932276e-10	7.506283382003891e-06	0.0342730507000011	-0.0510735829000003	-0.0778588418000012	-0.0153705359999998	0.064741748100001	0.0706206311000013	-0.0044746608999998	-0.0744392712000019	1
