trial_type.att_neg	trial_type.att_neut	trial_type.rating_par	trial_type.suppr_neg	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
0.4777450984856379	-0.0844703803541585	0.0277358413149257	-2.2140734322445257e-08	-0.0022231653757273	-0.0068165299999993	0.0059387700000006	3.526898911183363e-05	4.646508123962687e-05	-0.0476177000000034	0.0021137999999995	4.468150439396216e-06	0.0022674453532906	-0.1102049999999998	0.0452940000000012	0.0020515464360004	0.0121451420249994	0.0004558450000019	0.000446288220001	1.9917317495966726e-07	2.077946622030848e-07	0.0001874600000015	-8.24065504351907e-16	-1.303393210427054e-15	3.514125023131731e-08	-6.509220000129262e-05	0.0003744818000029	1.4023662236146664e-07	4.2369955896932076e-09	0.0991255980000001	0.0957748323000027	0.0902738707000016	0.0827462129000014	0.0733608586000019	1
0.8278006526235333	-0.068763822462522	-0.0375365512720299	2.00385528699334e-08	-0.0205056637661333	0.0063771100000025	0.0131936400000016	0.0001740721364509	4.066753194959297e-05	-0.0148415000000024	0.0327762000000013	0.0010742792864402	0.0002202701222485	-0.0925691000000016	0.0176358999999998	0.0003110249688097	0.0085690382748087	-0.0001420530000002	-0.000597898000002	3.574820197615391e-07	2.0179054579017564e-08	0.0001874600000026	-1.1498008715819922e-15	-1.4647136804285217e-15	3.514124918672253e-08	-7.030000000082473e-05	-5.207800002320147e-06	2.711961602937509e-11	4.942091071700017e-09	0.0988767856000005	0.0947919895000032	0.0881085353000016	0.0790096451000011	0.0677447590000019	1
0.7876916014237473	-0.0455925720105746	0.0616178524103564	4.9336570516438975e-08	0.0396659564376724	-0.0110458999999994	-0.0174230100000042	0.0003035612774625	0.0001220119068081	0.0042055499999997	0.0190470500000001	0.0003627901137019	1.7686650800716645e-05	-0.0849941000000029	0.0075749999999997	5.738062499923771e-05	0.0072239970348086	8.099999999176249e-06	0.000150153000001	2.2545922881255587e-08	6.560859949679142e-11	-7.214279999965317e-05	-0.0002596028000015	6.73936148594072e-08	5.204583731570711e-09	-0.0001199640000001	-4.96639999988882e-05	2.466510034200832e-09	1.4391360342494838e-08	0.0986033310000006	0.0937146561000031	0.0857456062000014	0.0749581217000013	0.0617067844000019	1
0.4512226538374732	-0.0259596938330947	0.4083406596600155	-3.983738231185636e-07	0.1104762148131758	-0.0110602999999999	-1.4400000001155574e-05	2.0735897947281122e-10	0.0001223302360889	-0.0310519000000026	-0.0352574500000017	0.0012430877805033	0.0009642204936105	-0.0925271000000019	-0.007533	5.674608899924092e-05	0.0085612642344091	-0.0001641710000007	-0.0001722710000012	2.967729649063312e-08	2.6952117762716326e-08	-0.0003187030000022	-0.0002465602000012	6.079193221750604e-08	1.0157160484143318e-07	-6.40392000009757e-05	5.5924800000421176e-05	3.1275834154415723e-09	4.101019377130353e-09	0.0983053023000011	0.0925439058000021	0.0831903826000018	0.0706077933000012	0.0552845357000014	1
0.1583353485785363	-0.0130585270567869	0.5436776141758445	1.7419767757238108e-06	0.0870845300563393	-0.0110710000000002	-1.0700000000606326e-05	1.1448917746794467e-10	0.0001225670409992	-0.0138053000000016	0.0172466000000004	0.0002974452115597	0.0001905863080892	-0.0925106000000021	1.6499999999586022e-05	2.7224985280013843e-10	0.0085582111123594	-0.0007771770000024	-0.0006130060000011	3.757763563544151e-07	6.040040939250363e-07	-0.0004400660000037	-0.0001213629999991	1.4728975484701137e-08	1.936580873256886e-07	-0.0001199640000013	-5.592480000010584e-05	3.1275837094889553e-09	1.43913591525199e-08	0.097982774000001	0.0912809058000024	0.0804485949000016	0.0659760014000013	0.0485180071000012	1
-0.0075398642460007	-0.005918919177347	0.3552517750187541	-6.340547801682545e-06	0.0399061200565216	-0.0034271799999994	0.0076438200000006	5.8427984192457866e-05	1.1745562751599084e-05	-0.0349415000000036	-0.0211362000000011	0.0004467389504401	0.0012209084222515	-0.0668618000000007	0.0256488000000007	0.0006578609414401	0.004470500299238	-0.0002896470000014	0.0004875300000014	2.376854992321445e-07	8.389538646689427e-08	4.400209999991775e-05	0.0004840681000036	2.3432192985359926e-07	1.9361829766540324e-09	-3.951659999914451e-06	0.0001160123400008	1.3458862908678398e-08	1.5616408466490753e-11	0.0976358263000013	0.0899269149000027	0.0775263920000018	0.0610812099000013	0.041449336600001	1
0.0459979801031342	-0.0024556292462688	0.1445647368619366	2.1042130403054172e-05	0.0096662169836598	-0.0061027999999996	-0.0026756200000009	7.15894238381872e-06	3.724416783905168e-05	-0.0060865200000015	0.0288549800000014	0.0008326098708003	3.704572570992873e-05	-0.066877700000001	-1.5900000000814253e-05	2.5281017662885747e-10	0.0044726267572883	-0.0006370170000019	-0.0003473699999994	1.2066591595271988e-07	4.057906619145247e-07	-0.000308092000001	-0.0003520941000025	1.2397025741185584e-07	9.492068184087106e-08	-6.867049999954721e-05	-6.471884000081871e-05	4.188528618280284e-09	4.715636722251964e-09	0.0972645456000014	0.0884832830000028	0.0744303271000015	0.0559429307000012	0.034122543600001	1
0.4078854189135007	-0.0008854059546985	0.0183473065855153	-6.606696193462302e-05	-0.0038011260437847	-0.0112896000000011	-0.0051868000000009	2.6902894239502296e-05	0.0001274550681602	0.0121092999999998	0.0181958200000002	0.0003310878654723	0.0001466351464888	-0.0477924000000018	0.0190853000000003	0.0003642486760898	0.0022841134977581	-3.720310000041508e-05	0.0005998139000028	3.597767148054321e-07	1.3840701990429552e-09	-0.0001628850000017	0.0001452070000012	2.1085071941047903e-08	2.65315238095386e-08	-0.0001199639999991	-5.1293499999949686e-05	2.631023395931193e-09	1.4391359928010784e-08	0.0968690246000007	0.0869514490000031	0.0711673436000012	0.050581646700001	0.026583255300001	1
0.7660087833707043	-0.0002218458292972	-0.0394969152583786	0.0002005417203858	-0.011873365584397	-0.0112813000000016	8.299999999835469e-06	6.8889776365205e-11	0.0001272677296906	0.0070174299999986	-0.0050918700000005	2.5927140097215127e-05	4.924432380397835e-05	-0.0477558000000014	3.660000000001776e-05	1.3395599783226431e-09	0.0022806164336385	-0.0005240450000016	-0.000486841900002	2.370150358318109e-07	2.746231650135283e-07	-0.0004400660000025	-0.0002771810000012	7.682930692844997e-08	1.936580875463436e-07	4.87781000018187e-05	0.0001687421000003	2.8473897016674457e-08	2.3793041863422806e-09	0.0964493619000004	0.0853329399000026	0.067744759000001	0.0450187293000008	0.0188784218000008	1
0.7342236102784959	-8.613659113883967e-06	-0.027322347519367	-0.000566312885497	0.0091277431651882	-0.0112708000000019	1.0500000000408312e-05	1.1024967483224322e-10	0.0001270309326408	0.0326958000000006	0.0256783700000005	0.0006593786858573	0.0010690153376379	-0.030432100000002	0.0173237000000003	0.0003001105816896	0.0009261127104085	-0.0003089600000014	0.0002150850000015	4.626155537078371e-08	9.54562824132264e-08	-0.0004400660000037	5.264704923336345e-16	-1.2931580405081304e-15	1.936580879682061e-07	6.188590000279018e-05	1.3107799999079116e-05	1.7181512854670974e-10	3.829866256896452e-09	0.0960056619000002	0.0836293690000029	0.0641702490000008	0.0392763541000007	0.0110560246000007	1
0.4147432929051093	3.200543652483877e-07	0.2413101950472696	0.0013695243689564	0.0755047908747784	-0.0112427000000015	2.809999999953287e-05	7.896098041269894e-10	0.0001263983032904	0.0006169929999983	-0.0320788070000014	0.0010290498585441	3.806803622566987e-07	-0.0357886000000013	-0.0053564999999999	2.8692092249451305e-05	0.0012808238899583	-0.000368229000002	-5.9269000001261847e-05	3.512812300652631e-09	1.3559259951545834e-07	-9.980810000095364e-06	0.0004300851900042	1.8497327364039877e-07	9.961427795219919e-11	3.2628400002507435e-05	-2.9257500000342017e-05	8.560013902637887e-10	1.064614165006944e-09	0.0955380353000009	0.0818424346000021	0.0604518297000011	0.0333774118000006	0.0031647768000003	1
0.1367521155868925	-1.055183446046862e-07	0.541044139086161	-0.000200572408329	0.084944386196976	-0.0112592000000017	-1.650000000001785e-05	2.722492796534205e-10	0.0001267695846408	0.0139693999999979	0.0133524070000004	0.0001782867726934	0.0001951441363597	-0.0227690000000005	0.0130195999999998	0.0001695099841597	0.0005184273609992	-0.000777177000003	-0.0004089480000001	1.6723846541799032e-07	6.040040952934198e-07	-0.0003892060000013	-0.0003792251900025	1.4381174622124918e-07	1.5148131154034216e-07	3.262840000215384e-05	-1.1188265828056585e-15	2.1522595030930232e-17	1.064613932857739e-09	0.0950465986000008	0.0799739179000022	0.056597840200001	0.0273454174000008	-0.0047461792999998	1
-0.0161168381707368	9.515916047663313e-08	0.4695456158002756	0.1271018007827046	0.0484262505733229	-0.0007128910000007	0.0105463090000023	0.0001112246335233	5.082135783608883e-07	0.0290621999999969	0.0150928000000002	0.0002277926118392	0.0008446114688398	0.0342873999999995	0.0570564000000014	0.0032554327809606	0.0011756257987575	0.0005331750000015	0.0013103520000048	1.717022369477304e-06	2.842755765660429e-07	-6.0815600001555153e-05	0.0003283904000013	1.0784025432229253e-07	3.698537312316622e-09	3.2628400002604776e-05	-2.085708013830898e-15	-1.1679797772689077e-15	1.0646157614448683e-09	0.0945314743000013	0.0780256814000027	0.052616923400001	0.0212044161000007	-0.0126275789999999	1
-0.0771203482083051	-6.14008649618028e-08	0.238625122209202	0.5043542175368384	0.0198272039129261	-0.0011508500000003	-0.0004379590000004	1.9180808573501041e-07	1.3244557219767137e-06	0.0567659999999998	0.0277038000000008	0.0007675005344397	0.0032223787559985	0.0165177999999983	-0.017769600000001	0.00031575868416	0.0002728377168385	-0.0005594790000018	-0.001092654000003	1.1938927691787022e-06	3.1301675370417825e-07	-0.0004400670000034	-0.0003792514000009	1.4383162542278694e-07	1.9365896770448864e-07	3.26284000017646e-05	-8.630086087470911e-16	-9.36972625773854e-16	1.0646137194344634e-09	0.093992790800002	0.0759996673000023	0.0485180071000011	0.014978887700001	-0.0204303415000003	1
-0.084821390774854	3.1866621454169086e-08	0.0691390860699804	0.8389736414642409	-0.0010947349002938	-0.0038432300000011	-0.0026923800000004	7.248910063762346e-06	1.4770416833094036e-05	0.0514933999999978	-0.0052726000000008	2.780031075851604e-05	0.0026515702435608	0.0789396000000003	0.0624218000000019	0.0038964811152407	0.0062314604481578	0.0005058920000001	0.0010653710000021	1.1350153698423915e-06	2.559267120660297e-07	0.0001324409999983	0.0005725080000045	3.277654162018428e-07	1.7540616331324142e-08	-0.0001047459999985	-0.000137374400002	1.8871725489166275e-08	1.0971724725394154e-08	0.0934306823000013	0.0738978950000023	0.0443102836000008	0.0086936492000011	-0.0281058757000007	1
-0.0673758252252756	-1.5052751157201714e-08	0.0131796512787844	0.7708174090764971	0.0231375305559214	-0.0113731000000023	-0.0075298700000016	5.6698942217142224e-05	0.0001293474036109	0.0722994999999994	0.0208061000000012	0.0004328937972094	0.0052272177002489	0.0530490999999987	-0.0258905000000013	0.0006703179902501	0.0028142070108076	-0.0001133050000007	-0.0006191970000019	3.834049248865365e-07	1.2838025090548026e-08	0.0001324410000013	1.5768212573803464e-15	-2.157417515911222e-15	1.7540614841275728e-08	3.26284000038814e-05	0.0001373744000015	1.8871725108963953e-08	1.0646150299299312e-09	0.0928452890000021	0.0717224597000018	0.0400031891000007	0.002373755200001	-0.0356063828000009	1
-0.0440040874685011	6.7212408111700585e-09	0.2491762328809784	0.4314632857320999	0.1314472149927602	0.0054528000000001	0.016825900000003	0.0002831109108136	2.973302783892396e-05	0.0723122000000014	1.2699999999806914e-05	1.6128951591503369e-10	0.0052290542688386	0.0530345999999975	-1.4500000000012326e-05	2.1024921916006247e-10	0.0028126687971578	4.2535799997549744e-05	0.0001558408000016	2.4286353822155927e-08	1.8092941975455686e-09	0.0001324410000008	-1.5184218606716397e-15	-9.802293222694245e-16	1.7540616877628513e-08	3.262840000285872e-05	-2.2033667874395345e-15	-4.533951279001209e-15	1.0646156609864632e-09	0.092236756600002	0.0694755299000023	0.0356063828000007	-0.0039556012999997	-0.0428851540000009	1
-0.0248109523627784	-2.883909376877946e-09	0.5241921890531365	0.1436924287272794	0.151509710398001	0.005452800000001	-1.1829406934473126e-15	4.0627500626760775e-17	2.973302783856484e-05	0.0404405999999986	-0.0318716000000008	0.00101579888656	0.0016354421283599	0.0313275999999981	-0.0217070000000007	0.0004711938489992	0.0009814185217579	0.0002793039999989	0.0002367682000008	5.605917969159473e-08	7.801072329810804e-08	0.0001324410000017	-4.3779158116706767e-16	-1.2998725874964662e-15	1.754061709269135e-08	3.262840000174186e-05	3.451632397648334e-16	-3.192434217527323e-16	1.0646172420724054e-09	0.0916052369000023	0.0671593453000018	0.0311297250000009	-0.0102691896000001	-0.0498968614000008	1
-0.0123796832477016	1.2004286027340763e-09	0.4426280124085384	0.1215188851807418	0.0880934538126441	0.0054234000000004	-2.940000000010984e-05	8.643593111353902e-10	2.9413267558724712e-05	0.0743023000000015	0.033861700000001	0.0011466147268901	0.0055208317852881	0.0337094999999975	0.0023818999999996	5.673447609223779e-06	0.0011363303902488	0.0001312219999989	-0.0001480819999991	2.192827839710032e-08	1.7219212740139525e-08	0.0001324410000007	-6.151833962731676e-16	-1.1748055723132292e-15	1.7540616963022047e-08	-0.0004601210000019	-0.0004927494000039	2.428019778096568e-07	2.1171133202302346e-07	0.0909508872000018	0.0647762149000024	0.0265832553000006	-0.0165418419000002	-0.0565978402000009	1
-0.0055775349904643	-4.885641858236989e-10	0.2158970188302012	0.4410899726570879	0.0333077053574263	0.0054361900000001	1.278999999938774e-05	1.6358371753504822e-10	2.9552161715475965e-05	0.0431110999999986	-0.0311912000000018	0.0009728909574405	0.0018585669432103	0.0464277999999986	0.0127183000000006	0.0001617551548893	0.0021555406128378	0.000397509999999	0.0002662880000001	7.090929901592856e-08	1.580141991705762e-07	0.0001324410000007	-1.1965129081481154e-16	-9.313442687093069e-16	1.7540617326171892e-08	-0.0001477320000009	0.0003123890000037	9.758688949335253e-08	2.182474459713425e-08	0.0902738707000016	0.0623285141000017	0.0219771695000006	-0.0227485535	-0.0629463604000011	1
-0.0022812223180876	1.9718236130676148e-10	0.0582780149270512	0.7595803099870464	0.0025681167399027	0.0054344	-1.790000000440173e-06	3.203647160973616e-12	2.9532703358931005e-05	0.0676666999999999	0.0245556000000008	0.0006029774913595	0.004578782288889	0.0339734999999982	-0.0124543000000007	0.0001551095884898	0.0011541987022489	0.0005058919999996	0.000108382000001	1.1746656357298074e-08	2.5592671309959014e-07	0.0001324409999997	-1.9244108883603394e-16	-5.106491201568463e-16	1.7540617448263698e-08	-0.0003111060000011	-0.0001633740000013	2.6691064452657505e-08	9.678694214959337e-08	0.0895743561000016	0.0598186829000013	0.0173217973000004	-0.0288645827999999	-0.0689028873000015	1
-0.0008692861693161	-8.206693504721922e-11	-0.0242528125690034	0.6971090382249435	-0.0091756765619144	0.0018418099999991	-0.0035925900000005	1.2906702908033578e-05	3.392264075994819e-06	0.0618255999999994	-0.0058411000000008	3.411844920933048e-05	0.0038224048153599	0.0653399999999988	0.0313665000000011	0.0009838573222499	0.0042693155999978	0.0005058919999998	-1.0699551055234897e-15	-1.0471076791370321e-15	2.5592671400163295e-07	6.652669999931362e-05	-6.591429999990088e-05	4.344694124987125e-09	4.425801084919508e-09	-8.780889999898229e-05	0.0002232971000019	4.98615954540896e-08	7.710404358951659e-09	0.0888525176000012	0.0572492232000016	0.0126275790000002	-0.0348655494000001	-0.0744303271000015	1
-1.8420232422197174e-05	3.590095682023232e-11	0.0883758621696801	0.3768558186172109	0.0726928640674668	0.0054329799999998	0.0035911700000004	1.289650196872124e-05	2.9517271679577285e-05	0.0650266999999994	0.0032011000000006	1.0247041209262452e-05	0.0042284717128893	0.0642725999999988	-0.0010674000000003	1.1393427596666827e-06	0.0041309671107577	0.0005058920000003	-1.591542325377949e-16	-1.2028171931993581e-15	2.559267137228578e-07	0.000132441	6.591430000035924e-05	4.344694388645277e-09	1.7540617839226286e-08	-0.0002491139999996	-0.0001613051000018	2.6019335353327764e-08	6.205778520662864e-08	0.0881085353000016	0.0546226962000016	0.0079050419000003	-0.0407275316000005	-0.0794942580000016	1
-0.0005247730431543	5.752168957970366e-14	0.4318017225092282	0.1126570794352753	0.1531006019329443	0.0054318900000001	-1.0900000003029885e-06	1.1877393741887634e-12	2.950542897084724e-05	0.0712877000000002	0.0062610000000005	3.920012099911288e-05	0.005081936171289	0.0622048999999984	-0.0020677000000004	4.27538328924318e-06	0.0038694495840085	0.0001154199999985	-0.000390472000001	1.5246838385938684e-07	1.3321777288942251e-08	0.0001324410000008	5.893564279933184e-16	-1.060716829206151e-15	1.7540617062510213e-08	-0.0002983170000012	-4.920299999919784e-05	2.4209345482386484e-09	8.899303238190585e-08	0.0873425944000016	0.0519417200000016	0.0031647768000002	-0.0464271620000009	-0.0840631448000016	1
0.001252632850608	-1.0339117932202629e-10	0.5270112229813941	-0.0283070882124773	0.1146345145920113	0.0054308799999996	-1.0100000002687192e-06	1.0193699872632275e-12	2.949445757410305e-05	0.0546854999999981	-0.0166022000000003	0.0002756330448398	0.0029905039102496	0.0680950999999987	0.0058901999999999	3.469445603949768e-05	0.0046369426440079	0.0003833489999996	0.0002679290000009	7.178594880117174e-08	1.4695645565456405e-07	0.0001324410000015	-4.0165500779663504e-16	-1.046633726841084e-15	1.7540617540348726e-08	-0.0002691480000004	2.916900000117097e-05	8.50830449921068e-10	7.24406465477605e-08	0.0865548859000016	0.0492089673000014	-0.0015825855999998	-0.051941720000001	-0.0881085353000017	1
0.0015113770930897	4.855568498179955e-10	0.3262985614640561	-0.081867376750123	0.0520037273640016	0.0102016999999998	0.0047708200000008	2.276072347208277e-05	0.0001040746828896	0.0705592000000002	0.0158737000000009	0.0002519743516898	0.0049786007046386	0.0580570999999985	-0.0100380000000007	0.0001007614439999	0.0033706268604085	0.0001332609999993	-0.0002500879999996	6.254400804766225e-08	1.7758494086639223e-08	-0.0001258410000007	-0.0002582820000023	6.670959299449264e-08	1.5835959051366236e-08	-0.0004601210000016	-0.0001909730000015	3.647068706712952e-08	2.117113325085081e-07	0.0857456062000016	0.0464271620000016	-0.0063263989	-0.0572492232000011	-0.0916052369000016	1
0.1454895918564513	-1.8006562622319671e-09	0.1246321243604999	-0.0857276074123785	0.0125172637069543	0.0063272899999991	-0.0038744100000003	1.5011052847763404e-05	4.003459874453221e-05	0.0635273999999993	-0.0070318000000003	4.94462112397998e-05	0.0040357305507596	0.0819728999999994	0.0239158000000006	0.00057196548964	0.0067195563344078	0.0004626300000004	0.0003293690000004	1.0848393823240852e-07	2.1402651623336529e-07	0.0001324410000006	0.0002582820000024	6.67095927341802e-08	1.7540618180736044e-08	-0.0002899559999999	0.0001701650000031	2.89561279278705e-08	8.407448151524867e-08	0.0849149568000011	0.0435990770000017	-0.0110560246000002	-0.0623285141000012	-0.0945314743000015	1
0.5330107301340206	6.032315641489911e-09	0.0085275037258614	-0.0666522573092884	-0.0052639376778669	0.0114230999999996	0.0050958100000007	2.596727955570228e-05	0.0001304872136101	0.0516430999999968	-0.0118842999999995	0.0001412365864901	0.0026670097776094	0.0690138	-0.0129591000000007	0.0001679382728102	0.0047629045904381	0.0004169950000003	-4.56350000008135e-05	2.0825526684085592e-09	1.738848292212921e-07	0.000132441000002	-1.060636308823621e-15	-6.212009658913468e-16	1.7540618070876503e-08	-0.000460121000001	-0.0001701650000023	2.8956127812987257e-08	2.117113337804012e-07	0.0840631448000009	0.0407275316000011	-0.0157608558000003	-0.0671593453000016	-0.0968690246000018	1
0.8486582699328862	-1.901461521008445e-08	-0.0442468550232414	-0.0429753638558361	-0.0151536059885237	0.0063131299999987	-0.0051099700000006	2.6111793400091737e-05	3.9855610397172806e-05	0.0902976999999996	0.0386546000000018	0.0014941781011608	0.0081536746252875	0.0668795999999983	-0.0021342000000006	4.554809639503817e-06	0.0044728808961585	0.0005152220000002	9.82270000011414e-05	9.648543542291296e-09	2.654537082918943e-07	0.0001324410000017	-4.224018957939823e-16	1.1471334320228984e-16	1.7540617800920257e-08	-0.0004601210000013	1.1125994284995344e-15	6.690602657629571e-16	2.1171133390130065e-07	0.0831903826000002	0.0378153881000012	-0.0204303415000008	-0.0717224597000018	-0.0986033310000017	1
