trial_type.cue_largeloss	trial_type.cue_largewin	trial_type.cue_neutral	trial_type.cue_smallloss	trial_type.cue_smallwin	trial_type.fix_largeloss	trial_type.fix_largewin	trial_type.fix_neutral	trial_type.fix_smallloss	trial_type.fix_smallwin	trial_type.probe	trial_type.fb_largelosshit	trial_type.fb_largelossmiss	trial_type.fb_largewinhit	trial_type.fb_largewinmiss	trial_type.fb_neutralhit	trial_type.fb_neutralmiss	trial_type.fb_smalllosshit	trial_type.fb_smalllossmiss	trial_type.fb_smallwinhit	trial_type.fb_smallwinmiss	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	intercept
1.0136655311908743e-72	-2.4622018144172108e-42	4.915589832470622e-12	-3.1297162385961685e-23	3.2704432420167056e-92	3.06502840423757e-74	-6.003843634366511e-44	9.48996229361908e-14	-5.325829515929487e-25	1.6733831543869208e-93	1.3979645046351076e-15	1.3315046540809724e-77	4.452072436630689e-221	-1.2198564088463548e-47	-5e-324	-1.0538201362047977e-17	6.210076683684305e-57	-7.199420920065933e-89	1.6722567282995862e-28	2.580501625705917e-117	1.3863610640117028e-96	-0.0527126773989721	0.0425635038477026	0.0018116518597933	0.0027786263585681	0.0108787117079458	5.794819807650002e-05	3.3579936603132807e-09	0.0001183463684245	-0.0762453875019275	0.0245619253232263	0.0006032881755837	0.005813359115319	-0.000542000367868	-0.0003240000184908	1.0497601198203876e-07	2.9376439876904734e-07	-0.0007489996282572	0.0007390008193657	5.46122211023176e-07	5.610004431294238e-07	-2.029790514413549e-07	-4.0786712258780133e-08	1.663555896880525e-15	4.120049532403219e-14	0.0337096575	0.0337086505	0.0337069723	0.0337046229	0.0337016023	0.0336979105	0.0336935477	0.033688514	0.0336828094	0.033676434	0.033669388	0.0336616715	1
-2.326767578738035e-72	6.015232137044641e-42	-1.263855204700896e-11	8.227547982346981e-23	-5.7804817314694524e-92	-7.527284049953299e-74	1.5519462095530209e-43	-2.619511885872117e-13	1.530411921643328e-24	-3.741562892175125e-93	-4.790885814626321e-15	-3.743786058493808e-77	-1.0298665805858111e-220	4.170899185657938e-47	-5e-324	2.000390968774828e-18	-1.807296747827079e-56	2.125165423039069e-88	-2.574358964321238e-28	-6.500247457438311e-117	-3.5460563287262986e-96	-0.0072825762517823	0.0454301011471897	0.0020638940902438	5.303591686302353e-05	0.0025611223884141	-0.0083175893195317	6.918229208838781e-05	6.559347888435943e-06	-0.0361016634402915	0.040143724061636	0.0016115185815367	0.001303330103156	-0.0004329999817399	0.0001090003861281	1.18810841760749e-08	1.874889841867537e-07	-4.600000098831103e-05	0.0007029996272688	4.942084759401968e-07	2.1160000909246158e-09	-9.958999931393129e-09	1.930200515099618e-07	3.7256740284908296e-14	9.918167963348832e-17	0.0337093353	0.0337073617	0.0337040725	0.0336994678	0.0336935477	0.0336863126	0.0336777627	0.0336678983	0.0336567198	0.0336442277	0.0336304223	0.0336153044	1
5.216823642496042e-72	-1.4480553799614163e-41	3.204242982681619e-11	-2.130028849378039e-22	8.239829083385942e-92	1.8221571284027223e-73	-3.9548696007334535e-43	7.079463463156467e-13	-4.2732326746029676e-24	8.116816793854306e-93	1.5067061592599842e-14	1.0273518215101096e-76	2.33075802512693e-220	-1.3099654123391902e-46	-5e-324	5.618354768171948e-17	5.096129456325153e-56	-6.057013587377795e-88	2.315568815790848e-28	1.6151666455696927e-116	8.94528218913111e-96	0.0146841501372847	0.021966726389067	0.0004825370682521	0.0002156242652543	0.0123599115975565	0.0097987892091424	9.601626996520554e-05	0.0001527674146994	-0.0144857837157843	0.0216158797245071	0.0004672462562643	0.0002098379298604	-0.0003499880632707	8.301191846919997e-05	6.890978607937103e-09	1.2249164443197554e-07	0.000141529399747	0.0001875294007353	3.5167276140144885e-08	2.0030570992746127e-08	-0.0001679756508638	-0.0001679656918638	2.8212473643308064e-08	2.8215819283117243e-08	0.0337089056	0.0337056432	0.0337002061	0.0336925947	0.0336828094	0.0336708508	0.0336567198	0.0336404173	0.0336219442	0.0336013019	0.0335784916	0.0335535148	1
-1.1357441492968298e-71	3.4307328834708465e-41	-8.013178128075699e-11	5.435960728580735e-22	-4.7250528810103615e-92	-4.34339497076286e-73	9.940429654122537e-43	-1.8789175754645254e-12	1.1659843303807654e-23	-1.6909279164944002e-92	-4.491002140945512e-14	-2.7627672847408726e-76	-5.134999731585898e-220	3.9010725449911925e-46	-5e-324	-2.9213953357560927e-16	-1.4017061880083747e-55	1.6803726954523127e-87	4.633907337484344e-28	-3.957926690398508e-116	-2.2258963724309488e-95	-0.0099492350403238	-0.0246333851776084	0.0006068036653084	9.898727788760692e-05	0.0053327311490249	-0.0070271804485316	4.938126505622478e-05	2.8438021507780435e-05	-0.0484263516793816	-0.0339405679635973	0.0011519621536915	0.0023451115369751	-0.0001580115443401	0.0001919765189306	3.685498382071104e-08	2.4967648144743385e-08	-0.000277993442634	-0.000419522842381	1.7599941527943337e-07	7.728035414750306e-08	-8.302196763048074e-05	8.495368323331927e-05	7.217128294907152e-09	6.892647109236591e-09	0.0337083686	0.0337034952	0.0336953734	0.0336840039	0.033669388	0.0336515269	0.0336304223	0.0336060765	0.0335784916	0.0335476703	0.0335136156	0.0334763309	1
2.3776687896132504e-71	-7.984201508257833e-41	1.9765793806366629e-10	-1.3682672697543336e-21	-2.8200648004360727e-91	1.0177977954115245e-72	-2.4645358762375807e-42	4.9069065866157154e-12	-3.1203585958214054e-23	3.320363507951413e-92	1.2892311762908381e-13	7.300582835616453e-76	1.092520966353389e-219	-1.1191412840383288e-45	-5e-324	1.1011583076107606e-15	3.776921826825426e-55	-4.560588044092397e-87	-3.759237919114983e-27	9.558866129185525e-116	5.4625697781685626e-95	-0.0796439283962229	-0.0696946933558991	0.0048573502819728	0.0063431553303826	0.0097310790951326	0.0043983479461076	1.9345464655029817e-05	9.46939003557267e-05	-0.1235580525451212	-0.0751317008657396	0.0056447724749789	0.0152665923487429	-0.0003468992332803	-0.0001888876889402	3.567855903316975e-08	1.2033907805046e-07	-0.0015050236305771	-0.0012270301879431	1.505603082123679e-06	2.265096128595475e-06	0.0001337390960881	0.0002167610637185	4.698535874441063e-08	1.7886145822462046e-08	0.0337077242	0.0337009176	0.0336895744	0.033673696	0.0336532846	0.033628343	0.0335988744	0.0335648829	0.0335263731	0.03348335	0.0334358196	0.0333837881	1
-4.703935357126893e-71	1.8200118968591275e-40	-4.806892509896237e-10	3.397238952861773e-21	1.6998993738521887e-90	-2.33890396018663e-72	6.025545492992058e-42	-1.262594381779717e-11	8.209993474752092e-23	-5.9106708866510555e-92	-3.5969985448739513e-13	-1.899045617883965e-75	-2.2139286216836893e-219	3.120826543937996e-45	-5e-324	-3.646194720803217e-15	-9.997832613888696e-55	1.2148648986081082e-86	1.5798809967661943e-26	-2.272739609301273e-115	-1.3213412254705272e-94	-0.0792092641562334	0.0004346642399895	1.889330015256512e-07	0.0062741075281719	0.00927281374544	-0.0004582653496926	2.1000713072888162e-07	8.598507475762099e-05	-0.1384703598983065	-0.0149123073531853	0.0002223769105958	0.0191740405703665	-0.0001948813981945	0.0001520178350858	2.3109422184173485e-08	3.797875936224327e-08	-0.0013190231011201	0.0001860005294569	3.459619695828429e-08	1.7398219412884856e-06	0.0001803716426743	4.66325465862e-05	2.1745944011141132e-09	3.2533929481025365e-08	0.0337069723	0.0336979105	0.0336828094	0.0336616715	0.0336345007	0.0336013019	0.033562081	0.033516845	0.0334656021	0.0334083615	0.0333451333	0.033275929	1
8.485660823556966e-71	-4.045948645122622e-40	1.1515303777589056e-09	-8.318281694314856e-21	-6.689319433817501e-90	5.251272200280636e-72	-1.4517217724178894e-41	3.203419571443374e-11	-2.1271677449729254e-22	8.574264949613254e-92	9.808390426508298e-13	4.868294465520878e-75	4.1603819653308784e-219	-8.506318120450837e-45	-5e-324	1.1233579166469974e-14	2.6047839316856285e-54	-3.1832572906110242e-86	-5.502631334134589e-26	5.31058131253334e-115	3.147019912638693e-94	-0.0349509601092421	0.0442583040469913	0.0019587974771159	0.0012215696125578	-0.0027268463984597	-0.0119996601438997	0.000143991843569	7.435691280792637e-06	-0.1060102381172498	0.0324601217810567	0.001053659506041	0.011238170585676	2.603846849368558e-05	0.0002209198666881	4.88055874975257e-08	6.780018414966564e-10	-0.000600997775886	0.0007180253252341	5.155603676775351e-07	3.611983266199187e-07	0.0001280078423584	-5.236380031590002e-05	2.741967583523451e-09	1.6386007705252983e-08	0.0337061131	0.033694474	0.0336750784	0.0336479309	0.0336130376	0.0335704066	0.0335200477	0.0334619726	0.0333961945	0.0333227287	0.033241592	0.033152803	1
-1.2704682279385222e-70	8.711242431113277e-40	-2.713491567282416e-09	2.0072808465040502e-20	2.261936599684512e-89	-1.145266691025237e-71	3.44250178194866e-41	-8.01699431988259e-11	5.43274298050782e-22	-5.571918215936654e-92	-2.623434918573668e-12	-1.2307473979509792e-74	-6.808408462381726e-219	2.2743352617619414e-44	-5e-324	-3.3017789648429043e-14	-6.687437356616976e-54	8.216218970064006e-86	1.7467275327921783e-25	-1.2163067665334752e-114	-7.367625555213533e-94	-0.0160610026800469	0.0188899574291952	0.0003568304916768	0.0002579558070884	0.0003660657466895	0.0030929121451491	9.566105537611424e-06	1.3400413089934118e-07	-0.0775664659426098	0.02844377217464	0.0008090481755228	0.006016556638826	5.300000074178133e-05	2.696153224809575e-05	7.26924221165107e-10	2.80900007862882e-09	-0.000197999991683	0.000402997784203	1.6240721407252777e-07	3.920399670646807e-08	5.246999901500015e-09	-0.0001280025953584	1.63846644185115e-08	2.7531007966341165e-17	0.0337051465	0.033690608	0.0336663818	0.0336324749	0.033588897	0.0335356607	0.0334727813	0.0334002768	0.0333181681	0.0332264788	0.0331252353	0.0330144667	1
9.965022510394043e-71	-1.79568735615545e-39	6.275924602926416e-09	-4.768181874072587e-20	-7.057805783477549e-89	2.4034267722115783e-71	-8.019745530675934e-41	1.9789948437856287e-10	-1.3684619627444194e-21	-2.6086123785692856e-91	6.899149782455987e-12	3.069172516651557e-74	7.769520268715034e-219	-5.979119456471443e-44	-5e-324	9.380341193743244e-14	1.6930784753166962e-53	-2.0907900101780317e-85	-5.238741273121941e-25	2.719722598401649e-114	1.691244537294602e-93	-0.0159169805952359	0.0001440220848109	2.0742360913306612e-08	0.0002533502712691	-0.0057082946604936	-0.0060743604071831	3.689785435635363e-05	3.258462793101974e-05	-0.0702419610369844	0.0073245049056254	5.36483721125306e-05	0.0049339330903212	0.0002659669890073	0.0002129669882655	4.5354938090885575e-08	7.073843924160925e-08	-0.0003690241677816	-0.0001710241760985	2.9249268810204946e-08	1.3617883640690248e-07	-0.0001784509318222	-0.0001784561788221	3.184660775978587e-08	3.1844735068211474e-08	0.0337040725	0.0336863126	0.0336567198	0.0336153044	0.033562081	0.0334970682	0.033420289	0.0333317702	0.033231543	0.0331196426	0.0329961082	0.0328609833	1
3.014817687239609e-70	3.468585795188623e-39	-1.42011409100593e-08	1.1129970093885722e-19	2.092566085912947e-88	-4.7723266420122576e-71	1.830310103514616e-40	-4.816515235566254e-10	3.40022708360561e-21	1.647843856933044e-90	-1.786728315585839e-11	-7.54881347835193e-74	4.067342189301025e-219	1.5479922633529897e-43	-5e-324	-2.595711199078461e-13	-4.228156461876714e-53	5.247808592521097e-85	1.5106933458357041e-24	-5.9004610508190395e-114	-3.792127776853231e-93	-0.0360126800714795	-0.0200956994762436	0.0004038371374394	0.0012969131259307	0.0108599466999379	0.0165682413604315	0.0002745066217775	0.0001179384423254	-0.1211977887675175	-0.0509558277305331	0.0025964963797037	0.0146889040021357	0.0002910001518769	2.503316286960001e-05	6.266592432559203e-10	8.468108839237888e-08	-0.0010359996017286	-0.000666975433947	4.4485622948878905e-07	1.0732951747818178e-06	1.5073803517635237e-07	0.0001786016698573	3.1898556475843255e-08	2.2721955248827244e-14	0.0337028911	0.0336815879	0.0336460927	0.0335964202	0.0335325915	0.0334546335	0.033362579	0.0332564668	0.0331363416	0.033002254	0.0328542605	0.0326924235	1
-2.1257142352325288e-69	-5.990722872938321e-39	3.1301243301695035e-08	-2.546037241581201e-19	-5.983698458692335e-88	8.664273705130157e-71	-4.074878315511908e-40	1.154802073372258e-09	-8.331926790059703e-21	-6.563033044658544e-90	4.561315613062792e-11	1.830267916774011e-73	-6.900417135015423e-218	-3.9507142830620826e-43	-5e-324	7.029845167226459e-13	1.0414622860053304e-52	-1.2992636803763383e-84	-4.2297826382486015e-24	1.2293121712249801e-113	8.256296334835695e-93	-0.1013927028114665	-0.065380022739987	0.0042745473734812	0.0102804801834143	0.0103072320361263	-0.0005527146638116	3.0549349959237054e-07	0.0001062390322465	-0.1891581928718153	-0.0679604041042978	0.0046186165260194	0.0357808219305308	0.0003830858446456	9.20856927687e-05	8.479774812691406e-09	1.467547643678328e-07	-0.0022829862192943	-0.0012469866175657	1.5549756243879454e-06	5.212026077487682e-06	7.49372650593644e-05	7.478652702418804e-05	5.593024624339608e-09	5.6155936945774365e-09	0.0337016023	0.033676434	0.0336345007	0.0335758233	0.0335004311	0.0334083615	0.0332996604	0.0331743819	0.0330325884	0.0328743505	0.0326997469	0.0325088645	1
8.686160278585038e-69	8.042196635082536e-39	-6.677472924341324e-08	5.684532070072721e-19	1.6643552711680158e-87	-1.3164118589021309e-70	8.790545880463642e-40	-2.723730129231831e-09	2.0121944007616068e-20	2.231774863145508e-89	-1.1484772431324951e-10	-4.370237059634273e-73	3.1786274377542923e-217	9.9445705453954e-43	-5e-324	-1.8691681014208563e-12	-2.5289886769396146e-52	3.171940732790757e-84	1.1567418395515497e-23	-2.4142115746390177e-113	-1.7285892301294036e-92	-0.0749471747677574	0.0264455280437091	0.0006993659535106	0.0056170790056687	0.0127195993661501	0.0024123673300238	5.819516134966159e-06	0.0001617882080353	-0.1868292842517434	0.0023289086200719	5.423815360645207e-06	0.0349051814540187	0.0003577800620187	-2.5305782626900016e-05	6.403826343599147e-10	1.2800657277810482e-07	-0.001982041233715	0.0003009449855793	9.056788434532513e-08	3.92848745214648e-06	-0.0002221453768316	-0.0002970826418909	8.825809611291498e-08	4.9348568447653566e-08	0.0337002061	0.0336708508	0.0336219442	0.0335535148	0.0334656021	0.0333582575	0.033231543	0.0330855323	0.0329203103	0.0327359728	0.0325326269	0.0323103906	1
-2.988400693230675e-68	-2.4213245366851443e-39	1.3430603872273938e-07	-1.230865865907055e-18	-4.526908493472383e-87	1.11299003727827e-70	-1.8169872691437203e-39	6.306330926070683e-09	-4.7840648309604334e-20	-6.986998215207681e-89	2.852434472586566e-10	1.0260623238528189e-72	-1.148714925538109e-216	-2.4692039998783175e-42	-5e-324	4.889540094920127e-12	6.04866410533052e-52	-7.6301954079597845e-84	-3.1016433102986035e-23	4.2984809705939285e-113	3.4202040398087224e-92	-0.0387117099168818	0.0362354648508756	0.001313008912959	0.0014985964846888	0.0132918845292806	0.0005722851631305	3.275103079393041e-07	0.0001766741943397	-0.1125541341786657	0.0742751500730777	0.0055167979183782	0.012668433120709	0.0002043575870997	-0.000153422474919	2.3538455810271183e-08	4.1762023405211474e-08	-0.0009870296641716	0.0009950115695434	9.900480235252202e-07	9.742275579547017e-07	-0.0002893994668649	-6.72540900333e-05	4.523112626207223e-09	8.375205142168837e-08	0.0336987026	0.0336648385	0.0336084236	0.0335294957	0.0334281075	0.0333043271	0.0331582374	0.0329899362	0.0327995362	0.032587165	0.0323529649	0.0320970927	1
