trial_type.foodchoice	trial_type.missed	rt_reg.rt	DELTAVALUE	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
0.3179199124756487	3.248255033747561e-16	0.2238600563658721	-0.0271765208933044	-0.0090460508683217	-0.0004071793841259	1.657950498741238e-07	8.18310363125802e-05	0.0704362716746517	0.0081397430204935	6.6255416439452e-05	0.0049612683674244	0.0736779672879992	0.0003789218874455	1.435817968010692e-07	0.005428442863691	0.0015749963513938	0.0001130060250217	1.2770361452354824e-08	2.4806135074353466e-06	0.00023503464012	-9.500172356516152e-05	9.02532819783726e-09	5.524128186522377e-08	4.381515102917362e-05	-5.943596490440553e-06	3.5326192073831674e-11	1.9197657630974068e-09	0.0959551829000012	0.0924633247000008	0.0867373811000009	0.0789157018000009	0.0691872729000009	1
0.3761418372672733	6.965507672204526e-16	0.3212636121067346	-0.1791374153120512	-0.0099962872156718	-0.0009502363473498	9.029491151460116e-07	9.992575809840093e-05	0.0557117060491095	-0.0147245656255426	0.0002168128328603	0.0031037941909012	0.0537101064254983	-0.0199678608625011	0.0003987154674239	0.0028847755322376	0.0014479814103752	-0.0001270149410189	1.613279472381434e-08	2.096650164573836e-06	0.0003300849236807	9.505028356030454e-05	9.034557461516258e-09	1.0895605607080453e-07	0.0001177613503956	7.394619936595974e-05	5.468040094482929e-09	1.386773452113283e-08	0.0957216012000011	0.0915414089000007	0.0847091160000008	0.075422665000001	0.0639510991000007	1
0.3438320151842125	6.795749651876695e-16	0.3371462100589072	-0.2547270521414874	-0.0095793510255517	0.0004169361901209	1.738357854435178e-07	9.176396607133524e-05	0.0637310079403619	0.0080193018912527	6.430920282266398e-05	0.0040616413730937	0.0691605801033787	0.0154504736778805	0.0002387171368707	0.0047831858402353	0.0014990058771203	5.102446674502734e-05	2.603495828468198e-09	2.2470186202211485e-06	0.0001729411319421	-0.000157143791739	2.4694171951532223e-08	2.990863581309086e-08	-7.812946605323176e-05	-0.0001958908164491	3.837321285277173e-08	6.1042126766134555e-09	0.095466999700001	0.0905390898000006	0.0825134610000008	0.0716647033000009	0.0583639979000006	1
0.2467879669929548	4.856980240284336e-16	0.2572758135600687	-0.1684573103310404	-0.0131486368018018	-0.0035692857762505	1.2739800952313492e-05	0.0001728866497459	-0.0458660278458616	-0.1095970357862263	0.0120115102531322	0.0021036925103576	-0.1167559626438384	-0.1859165427472176	0.0345649608670811	0.0136319548128914	0.0004460035203873	-0.001053002356731	1.108813962668435e-06	1.989191397307149e-07	-7.997854886538351e-05	-0.0002529196808061	6.396836537132673e-08	6.3965686949771186e-09	9.6017821490464e-05	0.0001741472875438	3.032727810581858e-08	9.21942148214482e-09	0.0951914341999998	0.0894572479000004	0.0801547548000007	0.067655016700001	0.0524566280000007	1
0.2991880824332232	5.316261176398273e-16	0.2850814169134385	-0.0742663760266202	-7.570042218696747e-05	0.013072936379616	0.0001709016655871	5.7305533927182894e-09	0.0015603123382129	0.0474263401840763	0.0022492577432563	2.43457459167262e-06	-0.0475679023077854	0.0691880603360548	0.0047869876930647	0.0022627053299648	0.0003980039823519	-4.799953803641504e-05	2.303954315804957e-09	1.584071699958998e-07	-0.0001129846326312	-3.30060837668498e-05	1.0894005726950415e-09	1.2765527385936462e-08	7.60224198261841e-05	-1.9995401664274785e-05	3.9981438025290014e-10	5.779408410327089e-09	0.0948949651999995	0.0882968332000001	0.077637658500001	0.0634076894000013	0.0462614059000007	1
0.3243796181386036	3.98867392157347e-16	0.2797874107717506	-0.014968576634434	-4.126695017579373e-05	3.4433472008853566e-05	1.185662711306832e-09	1.7029617323090374e-09	0.0016082530424616	4.794070424878075e-05	2.298309595146601e-09	2.586477847966794e-06	-0.0141688986788622	0.0333990036289233	0.0011154934434042	0.0002007576897722	-0.0002109629664077	-0.0006089669487596	3.70840745153239e-07	4.4505372842222025e-08	-0.0002170360160903	-0.0001040513834583	1.0826689744306132e-08	4.710463452406224e-08	0.0003419771208464	0.0002659547010199	7.073190297660568e-08	1.1694835159985485e-07	0.0945776578999997	0.0870588650000003	0.0749671459000008	0.0589376403000009	0.0398123273000007	1
0.3743971012682107	4.077098778080487e-16	0.2681247473784137	0.0174992294005016	-1.88303097971816e-05	2.2436640377745247e-05	5.034020216092065e-10	3.5458080899432717e-10	0.0145781374334879	0.0129698843910269	0.0001682179011158	0.0002125220910284	0.0021238131464249	0.0162927118252869	0.0002654524586214	4.5105822811752215e-06	-2.961053296972543e-06	0.0002080019131111	4.326479535790086e-08	8.768732034888088e-12	-0.0002170003361893	3.5679902143698525e-08	1.025671961003732e-15	4.708914812422589e-08	0.0003589993686603	1.7022247813175773e-05	2.897558091403274e-10	1.2888054753749754e-07	0.0942395819	0.0857444306000005	0.0721484941000009	0.0542605706000008	0.0331447812000007	1
0.2992679028568155	2.402373554000652e-16	0.17447017299557	0.0276101606296786	-0.0001477436521626	-0.0001289133423657	1.6618649675664013e-08	2.1828187075129783e-08	-0.0084478850048856	-0.0230260224383737	0.0005301977093325	7.136676105654906e-05	0.0170419629464644	0.0149181498000393	0.0002225511934558	0.0002904285010674	-0.0005100002641626	-0.000507039210865	2.570887614749037e-07	2.6010026963849685e-07	7.956438504515478e-06	0.0002249567746937	5.060555118951388e-08	6.3304554457834e-11	0.0001710021628861	-0.0001879972057741	3.53429492371139e-08	2.924174017216257e-08	0.0938808115	0.0843546847000004	0.0691872729000007	0.0493929086000008	0.0262953553000007	1
0.1399549900561791	5.385493272357028e-17	0.0681071985651394	0.0238633392537274	-0.003330536657685	-0.0031827930055222	1.0130171315921672e-05	1.1092474428098015e-05	-0.005520466177332	0.0029274188275541	8.569780991603229e-06	3.047554681580577e-05	0.0170872831491806	4.532020271601832e-05	2.0539204767490275e-09	0.0002919752454193	-7.999783747245023e-05	0.0004300024266909	1.8490208704595069e-07	6.399654326747145e-09	-1.5011140938768622e-05	-2.296757944351723e-05	5.27509048554912e-10	2.25334876775298e-10	0.0002879997019168	0.000116997539031	1.3688423699677956e-08	8.294382771661192e-08	0.0935014254000001	0.0828908477000005	0.0660893339000009	0.0443517523000007	0.0193016353000003	1
0.1806161468990436	1.0176121351053424e-16	0.0966241089923784	0.0170935272419868	-0.0001402916784761	0.003190244979209	1.017766302749862e-05	1.9681755595798742e-08	-0.0303201980564321	-0.0247997318791001	0.0006150267012749	0.0009193144101839	-0.0032103208192779	-0.0202976039684587	0.0004119927268596	1.0306159761534528e-05	-0.0008800137862115	-0.0008000159487389	6.400255196737362e-07	7.744242634581197e-07	0.0001128924829885	0.0001279036239265	1.6359337264475476e-08	1.2744711908397476e-08	0.0002440493682941	-4.39503336229625e-05	1.9316312599522242e-09	5.9560093999761576e-08	0.0931015069999998	0.0813542054000004	0.0628607987000006	0.0391548088000007	0.0122019989000004	1
0.2656794581867481	2.2407416342345197e-16	0.124703135271589	0.0110311694144422	-0.0001717510344423	-3.145935596699967e-05	9.896904520954287e-10	2.9498418278845805e-08	-0.0053834351366805	0.0249367629197525	0.000621842144916	2.898137387085555e-05	-0.008117234734748	-0.0049069139154699	2.407780417333516e-05	6.588949973920784e-05	-0.0002989998478329	0.0005810139383786	3.375771970033769e-07	8.940090959764165e-08	-9.99956928188242e-06	-0.0001228920522702	1.5102456341886716e-08	9.999115214605496e-11	-3.001472716368038e-06	-0.0002470508410095	6.103411899775389e-08	9.009176792928769e-12	0.0926811441	0.0797461076000003	0.0595080471000007	0.0338203326000005	0.0050354048000002	1
0.1756388365837677	1.2748614915944016e-16	0.0678278158862172	0.0058218886952043	-0.0001572513897076	1.4499644734234542e-05	2.1023920534635408e-10	2.4728000114965014e-08	-0.0108670722901266	-0.0054836371534462	3.0070276429943116e-05	0.0001180932601594	0.0017018289090198	0.009819063643768	9.64140108399698e-05	2.896221635174065e-06	-0.0007310012501175	-0.0004320014022843	1.8662521143822506e-07	5.343628273256486e-07	7.911139843317096e-06	1.791070912575403e-05	3.207927361499205e-10	6.258600939272663e-11	0.0002430026886249	0.0002460041613417	6.051804779046664e-08	5.9050306354598896e-08	0.092240429	0.0780679666000004	0.0560377043000007	0.0283670612000006	-0.0021588206999998	1
0.0593071960795533	-3.69768987357034e-17	0.0141415882017873	0.0024119782082173	-0.0049136291194287	-0.0047563777297209	2.2623129108226707e-05	2.4143751122860452e-05	-0.0002969008136101	0.0105701714765168	0.0001117285250427	8.815009296084276e-08	-0.0009225172121039	-0.0026243461211235	6.887192562973322e-06	8.510380067519337e-07	9.498437809070688e-05	0.0008259856282087	6.822522596758659e-07	9.02203241437874e-09	0.0001610092805979	0.000153098140755	2.3439041018528788e-08	2.5923987311829992e-08	0.000193992519593	-4.901016903228198e-05	2.4019958179841904e-09	3.7633097084421165e-08	0.0917794585000001	0.0763212564000003	0.0524566280000006	0.0228141496000004	-0.0093411998000001	1
-0.0064055337993614	-3.5855235782900716e-17	-0.0137083036860193	0.000696987748261	-0.0002971479475913	0.0046164811718376	2.131189840995957e-05	8.829690286114735e-08	-0.0215735860630149	-0.021276685249405	0.0004526973352024	0.0004654196156201	0.0017534047294913	0.0026759219415953	7.160558236737471e-06	3.074428144488284e-06	1.3942051677912774e-05	-8.104232641295915e-05	6.567858334461992e-09	1.9438022321575782e-10	0.0001610054045222	-3.876077044934235e-09	-1.5848582408659088e-16	2.5922740416965047e-08	0.0007199992392825	0.0005260067196883	2.7668306891634457e-07	5.183989062519766e-07	0.0912983337	0.0745075112000003	0.0487718945000005	0.0171811023000005	-0.0164723198000002	1
-0.0222992387238786	-1.5348411496466167e-16	-0.0101088867530033	8.79090336371833e-06	-0.0068763682873231	-0.0065792203397318	4.328614027877118e-05	4.72844408234296e-05	-0.0022528672371047	0.0193207188259109	0.0003732901759495	5.075410787768425e-06	-0.0155865583041583	-0.0173399630336492	0.0003006743180076	0.0002429407997695	6.800661052712229e-05	5.406455884829651e-05	2.9229765672180013e-09	4.6248989450711675e-09	-6.099254960662397e-05	-0.000221997954128	4.928309177319908e-08	3.7200930048077522e-09	0.0002170021096045	-0.0005029971296793	2.530061136071068e-07	4.7089914955548594e-08	0.0907971605000001	0.0726283240000004	0.0449907851000005	0.0114877059000002	-0.0235130489000003	1
0.1331554084355124	9.246409574841452e-17	0.0943173803635682	-0.0002225086528226	-0.0060883325374599	0.0007880357498636	6.210003427146182e-07	3.706779308694703e-05	-0.0027218634443651	-0.0004689962072603	2.199574416752432e-07	7.408540610153767e-06	0.0017646998788117	0.0173512581829703	0.0003010661605315	3.114165662270243e-06	-0.0005420173126638	-0.0006100239231903	3.721291875001346e-07	2.937827664704532e-07	0.0001609411648924	0.0002219337144994	4.925457460344369e-08	2.59020579383153e-08	0.0002170435934114	4.1483807906560686e-08	1.3423785623705473e-15	4.710792171205015e-08	0.0902760487000002	0.0706853454000003	0.0411207714000005	0.0057539584000003	-0.0304247518000003	1
0.2723633752629735	1.8877043120403052e-16	0.1554980059119396	-0.000246311119626	-0.000181647546767	0.0059066849906918	3.488892757935167e-05	3.2995830738119094e-08	0.0203303219482504	0.0230521853926161	0.0005314032513756	0.000413321990518	0.0017214058825053	-4.329399630647021e-05	1.874369789118826e-09	2.9632382128920104e-06	0.0001870057984795	0.000729023111143	5.314746975258515e-07	3.497116898025461e-08	0.00016099314944	5.1984547751316745e-08	2.865809678763189e-15	2.5918793372014123e-08	-7.2015004587335e-05	-0.0002890585979985	8.355487315263175e-08	5.186161431831341e-09	0.0897351128000004	0.0686802820000005	0.0371695008000004	-1.078435987907247e-17	-0.0371695008000003	1
0.2011027388557821	2.0156094895952502e-16	0.1022599096318695	-0.0001707032808798	-0.0034463394725885	-0.003264691925822	1.0658213370083814e-05	1.1877255760192234e-05	0.015640189608106	-0.0046901323401446	2.19973413677922e-05	0.0002446155309768	0.0366818768952653	0.0349604710127602	0.0012222345334342	0.0013455600925588	-0.0005790157761034	-0.0007660215745831	5.867890538851749e-07	3.35259267186176e-07	0.0001609423419241	-5.080751578469015e-08	1.5174897029932917e-15	2.590243690600366e-08	0.00019904657078	0.0002710615753679	7.347437782863778e-08	3.961953683264716e-08	0.0891744717000005	0.0666148948000005	0.0331447812000002	-0.0057539584	-0.0437102846000003	1
0.0910098428654634	-4.792408794857687e-17	0.0436083866794618	-6.01726789584327e-05	-0.0055069147088321	-0.0020605752362429	4.245970304129007e-06	3.0326109610157302e-05	0.018077040117475	0.0024368505093693	5.938240404673847e-06	0.000326779379408	0.0255941742476862	-0.0110877026475793	0.0001229371500011	0.0006550617554206	-0.0004959946279775	8.302114812668592e-05	6.892510352492161e-09	2.460106703178188e-07	0.0001610157413243	7.33994009045302e-08	4.739735915477418e-15	2.592606891471464e-08	-6.396001730546039e-05	-0.0002630065880857	6.917246605254733e-08	4.0908846279972295e-09	0.0885942485000006	0.0644909979000005	0.0290545657000002	-0.0114877059	-0.0500112111000006	1
0.0179193858215361	-1.1662922781676335e-16	0.0058411640856122	-8.196019540423088e-05	-0.0046474818208116	0.0008594328880209	7.386248893202168e-07	2.1599087274487385e-05	0.0083263110234234	-0.0097507290940517	9.507671786552314e-05	6.932745525892684e-05	0.0329715950439677	0.0073774207962815	5.442633760534673e-05	0.0010871260797425	-0.0011620541037919	-0.0006660594758138	4.436352258474712e-07	1.3503697381480234e-06	0.0004798762978892	0.0003188605565642	1.016720563079192e-07	2.3028125967919798e-07	0.0002127789933236	0.0002767390106295	7.658448043439072e-08	4.527489976840554e-08	0.0879945704000006	0.0623104569000004	0.0249069368000002	-0.0171811023000001	-0.0560377043000007	1
0.1049325982559616	5.039273641726662e-19	0.1085531527422593	0.0016957156180797	-0.0001731972082546	0.0044742846125565	2.0019222793980648e-05	2.999727283627629e-08	0.0155184459362372	0.0071921349128139	5.1726804603397085e-05	0.0002408221642751	0.013687568338852	-0.0192840267051157	0.0003718736859636	0.0001873495270306	-0.0007239817959574	0.0004380723078351	1.919073466043647e-07	5.241496404220842e-07	0.0001610821865987	-0.0003187941112909	1.0162968656657899e-07	2.594747097177805e-08	-0.0002269414402309	-0.0004397204335545	1.933540612871335e-07	5.150241905639232e-08	0.0873755694000005	0.0600751869000005	0.0207100904000002	-0.0228141496000001	-0.0617566944000007	1
0.2679812851160512	2.824864138871366e-16	0.2709294540259508	0.0036551915089645	-0.0054016885879804	-0.0052284913797259	2.733712210817088e-05	2.9178239601303927e-05	7.493439683484233e-05	-0.0154435115394027	0.0002385020486668	5.615163717313186e-09	-0.0048623866981792	-0.018549955037031	0.0003441008318753	2.3642804402871425e-05	-0.001339024491176	-0.0006150426952185	3.782775170098115e-07	1.79298658673091e-06	0.0002613822665807	0.0001003000799819	1.0060105447697937e-08	6.83206882369357e-08	0.0001761753847297	0.0004031168249617	1.6250317593933326e-07	3.103776593373973e-08	0.0867373811000003	0.0577871513000004	0.0164723198000002	-0.0283670612000002	-0.0671367986000007	1
0.2207641166310223	1.5819949111308242e-16	0.2228480127204706	0.0040222917911079	-0.0001650821610889	0.0052366064268914	2.742204687006211e-05	2.7252119682559696e-08	0.02961177926855	0.0295368448717156	0.0008724252049763	0.0008768574714473	-0.0035113633083849	0.0013510233897945	1.8252641993917976e-06	1.2329672284567656e-05	-0.0004779938085424	0.0008610306826338	7.413738377081805e-07	2.2847808107012794e-07	0.0001610174896771	-0.0001003647769027	1.0073088527040731e-08	2.59266315486202e-08	-7.196163833438868e-05	-0.0002481370230646	6.15719821175274e-08	5.1784783082416525e-09	0.0860801459000005	0.0554483596000004	0.0122019989000001	-0.0338203326000003	-0.0721484941000007	1
0.1858720226655282	1.0806343134117255e-16	0.1875962806310835	0.0004455576377353	-0.0070590803121608	-0.0068939981510721	4.752721050763705e-05	4.983061485360664e-05	0.0050650362223194	-0.0245467430462312	0.0006025425941781	2.565459193303876e-05	0.0080746931759127	0.0115860564842981	0.0001342367048567	6.520066988511573e-05	-0.0010265195175316	-0.0005485257089888	3.008804533020724e-07	1.0537423186559605e-06	0.0002999307033197	0.0001389132136421	1.9296880178110887e-08	8.995842587096894e-08	0.0001351541935482	0.0002071158318829	4.289696762909736e-08	1.8266656099903725e-08	0.0854040081000004	0.0530608662000003	0.0079075662	-0.0391548088000002	-0.0767642794000008	1
0.2911841835097008	2.4565339398101524e-16	0.281722189917921	0.0057722216821702	-0.005426710077331	0.0016323702348305	2.664632582903833e-06	2.9449182263210196e-05	0.0205095769386358	0.0154445407163172	0.000238533837938	0.0004206427462013	0.0293937828682683	0.0213190896923553	0.0004545035853106	0.0008639944713068	-0.0003200089225855	0.0007065105949468	4.991572216458293e-07	1.0240571098938721e-07	0.0001609820201505	-0.0001389486831694	1.9306736610808773e-08	2.5915211653613763e-08	0.0001130259559923	-2.212823755617791e-05	4.896588410954051e-10	1.277486636050206e-08	0.0847091160000006	0.0506267680000005	0.0035975078000001	-0.0443517523000003	-0.0809588258000009	1
0.3430120712742431	4.272124324117669e-16	0.3242016987569209	-0.0698684344280132	-0.0001883991136388	0.0052383109636916	2.7439901752419917e-05	3.54942260240246e-08	-0.0085086628874088	-0.0290182398260453	0.0008420582426021	7.239734413266268e-05	0.0107841418082371	-0.0186096410600316	0.0003463187403828	0.0001162977145393	-0.001119010395524	-0.000799001472939	6.384033549487619e-07	1.2521842649739305e-06	0.0001609406297899	-4.139036064621362e-08	1.5055866105913689e-15	2.5901886821500247e-08	0.0001060898989122	-6.9360570802088806e-06	4.8108285904905903e-11	1.1255066610037349e-08	0.0839956223000003	0.0481482029000004	-0.0007196595999999	-0.0493929086000002	-0.0847091160000008	1
0.3927302950014248	7.6566898492246085e-16	0.3589004228821717	-0.2454041799575957	-0.0001040050729972	8.439404064075502e-05	7.122353544808294e-09	1.0817055351348528e-08	0.0207198778171854	0.0292285407045951	0.0008543075917211	0.0004293133367583	0.0273032099514477	0.0165190681432108	0.00027287961232	0.0007454652736528	-0.0007580141231653	0.0003609962723583	1.303183082443971e-07	5.745854106087951e-07	0.0001609340811523	-6.5486370461104716e-09	-2.341628802173906e-16	2.5899778240661128e-08	0.0001745610646822	6.847116577069809e-05	4.688300581061093e-09	3.04715652990915e-08	0.0832636837000007	0.0456273479000005	-0.0050354048	-0.0542605706000003	-0.0879945704000009	1
0.3448177473599229	7.543115593384212e-16	0.3021413996009695	-0.2540164990763156	-0.0074898730779866	-0.007385868004989	5.455104618803904e-05	5.609819872427735e-05	0.0063196821989063	-0.0144001956182796	0.0002073656338443	3.99383830950446e-05	0.0129607296762438	-0.0143424802752037	0.0002057067404443	0.0001679805137405	-0.0011160244035731	-0.0003580102804074	1.281713604425096e-07	1.2455104686262814e-06	0.0002348790523717	7.394497121981178e-05	5.467858092797407e-09	5.5168169094182446e-08	0.0002176313158994	4.3070251216816514e-05	1.8550458217688926e-09	4.736339004319317e-08	0.0825134610000006	0.0430664172000004	-0.0093411998000001	-0.0589376403000004	-0.090797160500001	1
0.3612078983314365	6.255063474261116e-16	0.2583978187901745	-0.139655479777375	-9.748802489153368e-05	0.0073923850530955	5.464735677375572e-05	9.503914782143691e-09	0.0211039789516999	0.014784296752794	0.0002185754304746	0.0004453779275934	0.0436185979240236	0.0306578682477794	0.0009399048854985	0.0019025820848572	-0.0010590200715993	5.700433197428317e-05	3.249493020186918e-09	1.1215235123382176e-06	0.0001608764937814	-7.400255858984021e-05	5.4763782892740254e-09	2.588124673762099e-08	0.0002335848918946	1.595357599524088e-05	2.545155614022148e-10	5.4561901595764376e-08	0.0817451188000008	0.0404676601000003	-0.0136285361000001	-0.0634076894000005	-0.093101507000001	1
0.3546419642112807	5.446059200129898e-16	0.2160944086603606	-0.0986841351469377	-0.0079040078890248	-0.0078065198641334	6.094175239018722e-05	6.247334070992727e-05	0.0028804882347792	-0.018223490716921	0.0003320956139099	8.297212470937576e-06	0.0295363898755455	-0.0140822080484783	0.0001983085835205	0.0008723983268796	-0.0010800160319594	-2.0995960360068052e-05	4.4082954302317416e-10	1.166434629882138e-06	0.0001609082489758	3.1755194693133934e-08	-8.594167483788476e-17	2.5891465313811605e-08	0.0001700870042206	-6.349788767407779e-05	4.031981243452469e-09	2.8929588878886752e-08	0.0809588258000006	0.0378333592000003	-0.0178889417000002	-0.0676550167000006	-0.0948949652000011	1
