trial_type.DOOR-CON	trial_type.DOOR-VG-go	trial_type.DOOR-VG-no-go	trial_type.DOOR-VM-go	trial_type.DOOR-VM-no-go	trial_type.Inst_CON	trial_type.Inst_VG	trial_type.Inst_VM	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-0.001814638702498	-0.0004080216202481	1.1999148354883188e-10	0.0051751492251179	-1.2136773349122738e-07	-0.0015084174611914	-0.0001855725993801	0.0193866276258076	0.054400187432833	0.0073802494999455	5.446808268144581e-05	0.0029593803927273	0.233977823589484	0.0577055788515678	0.0033299338305945	0.0547456219316716	0.0495417756983869	0.0089414662915886	7.994981944361523e-05	0.0024543875393492	0.0019937683385544	-0.0001784458568513	3.18429238274303e-08	3.975112187821973e-06	-0.0016927793158216	0.0001600652863083	2.5620895880958057e-08	2.865501812073444e-06	-0.0002778129982351	3.5175634472399994e-05	1.2373252605358942e-09	7.718006198837567e-08	0.0536314139	0.0041053956	-0.0476662512	-0.0733647238	1
-0.0016274336164686	-0.0002786222512384	-3.4598816779160005e-10	0.0131702605779711	2.998330013432236e-07	-0.0012464936698655	-0.0001205758142629	0.0210790240566177	0.0468103265261419	-0.0075898609066911	5.760598858291786e-05	0.002191206669484	0.12904067828714	-0.1049371453023439	0.0110118044642052	0.0166514966528051	-0.0013860101875735	-0.0509277858859604	0.0025936393752462	1.9210242400575285e-06	0.0024652719417264	0.000471503603172	2.223156478041789e-07	6.077565746663456e-06	-0.0019562950995466	-0.000263515783725	6.9440568272201e-08	3.827090516510042e-06	-0.0002380900850762	3.972291315889999e-05	1.577909829829509e-09	5.6686888611592166e-08	0.0531952182	0.0028429608	-0.0490979773	-0.0736023744	1
-0.0013784396397002	-0.0001828941817714	9.71915495547739e-10	0.0194042913639255	-7.244429913081575e-07	-0.0009853273126941	-7.799925647951255e-05	0.0188495960336431	0.0410934297025136	-0.0057168968236283	3.2682909292011386e-05	0.0016886699647154	0.1279880478892465	-0.0010526303978934	1.108030754569417e-06	0.0163809404025	0.0063493365872631	0.0077353467748366	5.983558972697499e-05	4.0314075098357824e-05	0.0023768359114796	-8.843603024680019e-05	7.820931445812957e-09	5.649348950099061e-06	-0.0019492157317315	7.079367815099888e-06	5.011744866147216e-11	3.7994419688295673e-06	-0.0001771836040585	6.090648101770001e-05	3.7095994299594523e-09	3.13940295471593e-08	0.0527551245	0.0015796928	-0.0504973253	-0.0737537398	1
-0.0011130260013597	-0.0001208635799061	-2.669404961242469e-09	0.0210792292327636	1.7021654217799482e-06	-0.0007491393612666	-4.898494655752511e-05	0.0146371573286269	0.0469978082712003	0.0059043785686867	3.486168628236685e-05	0.0022087939822965	0.20351167017931	0.0755236222900634	0.0057038175238121	0.0414169998991722	0.0570758554542862	0.0507265188670231	0.0025731797163664	0.0032576532758385	0.001839243167958	-0.0005375927435216	2.8900595788708095e-07	3.38281543088018e-06	-0.0017302787679287	0.0002189369638028	4.7933394119188577e-08	2.99386461474486e-06	-0.0002999093527981	-0.0001227257487395	1.5061609403695427e-08	8.99456198957752e-08	0.0523111652	0.0003159617	-0.0518633726	-0.0738186424	1
-0.000862232813747	-7.761223741688841e-05	7.1840477591063085e-09	0.0188247934045575	-3.705079685381092e-06	-0.000550122724209	-3.053351941716128e-05	0.0108230172879456	0.0546229752513482	0.0076251669801479	5.814317147513789e-05	0.0029836694253093	0.2330172554723191	0.0295055852930091	0.000870579563483	0.054297041347852	0.06062679512452	0.0035509396702338	1.2609172541640142e-05	0.0036756082870705	0.0016593648976978	-0.0001798782702601	3.2356192111801523e-08	2.7534918637116303e-06	-0.0016076439020558	0.0001226348658729	1.5039310327664177e-08	2.584518915817199e-06	-0.0001701671368984	0.0001297422158997	1.6833042586564366e-08	2.89568544801988e-08	0.0518633726	-0.000947862	-0.0531952182	-0.0737970061	1
-0.0006438823472483	-4.89986387900413e-05	-1.8967622581751923e-08	0.0146312615926648	7.402972731705502e-06	-0.0003915111295521	-1.80825187258099e-05	0.0116430097550964	0.0514355594362001	-0.0031874158151481	1.0159619578656232e-05	0.0026456167745148	0.1139480117018365	-0.1190692437704826	0.0141774848120746	0.0129841493708018	0.0134872493172935	-0.0471395458072265	0.0022221367789116	0.0001819058941468	0.0025842139433864	0.0009248490456886	8.553457573111141e-07	6.678161705192688e-06	-0.0017674317370102	-0.0001597878349543	2.5532152199414537e-08	3.1238149449908927e-06	-0.0003307163566801	-0.0001605492197817	2.577605197251261e-08	1.0937330857575913e-07	0.0514117797	-0.0022114078	-0.0544919839	-0.0736888563	1
-0.0004652441382662	-3.030745356981985e-05	4.914977176142444e-08	0.0101826266466809	-1.690637974334478e-05	-0.0002707997489461	-1.193276945967455e-05	0.0167072722820322	0.0464641079968117	-0.0049714514393884	2.4715329414197017e-05	0.0021589133319393	0.1300060393974007	0.0160580276955642	0.0002578602534715	0.0169015702797985	0.0208058807575355	0.0073186314402419	5.356236615809867e-05	0.0004328846740967	0.0028861585811053	0.0003019446377189	9.117056424719777e-08	8.329911355287758e-06	-0.0019500200766768	-0.0001825883396666	3.333850178220569e-08	3.802578299442593e-06	-0.0003581853287998	-2.7468972119700007e-05	7.545444293128563e-10	1.2829672976742085e-07	0.0509564195	-0.0034743055	-0.0557528144	-0.0734943197	1
-0.0003262778695022	-1.8358155730024517e-05	-1.2495623823222664e-07	0.0063635125962078	0.0006359956636161	-0.0001824807728466	6.776979265132485e-08	0.020774691213203	0.0505543403209856	0.0040902323241739	1.673000046571704e-05	0.00255574132529	0.2535565182092796	0.1235504788118788	0.0152647208146445	0.0642909079264127	0.067139524840627	0.0463336440830915	0.0021468065740186	0.0045077157958251	0.002256221644326	-0.0006299369367792	3.9682054431888746e-07	5.09053610832512e-06	-0.0017248733527215	0.0002251467239552	5.0691047307804e-08	2.975188082928708e-06	-0.0003260541879835	3.2131140816299994e-05	1.0324102101568995e-09	1.0631133350157957e-07	0.0504973253	-0.0047361849	-0.0569768784	-0.0732136245	1
-0.0002226715299793	-1.114350936419685e-05	3.114118591278322e-07	0.0034283479773598	0.0053156642006069	-0.0001200543679914	-3.541566428876894e-06	0.0209381717814537	0.056558056823448	0.0060037165024623	3.604461184193932e-05	0.0031988137916443	0.1821286261990025	-0.0714278920102771	0.0051019437570318	0.0331708364811359	0.0282006880034515	-0.0389388368371755	0.0015162330142321	0.000795278803868	0.0023762189581907	0.0001199973138647	1.4399355334743326e-08	5.646416537264897e-06	-0.0018008795833512	-7.60062306297e-05	5.7769470945351485e-09	3.243167273731192e-06	-0.0003173616934157	8.692494567799993e-06	7.555946181123239e-11	1.0071844444768077e-07	0.0500345309	-0.0059966761	-0.0581633687	-0.0728470998	1
-0.0001482073609805	-1.659502942273309e-06	-7.59839358279578e-07	0.0013135156676594	0.0133245787531177	-7.724789146353816e-05	7.691817780024494e-06	0.0177079776728353	0.0488193458181598	-0.0077387110052882	5.988764802336875e-05	0.002383328526113	0.1145184511098875	-0.067610175089115	0.0045711357755807	0.0131144756446076	0.0059708854007141	-0.0222298026027374	0.0004941641237566	3.565147246846078e-05	0.0028681806344349	0.0004919616762441	2.42026290893003e-07	8.226460151747386e-06	-0.0020649623477368	-0.0002640827643855	6.973970644554025e-08	4.264069497570677e-06	-0.0003170418056863	3.198877294000079e-07	1.0232815942069269e-13	1.0051550655282961e-07	0.0495680702	-0.0072554097	-0.0593115027	-0.072395175	1
-9.641239440513682e-05	3.231640207969056e-07	1.8064190970040707e-06	-0.0001383476020503	0.019481581594316	-4.870056625882041e-05	-1.7558658335001324e-05	0.0129609545352561	0.0454118306404467	-0.003407515177713	1.16111596863451e-05	0.0020622343621166	0.1595479612200279	0.0450295101101404	0.0020276567807592	0.0254555519294675	0.0273655997890784	0.0213947143883643	0.0004577338037596	0.000748876051816	0.0026796149161831	-0.0001885657182517	3.55570300998172e-08	7.180336099030963e-06	-0.002021020920857	4.394142687979977e-05	1.9308489962327903e-09	4.0845255625416765e-06	-0.000386792346755	-6.975054106869998e-05	4.865137979376402e-09	1.4960831950824014e-07	0.0490979773	-0.0085120166	-0.0604205233	-0.0718583802	1
-6.135854100274913e-05	-1.2542086503420296e-07	-3.995161986415127e-06	-0.0010760653735854	0.0210657251531598	-3.01287604221722e-05	0.0006576236771347	0.0082791147105778	0.0514530995322388	0.006041268891792	3.649692982293487e-05	0.0026474214514744	0.2608547735213449	0.101306812301317	0.0102630702186542	0.0680452128688721	0.0608278986350683	0.0334622988459899	0.0011197254440583	0.0037000332523581	0.0020226727091419	-0.0006569422070412	4.315730633921634e-07	4.091204888307432e-06	-0.0018558665894314	0.0001651543314256	2.7275953188636964e-08	3.4442407977677368e-06	-0.0003561229715222	3.0669375232800005e-05	9.406105771702863e-10	1.2682357084580165e-07	0.0486242866	-0.0097661288	-0.0614896992	-0.0712373446	1
-3.838362804996391e-05	5.3527148099393706e-08	8.13160465411964e-06	-0.0016164550585877	0.0187539462014319	-1.8252995987339824e-05	0.005385930041321	0.0044572940486611	0.052987904941574	0.0015348054093352	2.355627644524605e-06	0.0028077180700972	0.1897396501156123	-0.0711151234057325	0.0050573607770125	0.0360011348259949	0.0155181519983358	-0.0453097466367325	0.0020529731402848	0.0002408130414434	0.0025036503605925	0.0004809776514506	2.3133950119493497e-07	6.268265128094955e-06	-0.0019584561354466	-0.0001025895460152	1.0524614951604838e-08	3.835550434468431e-06	-0.0003620524030464	-5.929431524200003e-06	3.5158158200176766e-11	1.3108194255167286e-07	0.048147033	-0.0110173784	-0.0625183254	-0.0705327962	1
-2.3320451531392253e-05	-2.2395262173147253e-08	-1.814273081688258e-05	-0.0018524737617585	0.0145421725533318	-1.1041947408851e-05	0.0134017351827175	0.0016715730375936	0.0482119735142987	-0.0047759314272753	2.280952099803591e-05	0.0023243943901434	0.1626507998781932	-0.0270888502374191	0.0007338058071853	0.026455282701016	0.0128538970368623	-0.0026642549614735	7.098254499736167e-06	0.0001652226690342	0.0028297390260331	0.0003260886654406	1.0633381772883169e-07	8.007422955454758e-06	-0.0020928681428094	-0.0001344120073628	1.8066587723297408e-08	4.380097063186467e-06	-0.0002570400852417	0.0001050123178047	1.1027586890715316e-08	6.60696054210604e-08	0.0476662512	-0.0122653989	-0.0635057234	-0.069745561	1
-1.4591764107171616e-05	9.089890186472826e-09	0.0006738839648203	-0.0018645363638445	0.0101000951087376	-1.5699312787000551e-06	0.019520225519181	-0.000207693520986	0.0425100230383606	-0.005701950475938	3.251223923005071e-05	0.0018071020587219	0.2026513656387578	0.0400005657605646	0.0016000452611652	0.0410675759952535	0.0533459817574879	0.0404920847206256	0.0016396089250223	0.0028457937696702	0.0027090709932094	-0.0001206680328236	1.4560774145541522e-08	7.339065646248566e-06	-0.0019591037928257	0.0001337643499837	1.7892901326561835e-08	3.838087671064043e-06	-0.0004438438819656	-0.0001868037967239	3.4895658470464175e-08	1.969973915582935e-07	0.0471819767	-0.0135098243	-0.0644512421	-0.0688765618	1
-6.2031423845269845e-06	-3.609830224306428e-09	0.0054386143285173	-0.0017252933110708	0.0062974097574563	3.067342713596539e-07	0.0210589797728105	-0.0013900095563211	0.0499386865170095	0.0074286634786489	5.518504107901198e-05	0.0024938724110441	0.3048535118609408	0.1022021462221829	0.0104452786924204	0.0929356636939487	0.0801141152680173	0.0267681335105294	0.0007165329716375	0.0064182714651771	0.0016531553421668	-0.0010559156510426	1.114957862116718e-06	2.732922585334629e-06	-0.001958297740825	8.060520006996502e-07	6.49719827831909e-13	3.834930041720299e-06	-0.0003548805511559	8.896333080970001e-05	7.914474228756121e-09	1.2594020558871538e-07	0.0466942448	-0.01475029	-0.065354258	-0.0679268175	1
5.357725810154095e-07	1.4059828692331787e-09	0.0134596064182819	-0.0014985285020461	0.0033794884339432	-1.197431133203413e-07	0.0187185034717996	-0.0020616000056699	0.0533839410325498	0.0034452545155402	1.1869778676850826e-05	0.0028498451601667	0.1839564856481956	-0.1208970262127451	0.0146160909470851	0.0338399886120348	0.0195905755279	-0.0605235397401173	0.0036630988626735	0.0003837906495143	0.0019640812095667	0.0003109258673998	9.667489501838009e-08	3.857614997772991e-06	-0.0019584301181956	-1.323773705999565e-07	1.7523768246958218e-14	3.835448527855632e-06	-0.0004300784253544	-7.519787419849999e-05	5.6547202839734304e-09	1.8496745195532025e-07	0.0462030914	-0.0159864324	-0.0662141756	-0.0668974414	1
-1.9335576492088122e-07	-5.374134258249281e-10	0.0195492120922266	-0.0012360283717059	0.0012792043603577	5.1484947834104274e-08	0.0144976787004914	-0.0023626867764232	0.0414467200605201	-0.0119372209720296	0.000142497244535	0.0017178306037751	0.1446855614237421	-0.0392709242244535	0.0015422054894427	0.0209339116845034	0.0089033678902836	-0.0106872076376164	0.0001142164070895	7.926995978973303e-05	0.0021536605557119	0.0001895793461452	3.594032848484164e-08	4.63825378922929e-06	-0.0022083355753579	-0.0002499054571622	6.245273751949802e-08	4.8767460133913065e-06	-0.0003111204971915	0.0001189579281628	1.4150988672809677e-08	9.679596377268617e-08	0.0457085523	-0.0172178892	-0.0670304279	-0.0657896402	1
6.811950669163542e-08	2.0157318185943474e-10	0.0210539068160107	-0.0009754809273098	-0.0001612682742889	-2.1604447250674e-08	0.0100586987762532	-0.0023978504578714	0.0413442361909801	-0.00010248386954	1.0502943515892342e-08	0.0017093458662155	0.1789082015619101	0.034222640138168	0.0011711890980265	0.032008144586117	0.0357932576564365	0.0268898897661528	0.0007230661716358	0.00128115729366	0.0020322213387894	-0.0001214392169225	1.4747483406750017e-08	4.129923569830981e-06	-0.0019582939950013	0.0002500415803565	6.252079190722601e-08	3.834915370858151e-06	-0.0002880115316458	2.3108965545700017e-05	5.340242885923502e-10	8.295064236095966e-08	0.0452106639	-0.0184442994	-0.0678024765	-0.0646047128	1
-2.2193365793930347e-08	-7.413257113161803e-11	0.0186919563574284	-0.0007405916509698	-0.0010901820242402	8.543769526113491e-09	0.006264687935397	-0.0022503849562276	0.0523648830692593	0.0110206468782792	0.0001214546576157	0.0027420809788571	0.2980684676864342	0.1191602661245241	0.0141991690228674	0.0888448114289388	0.0734870181437088	0.0376937604872723	0.0014208195796718	0.0054003418356537	0.0016076765688363	-0.0004245447699531	1.802382616945306e-07	2.5846239499852587e-06	-0.0018432835642785	0.0001150104307227	1.3227399175043956e-08	3.397694298339251e-06	-0.0003530196275089	-6.500809586309998e-05	4.226052527745997e-09	1.2462285740652248e-07	0.0447094626	-0.0196653035	-0.0685298123	-0.0633440481	1
6.7287830657297465e-09	2.668808799030117e-11	0.014464227262922	-0.0005431442882709	-0.0016237696234763	-2.601378714805374e-09	0.0033542431989051	-0.00199020012299	0.0518759075082186	-0.0004889755610407	2.390970992950699e-07	0.0026911097798012	0.1595196985562808	-0.1385487691301534	0.0191957614274805	0.0254465342274866	0.0187159584024527	-0.054771059741256	0.0029998689851802	0.0003502870989223	0.0018276096626025	0.0002199330937661	4.83705657335721e-08	3.340157078838024e-06	-0.0019583709013188	-0.0001150873370403	1.3245095147027613e-08	3.835216587132209e-06	-0.0004002087586962	-4.718913118730001e-05	2.2268141022122103e-09	1.6016705053715325e-07	0.0442049851	-0.0208805437	-0.0692119556	-0.062009124	1
-1.984307215524051e-09	-9.3784229615606e-12	0.0100278308172286	-0.0003860908341436	-0.0018546499271312	-1.2600552321948455e-09	0.0012640189652339	-0.0016753824631797	0.0405927488186108	-0.0112831586896077	0.0001273096700148	0.0016477712566508	0.1177290664253547	-0.041790632130926	0.0017464569339023	0.0138601330813855	0.00166511307809	-0.0170508453243627	0.0002907313262753	2.7726015628263542e-06	0.0019941642063791	0.0001665545437766	2.77404160526314e-08	3.9766908820035865e-06	-0.0021553209409836	-0.0001969500396648	3.878931812396632e-08	4.645408358642432e-06	-0.0003148498395446	8.53589191516e-05	7.286145078729384e-09	9.913042146126037e-08	0.0436972684	-0.0220896639	-0.0698484567	-0.0606015057	1
8.049464695057661e-10	3.202228989699918e-12	0.00623977232988	-0.0002667632872102	-0.0018630647179431	6.743334662303972e-09	-0.0001771796495824	-0.0013510492543009	0.040789066837064	0.0001963180184531	3.8540764369390266e-08	0.0016637479734384	0.158285739371351	0.0405566729459962	0.0016448437204485	0.0250543752883352	0.0217025350086856	0.0200374219305956	0.0004014982776247	0.0004710000258032	0.0018742053312334	-0.0001199588751457	1.4390131726221674e-08	3.5126456236236984e-06	-0.0020992677744653	5.6053166518299936e-05	3.141957476728261e-09	4.406925188908494e-06	-0.000284034014366	3.081582517859999e-05	9.49615081438037e-10	8.06753213168651e-08	0.0431863498	-0.0232923095	-0.0704388957	-0.0591228431	1
-9.075092151679183e-10	-1.0544017123929282e-12	0.0033360207606014	-0.0001795819020142	-0.0017215156582529	-1.9390894007744777e-08	-0.0010879636694121	-0.0010484583043937	0.0501441778460645	0.0093551110090005	8.751810199072237e-05	0.0025144385718577	0.2911173306717955	0.1328315913004445	0.0176442316474083	0.0847493002174715	0.0749291894650383	0.0532266544563527	0.0028330767446159	0.0056143834338876	0.0009562201801393	-0.0009179851510941	8.426967376292575e-07	9.143570329056352e-07	-0.0019171449834691	0.0001821227909962	3.3168711000245634e-08	3.675444887640736e-06	-0.0002930825570769	-9.048542710899982e-06	8.187612519098119e-11	8.589738526273433e-08	0.0426722666	-0.0244881281	-0.0709828834	-0.0575748698	1
1.666548232100931e-09	3.304364896003122e-13	0.0012515408066862	-0.0001180394197306	-0.0014935840224888	5.166664388653672e-08	-0.0016475126692225	-0.0007858404644077	0.051795527715555	0.0016513498694904	2.726956391466281e-06	0.0026827766913328	0.173761911550784	-0.1173554191210115	0.0137722943970682	0.0301932019057824	0.0115689543382302	-0.0633602351268081	0.0040145193953244	0.00013384070448	0.0013241351159155	0.0003679149357762	1.3536139996720538e-07	1.7533338052005549e-06	-0.0022427218505922	-0.0003255768671231	1.0600029640569277e-07	5.029801299123703e-06	-0.000327014960025	-3.3932402948100044e-05	1.151407969832228e-09	1.0693878408015237e-07	0.0421550566	-0.0256767693	-0.0714800609	-0.0559594004	1
-2.7917440024741673e-09	-9.609341943245725e-14	-0.0001882706229825	-7.588386982642151e-05	-0.0012307957225847	-1.340526035803536e-07	-0.0011223148400359	-0.0005705769113135	0.0406196959667255	-0.0111758317488294	0.0001248992152781	0.0016499597004292	0.1204118853165567	-0.0533500262342273	0.0028462252991927	0.0144990221254876	0.002131904692419	-0.0094370496458111	8.905790601750528e-05	4.545017617558152e-06	0.0019282443632068	0.0006041092472913	3.649479826628612e-07	3.718126324238798e-06	-0.0022972201463375	-5.4498295745299824e-05	2.9700642391421643e-09	5.277220400738884e-06	-0.0002252839411013	0.0001017310189237	1.034920021125421e-08	5.0752854118134015e-08	0.0416347575	-0.0268578845	-0.0719301004	-0.054278329	1
2.982888432510173e-09	2.4451664794661563e-14	-0.0010868074737203	-4.7808459533639873e-05	-0.0009705577347343	3.408608081653529e-07	0.0037694918010133	-0.0004023590435718	0.0450964251559469	0.0044767291892213	2.0041104233626843e-05	0.0020336875618459	0.1769104932179317	0.056498607901375	0.0031920926947933	0.0312973226106118	0.0488401127674933	0.0467082080750743	0.0021816567015844	0.0023853566151414	0.0015607299869736	-0.0003675143762332	1.3506681673807822e-07	2.4358780922386134e-06	-0.0022971904413462	2.970499129962764e-08	8.823865081109539e-16	5.27708392381235e-06	-0.0002372051726611	-1.1921231559800004e-05	1.4211576190237164e-10	5.6266293937182267e-08	0.0411114076	-0.0280311277	-0.0723327051	-0.052533626	1
3.748170867176611e-09	-4.4595137428651206e-15	-0.0015665735915732	-2.953975917622795e-05	-0.0007363177955033	-8.499326270444953e-07	0.0119521679274017	-0.0002762590090509	0.0510668673980916	0.0059704422421447	3.564618056678591e-05	0.0026078249458542	0.2815296453089644	0.1046191520910327	0.0109451669842466	0.0792589411877913	0.0835298062846732	0.0346896935171799	0.0012033748363158	0.006977228537955	0.0011642732967451	-0.0003964566902284	1.5717790722693676e-07	1.3555323095137036e-06	-0.0021201291769921	0.0001770612643541	3.1350691334672595e-08	4.494947727133199e-06	-0.0002157659260336	2.14392466275e-05	4.596412959547697e-10	4.655493483713696e-08	0.0405850452	-0.029196155	-0.0726876095	-0.050727337	1
-3.9854333889336126e-08	-2.0295120941609904e-16	0.000713142696019	-1.7920488174352594e-05	-0.0005396550711574	2.0718778454864244e-06	0.0181643730668427	-0.0001799949716793	0.0512292198972232	0.0001623524991315	2.6358333974274465e-08	0.002624432971278	0.1450273093048224	-0.136502336004142	0.0186328877345876	0.0210329204441966	0.0144104173186576	-0.0691193889660156	0.0047774899310353	0.0002076601272978	0.0016591967390184	0.0004949234422733	2.449492137116525e-07	2.7529338187692927e-06	-0.0022157356312797	-9.560645428759998e-05	9.140594101446944e-09	4.90948438772245e-06	-0.0002751593388017	-5.939341276809998e-05	3.527577480241901e-09	7.571266172978872e-08	0.0400557089	-0.0303526248	-0.0729945796	-0.0488615795	1
1.807993499857069e-07	8.08417788250411e-16	0.007778740412324	-1.0716426036294814e-05	-0.0003833806841862	-4.7338186326479134e-06	0.0198071613800526	-0.0001171492012754	0.0399023369368904	-0.0113268829603327	0.000128298277597	0.0015921964930251	0.1009367035671715	-0.0440906057376509	0.0019439815143129	0.010188218127007	0.0149951709517779	0.0005847536331202	3.4193681144739e-07	0.000224855151873	0.002314058758386	0.0006548620193676	4.288442644102113e-07	5.3548679372629565e-06	-0.0023094519322046	-9.37163009249002e-05	8.782745059046453e-09	5.3335682271635605e-06	-0.000386328976745	-0.0001111696379433	1.2358688400444413e-08	1.4925007827283874e-07	0.0395234374	-0.0315001982	-0.073253413	-0.0469385407	1
-6.669418132559692e-07	-5.838502226058662e-16	0.0154978349446014	-1.2831150106907114e-06	-0.0002647450621676	9.985495828831088e-06	0.0176264439699618	-7.55613682701713e-05	0.0355311989835342	-0.0043711379533562	1.910684700727106e-05	0.0012624661012075	0.1785683398611866	0.077631636294015	0.0060266709536862	0.0318866520007802	0.0314657628903916	0.0164705919386137	0.0002712803988083	0.0009900942342743	0.0020628351157043	-0.0002512236426817	6.31133186422625e-08	4.255288714582773e-06	-0.0022931042607789	1.6347671425700084e-05	2.6724636104265103e-10	5.258327150802346e-06	-0.0005796387547056	-0.0001933097779606	3.7368670255176487e-08	3.359810859566588e-07	0.0389882698	-0.0326385389	-0.0734639389	-0.044960475	1
2.2583067140449805e-06	3.2454986555924947e-16	0.0194469147544832	2.5395098738966745e-07	-0.0001781324518266	-2.1269395421322363e-05	0.0136075412889957	-4.748387094623266e-05	0.0451890834393111	0.0096578844557769	9.327473216113709e-05	0.002042053262085	0.242118077461896	0.0635497376007094	0.004038569149119	0.0586211634338446	0.0328933543696763	0.0014275914792847	2.038017431726281e-06	0.0010819727616891	0.0017199108587811	-0.0003429242569232	1.1759704598632909e-07	2.9580933621531405e-06	-0.0023239414829634	-3.0837222184500104e-05	9.509342720562254e-10	5.400704016238127e-06	-0.0005100015736137	6.963718109190005e-05	4.849336990426081e-09	2.6010160508845026e-07	0.0384502453	-0.0337673133	-0.0736260185	-0.0429297014	1
-6.755748524007544e-06	-1.606795537730951e-16	0.01892981624092	-1.0147981563481327e-07	-0.0001170319822886	0.0007711738707444	0.0093764887140453	-2.9375370487657452e-05	0.0328914895351317	-0.0122975939041794	0.0001512308158321	0.0010818500838396	0.1763933333468088	-0.0657247441150872	0.0043197419889936	0.0311146080491984	0.0167143965202711	-0.0161789578494052	0.0002617586770928	0.0002793710510368	0.0014266819525987	-0.0002932289061823	8.59831914209267e-08	2.03542139387084e-06	-0.0024279884187572	-0.0001040469357938	1.0825764848079158e-08	5.8951277616190895e-06	-0.000676769169995	-0.0001667675963813	2.7811431202796183e-08	4.580165094557212e-07	0.0379094033	-0.0348861904	-0.0737395449	-0.0408486006	1
1.5246342088002884e-05	7.43416819659129e-17	0.0155812392038413	4.502451782030015e-08	-7.520176995313272e-05	0.0057551232127502	0.0057666527456505	-1.7808649633419425e-05	0.0429016552508159	0.0100101657156842	0.0001002034176554	0.0018405520232598	0.2013875381136927	0.0249942047668839	0.0006247102719289	0.040556940507494	0.0597746029825856	0.0430602064623144	0.0018541813805771	0.0035730031617257	0.0008922031385515	-0.0005344788140472	2.856676026653014e-07	7.96026440441147e-07	-0.0022878137387671	0.0001401746799901	1.964894091032697e-08	5.234091703291497e-06	-0.0006979789325757	-2.1209762580699985e-05	4.4985402872966116e-10	4.871745903195135e-07	0.0373657834	-0.0359948423	-0.0738044433	-0.0387196122	1
7.202845646164472e-05	-3.285203609126436e-17	0.0113195860579135	-1.949854133332305e-08	-4.736261663493609e-05	0.0138059369416052	0.0030058185255177	-1.0617132903877645e-05	0.04266135378667	-0.0002403014641459	5.774479367066354e-08	0.0018199911069114	0.1904603556534994	-0.0109271824601933	0.0001194033165183	0.0362751470756574	0.0224449941350144	-0.0373296088475712	0.0013934996967126	0.0005037777617208	0.0012470740140974	0.0003548708755459	1.259333383107137e-07	1.5551935966370022e-06	-0.0024499776368072	-0.0001621638980401	2.6297129827559973e-08	6.002390420855393e-06	-0.0007579686275812	-5.998969500550008e-05	3.598763506852921e-09	5.745164403973279e-07	0.0368194254	-0.0370929442	-0.0738206709	-0.0365452322	1
0.0026532588056156	1.4013226917471134e-17	0.0073645076411908	8.140760221975943e-09	-2.924623999330984e-05	0.0197240901374014	0.0010247493086606	-1.1977435384210865e-06	0.0376544461070267	-0.0050069076796432	2.506912451247104e-05	0.0014178573116269	0.1415968170382626	-0.0488635386152367	0.0023876454060027	0.0200496585953672	0.0274384489382981	0.0049934548032837	2.4934590872437067e-05	0.0007528684801395	0.0015021122730749	0.0002550382589775	6.504451354227436e-08	2.256341280922244e-06	-0.0024070587816067	4.291885520050012e-05	1.8420281317214963e-09	5.793931978109932e-06	-0.0007406911430213	1.727748455990002e-05	2.9851147271758364e-10	5.486233693501999e-07	0.0362703695	-0.038180174	-0.0737882169	-0.0343280096	1
0.0097831191306669	-5.811950691372786e-18	0.0042006567129885	-3.3133815198559702e-09	-1.775827777151496e-05	0.0210165990071629	-0.0003291310035165	2.443549590648912e-07	0.031634977673363	-0.0060194684336637	3.623400022387375e-05	0.0010007718123941	0.159173676045043	0.0175768590067804	0.0003089459725442	0.0253362591456923	0.0381170953127565	0.0106786463744583	0.0001140334883907	0.0014529129550817	0.0018909613438951	0.0003888490708201	1.5120359987773285e-07	3.5757348041055623e-06	-0.0024078217098899	-7.629282831999457e-07	5.820595653064165e-13	5.797605386617122e-06	-0.0008652305667945	-0.0001245394237732	1.55100680737607e-08	7.486239337155318e-07	0.0357186558	-0.0392562132	-0.0737071028	-0.0320705436	1
0.0173192651954472	2.35379322112924e-18	0.0018685862980581	1.3197802741019162e-09	-1.054697885666158e-05	0.0185419719986975	-0.0011965294501903	-1.1545561667979065e-07	0.0493482890557714	0.0177133113824084	0.0003137614001301	0.0024352536327319	0.2712716724889219	0.1120979964438789	0.0125659608067318	0.0735883202949369	0.1045504487087498	0.0664333533959933	0.0044133904434369	0.0109307963252009	0.0007907702173854	-0.0011001911265096	1.210420514850682e-06	6.253175367037528e-07	-0.0025022366384084	-9.441492851850006e-05	8.914178727153476e-09	6.26118819459337e-06	-0.0005840125125604	0.0002812180542341	7.908359402721324e-08	3.410706148271114e-07	0.0351643247	-0.0403207464	-0.0735773821	-0.0297754808	1
