trial_type.cash	trial_type.control	trial_type.explode	trial_type.pumps	cash_demean	control_pumps_demean	explode_demean	pumps_demean	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-5.041334306894297e-17	0.2102623813958847	-9.805671416420108e-16	-2.1708688651169584e-11	1.2707711965650296e-17	-0.5453233429401284	-1.9345842477127428e-15	5.446507606159058e-11	0.5322137719949204	-0.0165114999999984	-0.0089595300000023	8.027317782087528e-05	0.0002726296322484	-0.0268377999999997	-3.499999999993768e-05	1.2249991444545274e-09	0.0007202675088393	-0.1182680000000004	0.0161800000000004	0.0002617924	0.013987319824	0.0001972100000011	0.0003048390000005	9.292681617564328e-08	3.889178366208863e-08	-0.0006172910000024	6.190762258523772e-16	-1.8048132240660475e-15	3.8104818059588297e-07	0.0010688100000005	0.0002272440000023	5.1639835881728523e-08	1.142354817453284e-06	0.0609627523000003	0.0093845790000005	-0.0469489822000012	-0.0794923845000016	-0.0717551168000016	-0.0276578354000004	0.0304543249000009	0.0731345590000016	1
-9.767361306837e-18	0.2197145602587915	2.5210374292370608e-15	8.017350867693781e-11	-7.915985852364726e-17	-0.4306092018009431	4.600610274650042e-15	-1.9693452871993467e-10	0.5209464680107654	-0.0208276000000001	-0.004316100000001	1.8628719209558183e-05	0.0004337889217581	-0.0129405999999984	0.0138971999999999	0.0001931321678394	0.0001674591283602	-0.1343040000000007	-0.0160360000000004	0.0002571532959995	0.0180375644160007	-0.0002761030000002	-0.000473313000001	2.2402519580772338e-07	7.623286792543848e-08	-0.0003215120000013	0.0002957790000012	8.748521741347885e-08	1.033699663498185e-07	0.000850637	-0.000218173000002	4.759945903920945e-08	7.235833044997067e-07	0.0603906260000007	0.0076839116000004	-0.0490241061000011	-0.0802034182000016	-0.0696177779000014	-0.0227795284000003	0.0359208828000011	0.0759159322000015	1
-4.366741837856452e-17	0.2083985716839647	-5.667855749895217e-15	-2.677859029529377e-10	-1.3552672326244339e-16	-0.3060646913943787	-1.0493743634884583e-14	6.49818341482718e-10	0.4146333744972214	-0.0176167999999998	0.0032108000000008	1.0309236639655156e-05	0.0003103516422392	-0.0210128999999987	-0.0080723000000006	6.516202728965407e-05	0.0004415419664094	-0.0996823000000003	0.0346217000000009	0.0011986621108905	0.0099365609332894	-0.000203716000002	7.238700000048562e-05	5.2398774736679765e-09	4.150020952802364e-08	-0.0002020669999997	0.0001194450000012	1.4267108052904888e-08	4.083107219084394e-08	0.0010412000000006	0.0001905630000013	3.6314257609962596e-08	1.0840974407624363e-06	0.0598118772000007	0.0059798738000005	-0.0510508491000013	-0.0807737477000014	-0.0672896215000015	-0.0178113211000003	0.0411945080000012	0.0781648097000016	1
-3.0090285127366096e-17	0.2154361612132222	1.1973648000626262e-14	8.410004558308553e-10	-2.327114392200493e-16	-0.1666481063429166	2.2725785422845563e-14	-2.0241949514352024e-09	0.317168574436455	-0.0120681999999986	0.0055486000000007	3.078696196027488e-05	0.0001456414512401	-0.008592859999998	0.0124200399999997	0.0001542573936009	7.383724298019604e-05	-0.1248790000000007	-0.0251967000000007	0.0006348736908897	0.0155947646410002	3.281359999922336e-05	0.000236529600002	5.5946251446988346e-08	1.0767320575836401e-09	-0.0003391509999999	-0.0001370840000012	1.8792023006703843e-08	1.1502339996595727e-07	0.0009638009999996	-7.739900000103993e-05	5.990604277922975e-09	9.28912367309582e-07	0.0592265694000001	0.0042732129000005	-0.0530272111000012	-0.0812023727000014	-0.0647770290000015	-0.0127728206000002	0.0462468756000013	0.0798654172000016	1
1.2580266485008276e-16	0.2798181208015798	-2.4325785137867542e-14	-2.5297407525279262e-09	-2.2666691384167723e-16	-0.022008937103127	-4.5867619796030045e-14	6.051940135207786e-09	0.3729623814842232	-0.0105219999999978	0.0015461999999996	2.3907344392728525e-06	0.0001107124840004	-0.0176962999999981	-0.009103440000001	8.287261983313373e-05	0.0003131590336899	-0.1144000000000007	0.0104790000000002	0.000109809441	0.0130873600000001	0.0004099550000005	0.0003771414000009	1.422356361314361e-07	1.6806310056554646e-07	-0.0006182640000018	-0.0002791130000009	7.790406719579239e-08	3.822503746411057e-07	0.0011783200000002	0.0002145190000018	4.60184016752897e-08	1.388438025388543e-06	0.0586347666999999	0.0025646777000006	-0.0549512416000012	-0.0814885411000012	-0.0620868871000015	-0.0076839115999999	0.0510508491000014	0.0810058262000016	1
-3.2351056787530695e-17	0.2568546890939464	4.3394260602516543e-14	7.361997713222433e-09	-2.1063111340262478e-16	0.095842657180752	8.103568704757322e-14	-1.7526756932413928e-08	0.4138394056567219	-0.0136303999999982	-0.0031084000000012	9.662150559401916e-06	0.0001857878041596	-0.0268248999999989	-0.0091286000000009	8.333133795956473e-05	0.0007195752600098	-0.1525330000000013	-0.038133000000001	0.0014541256889994	0.0232663160890017	0.0001171910000009	-0.0002927640000014	8.571075959785555e-08	1.3733730298807526e-08	-0.0005508070000023	6.745700000002342e-05	4.550446465508589e-09	3.033883519468186e-07	0.0009865289999996	-0.0001917910000016	3.678378817152356e-08	9.732394675992718e-07	0.0580365340000003	0.0008550176000003	-0.056821041900001	-0.0816317510000013	-0.0592265694000011	-0.0025646776999997	0.0555806262000015	0.0815780375000016	1
-2.922885424376623e-16	0.2200603198402324	-5.535386999903415e-14	-2.0850841022782008e-08	-1.5287583448734702e-16	0.236919757258954	-1.0398882470603701e-13	4.9434907661438366e-08	0.4012354165040391	-0.0141946999999985	-0.0005643000000002	3.184344889588044e-07	0.0002014895080899	-0.0179429999999989	0.0088818999999999	7.888814760962151e-05	0.0003219512490002	-0.1310940000000013	0.0214390000000009	0.0004596307209999	0.0171856368360007	-0.000135094000001	-0.0002522850000002	6.364772129249847e-08	1.8250389076071797e-08	-0.0002020669999998	0.0003487400000018	1.2161958887791234e-07	4.083107165188664e-08	0.0011170600000002	0.000130531000001	1.7038341807070075e-08	1.2478230457727335e-06	0.0574319370000004	-0.0008550175999996	-0.058634766700001	-0.0816317510000012	-0.056203915800001	0.0025646777000004	0.0598118772000016	0.0815780375000015	1
-2.663831995576151e-16	0.1970145694916421	-1.111328116711553e-14	5.7678357382893535e-08	6.010585785339073e-17	0.3275308934235548	-2.1458824834291254e-14	-1.3624416310125656e-07	0.6070350608740637	-0.0086028199999972	0.0055918800000006	3.126912193447506e-05	7.40085119541109e-05	-0.0392606000000005	-0.0213176000000007	0.0004544400697598	0.0015413947123594	-0.1189090000000007	0.0121850000000002	0.0001484742249995	0.0141393502810003	0.0001995399999988	0.0003346340000008	1.1197991400933415e-07	3.981621080669928e-08	-0.0002020669999978	5.5076109433659534e-17	-7.054001478665937e-16	4.083107034932144e-08	0.000974373999999	-0.0001426860000014	2.0359295275821617e-08	9.49404691319243e-07	0.0568210418999999	-0.0025646776999999	-0.0603906260000014	-0.0814885411000014	-0.0530272111000011	0.0076839116000006	0.0637218759000015	0.0810058262000018	1
-6.3512501202226045e-16	0.1028282921499908	4.472296434128937e-13	-1.561609522219718e-07	3.5031168850649324e-16	0.2318236025985998	8.38062802708486e-13	3.676011685138821e-07	0.8298721910936592	-0.0177217999999985	-0.0091189800000023	8.315579624106817e-05	0.0003140621952395	-0.0267773000000005	0.0124833000000007	0.0001558327788891	0.0007170237952902	-0.1389130000000007	-0.0200040000000004	0.0004001600159991	0.019296821569001	-0.0002037160000002	-0.000403256000001	1.6261540175030057e-07	4.1500209956697064e-08	-0.0002020669999979	-1.7271215775260861e-15	-1.1017721741204301e-15	4.083107135215174e-08	0.0008145879999977	-0.0001597860000006	2.55315670015474e-08	6.635536080258967e-07	0.0562039157999999	-0.0042732129000005	-0.0620868871000016	-0.0812023727000018	-0.0497051625000007	0.012772820600001	0.0672896215000014	0.0798654172000019	1
-8.661636526068279e-16	0.0332645680293239	-2.2574456059992907e-12	4.142373667920577e-07	3.12355891320371e-16	0.1435483386886269	-4.232640304771554e-12	-9.718311280018042e-07	0.7181871340944562	-0.0226847999999998	-0.0049630000000008	2.4631368999247047e-05	0.000514600151039	-0.0618472000000024	-0.0350699000000005	0.001229897886011	0.0038250761478396	-0.1189060000000005	0.0200070000000005	0.0004002800489994	0.014138636836	0.0004297010000004	0.0006334170000002	4.012170968458154e-07	1.846429477132475e-07	-0.0002020669999985	7.513103859785425e-16	-7.851663975269772e-16	4.0831072191091434e-08	0.00106404	0.0002494520000025	6.222630224857357e-08	1.132181122330643e-06	0.0555806262000014	-0.0059798738000005	-0.0637218759000016	-0.0807737477000019	-0.0462468756000006	0.0178113211000009	0.0704959515000014	0.0781648097000018	1
-6.886403767808676e-16	0.0903028689370929	8.67882576784283e-12	-1.0763621801360909e-06	1.4267081036028144e-16	0.3109639688574553	1.6272924913586203e-11	2.5166183345871166e-06	0.568362358282442	-0.0169185999999994	0.0057662000000012	3.3249062439941075e-05	0.0002862390259603	-0.0237352000000013	0.0381120000000023	0.0014525245440009	0.0005633597190397	-0.1098770000000003	0.0090290000000003	8.152284099969135e-05	0.0120729551289998	0.0005325770000013	0.0001028760000006	1.0583469881397e-08	2.836382596317313e-07	-0.0006339950000014	-0.0004319280000018	1.865617994186577e-07	4.0194966108541254e-07	0.0011636700000011	9.963000000064555e-05	9.926135256892208e-09	1.3541278711923826e-06	0.0549512416000013	-0.0076839116000002	-0.0652939789000017	-0.0802034182000017	-0.0426618292000007	0.0227795284000008	0.0733236445000016	0.0759159322000016	1
-2.5994787941604256e-16	0.1284489287161329	-2.958050463753562e-11	2.7372081655543904e-06	1.8094738625268907e-16	0.3997525577921854	-5.546383790882917e-11	-6.376828405083789e-06	0.6921407259211729	-0.0159213999999988	0.0009972	9.944078387094208e-07	0.00025349097796	-0.0468995000000012	-0.0231643000000006	0.00053658479449	0.0021995631002494	-0.1257530000000007	-0.0158760000000005	0.0002520473759991	0.0158138170090005	0.0007546350000023	0.0002220579999992	4.930975474642516e-08	5.694739805633993e-07	-0.0003119150000002	0.0003220800000025	1.0373552690227829e-07	9.72909657992962e-08	0.0010756100000003	-8.806000000081968e-05	7.754562889528397e-09	1.1569368727752696e-06	0.0543158310000008	-0.0093845790000004	-0.0668016447000017	-0.0794923845000015	-0.0389598496000005	0.0276578354000012	0.0757575129000017	0.0731345590000016	1
-1.6686154641094057e-15	0.0711235270345847	9.412594810164001e-11	-6.807065129216279e-06	3.052332152545715e-16	0.2324559045580602	1.7648622907591294e-10	1.579539325561368e-05	0.6663462560081358	-0.0209969999999997	-0.0050756000000009	2.576171535908872e-05	0.0004408740089995	-0.0279252000000012	0.0189743000000015	0.0003600240604897	0.0007798167950396	-0.0835031999999999	0.0422498000000012	0.0017850456000406	0.006972784410239	0.0001059730000001	-0.0006486620000024	4.20762391035977e-07	1.1230276842840376e-08	-0.000214869999999	9.704500000044463e-05	9.417731380493224e-09	4.6169115955722714e-08	0.0012494000000023	0.0001737900000011	3.0202964234449255e-08	1.5610003640058204e-06	0.0536744641000009	-0.0110811301000004	-0.068243385300002	-0.0786418943000017	-0.0351510839000006	0.0324269895000011	0.0777844842000018	0.0698401994000016	1
2.6581790735420185e-15	0.076803256123216	-2.858346533479813e-10	1.6508218033420777e-05	6.203161129262499e-17	0.2858789135596972	-5.359395131315133e-10	-3.813040578808721e-05	0.4564159657403998	-0.015382899999999	0.0056141000000011	3.1518118809999245e-05	0.0002366336124109	-0.0503539000000018	-0.0224287000000003	0.0005030465836899	0.0025355152452094	-0.0916639999999999	-0.0081608000000004	6.659865663959592e-05	0.008402288895999	0.000330007999999	0.0002240350000002	5.0191680374314614e-08	1.0890527940906889e-07	-0.0002148699999987	1.7716944912850703e-16	-2.9075548547638057e-16	4.6169115884317566e-08	0.001063020000001	-0.0001863800000023	3.4737505301812114e-08	1.130011520669134e-06	0.053027211100001	-0.0127728206000003	-0.0696177779000019	-0.0776534394000017	-0.0312459714000006	0.0370681691000009	0.0793936715000017	0.0660559610000015	1
-1.0598190512776591e-14	0.1488389508112849	8.380767618251146e-10	-3.88674218898651e-05	7.66828274326926e-17	0.5519259925536021	1.5713940215325376e-09	8.927253364865522e-05	0.4565539485327883	-0.0151945999999989	0.0001882999999997	3.5456889009551725e-08	0.0002308758691609	-0.0114071000000002	0.038946800000002	0.0015168532302414	0.0001301219304104	-0.0722920999999998	0.0193719000000004	0.0003752705096102	0.0052261477224088	0.0001923179999988	-0.0001376899999989	1.8958535023742292e-08	3.6986213351866304e-08	-0.0002148699999985	-5.094859927689439e-16	-5.718661494459444e-16	4.6169115852802434e-08	0.0010630199999999	9.655554045170111e-17	-6.966506656714415e-16	1.1300115209383745e-06	0.0523741431000005	-0.0144589085000001	-0.070923466200002	-0.0765287540000015	-0.0272552159000007	0.0415630576000011	0.0805764318000019	0.0618083875000013	1
3.07640247928941e-14	0.2045882256551381	-2.388638808671768e-09	8.80380420241935e-05	2.856333504063997e-17	0.829129287227266	-4.4786982115147045e-09	-0.0002007039257669	0.5325459388893357	-0.0112559999999984	0.0039386000000004	1.5512569959966928e-05	0.0001266975360017	-0.0243547999999992	-0.012947700000001	0.0001676429352897	0.0005931562830398	-0.0962521000000004	-0.0239600000000008	0.0005740815999995	0.0092644667544094	0.0004583709999993	0.0002660530000009	7.078419832597066e-08	2.101039732576757e-07	-0.0006404880000008	-0.0004256180000025	1.8115068359066402e-07	4.10224879609752e-07	0.001063019999999	2.983610863999849e-17	-9.899160321574902e-16	1.130011521056398e-06	0.0517153317	-0.0161386543000001	-0.0721591615000018	-0.0752698111000011	-0.0231897558000005	0.0458939156000014	0.081326412400002	0.0571272725000011	1
-9.065524922722981e-14	0.2137224094532323	6.6448587905875505e-09	-0.0001859267150848	8.923811178363316e-17	0.933283272982518	1.2459109661179037e-08	0.0004184713592264	0.5375441087489178	-0.0150875999999988	-0.0038316000000009	1.468115855887842e-05	0.0002276356737608	-0.0243613	-6.499999999836908e-06	4.224980197547355e-11	0.0005934729376898	-0.0668436000000001	0.0294085000000006	0.0008648598722504	0.004468066860959	0.0002166959999987	-0.0002416750000006	5.840680523422675e-08	4.6957156737601444e-08	-0.0003706260000002	0.0002698620000017	7.282549854052134e-08	1.3736363237078682e-07	0.0011407500000003	7.773000000079936e-05	6.041952438435379e-09	1.301310564419474e-06	0.0510508491000004	-0.0178113211	-0.073323644500002	-0.0738788195000011	-0.0190607341000004	0.0500436514000015	0.081639585200002	0.052045450800001	1
2.5668979695575494e-13	0.1286821277533986	-1.808614292375973e-08	0.000361509473627	-8.90868635961571e-17	0.5886531705920695	-3.391151748595765e-08	-0.0007967444691963	0.3427283958788298	-0.0142369999999989	0.0008505999999999	7.235203583520113e-07	0.0002026921690007	-0.0244021999999997	-4.090000000020624e-05	1.6728095227464147e-09	0.0005954673648399	-0.0918285000000005	-0.0249849000000007	0.0006242452280097	0.0084324734122491	0.0007709490000005	0.0005542530000026	3.071963891947765e-07	5.943623579364747e-07	-1.9915699998204337e-05	0.0003507103000017	1.229977150906978e-07	3.9663254714637344e-10	0.0013420100000024	0.0002012600000013	4.050558806228333e-08	1.8009908466537375e-06	0.0503807682000006	-0.0194761753000002	-0.0744157659000018	-0.0723582192000012	-0.0148794683000002	0.0539958877000014	0.081514268000002	0.0465985677000009	1
-7.14895810103201e-13	0.0433308173258882	4.8227272125359427e-08	-0.0008357821062208	-1.481863168946564e-16	0.2184744188086514	9.042613664019675e-08	0.0018565021440187	0.1134056867994463	-0.0128551999999983	0.0013818000000001	1.909371239498263e-06	0.0001652561670414	-0.043880100000001	-0.0194779000000003	0.0003793885884097	0.0019254631760094	-0.0722694000000001	0.0195591000000004	0.0003825583928102	0.0052228661763586	0.0004694829999998	-0.000301466000002	9.088174851801885e-08	2.2041428646576905e-07	-0.0001379429999982	-0.0001180273000011	1.3930443901640824e-08	1.90282687775396e-08	0.0010630200000008	-0.0002789900000031	7.78354234232291e-08	1.1300115206194604e-06	0.0497051625000009	-0.0211324865000003	-0.0754344479000016	-0.0707106781000014	-0.0106574190000002	0.0577350269000012	0.0809511339000019	0.0408248290000008	1
1.9381071331157518e-12	-0.0045084079223099	-1.2603626973514405e-07	0.0111861679561647	-2.5936737495961874e-16	0.0042212880315718	-2.363180038336499e-07	-0.0274912874236232	-0.0141797079542421	-0.0154308999999985	-0.0025757000000007	6.634230489558618e-06	0.0002381126748106	-0.0421351000000011	0.0017450000000002	3.045024999172118e-06	0.0017753666520099	-0.1223760000000012	-0.0501066000000015	0.00251067136356	0.0149758853759998	0.0001853719999993	-0.0002841110000004	8.071906019108349e-08	3.4362779246796946e-08	-0.000137942999999	-1.614630781218989e-15	8.104868564142041e-18	1.9028270157562826e-08	0.0009186029999988	-0.0001444170000009	2.0856270355088333e-08	8.43831470983811e-07	0.0490241061000013	-0.0227795284000004	-0.0763786853000011	-0.0689390864000015	-0.0064061582999998	0.0612463124000013	0.0799532077000018	0.0347647336000005	1
-5.161625396640658e-12	-0.0235848804479585	3.226721379218615e-07	0.1076289610664476	1.2670394585646606e-16	-0.0861402293348914	6.050102595967092e-07	-0.2701672126106456	0.1279677479748673	-0.0114259999999976	0.0040049000000006	1.603922400956493e-05	0.0001305534760012	-0.0220868	0.0200483000000011	0.0004019343328896	0.0004878267342399	-0.0908580000000012	0.0315180000000013	0.0009933843240005	0.0082551761639992	0.0007113759999999	0.0005260040000026	2.766802086824888e-07	5.06055812299626e-07	-0.0001051059999977	3.283700000014415e-05	1.0782674303922815e-09	1.1047268750220717e-08	0.0010630199999995	0.0001444170000015	2.0856270138745077e-08	1.1300115218315455e-06	0.0483376736000003	-0.0244165784000003	-0.0772475461000014	-0.0670465522000011	-0.0021373388999999	0.0645158866000016	0.0785258491000019	0.0284607885000004	1
1.345903269378901e-11	-0.0262356249316229	-8.081688857684737e-07	0.1727671146590482	4.906641301044954e-16	-0.1043988758888011	-1.5153166606616028e-06	-0.4197481750263525	0.43076622248798	-0.0130178999999976	-0.0015919000000007	2.534145609611889e-06	0.0001694657204105	-0.0230148999999995	-0.0009281000000001	8.61369609216422e-07	0.00052968562201	-0.0908472000000011	1.0800000000144592e-05	1.1663987954136178e-10	0.0082532137478394	0.0006692190000011	-4.215700000067016e-05	1.7772120746067862e-09	4.478540697471258e-07	-0.0003731879999988	-0.0002680820000021	7.186795945717059e-08	1.392692825375619e-07	0.0010630200000003	-5.3656745023374146e-17	-5.617169514060258e-16	1.1300115213298524e-06	0.0476459403999994	-0.0260429185000005	-0.0780401729000017	-0.0650363955000009	0.0021373389	0.0675308461000019	0.0766767246000018	0.0219572114000005	1
-3.4383041203631226e-11	-0.0212598650811662	1.9752648995262093e-06	0.2153971417292768	5.840018488218451e-16	-0.0874904442140458	3.70362168622056e-06	-0.4305633752216877	0.5429509465943227	-0.0230756999999997	-0.0100578000000021	0.0001011593408409	0.0005324879304885	-0.0120113999999986	0.0110035	0.0001210770122498	0.0001442737299606	-0.0908243000000011	2.290000000024939e-05	5.244099933909251e-10	0.0082490534704894	0.0001388839999992	-0.0005303350000014	2.8125521237570857e-07	1.9288766909169623e-08	-6.75937999980778e-05	0.0003055942000004	9.338781467750353e-08	4.568921116734802e-09	0.0010630200000017	-2.6246287904075027e-16	-1.8433462392047046e-16	1.13001152136579e-06	0.0469489821999998	-0.0276578354000006	-0.0787557834000018	-0.062912142800001	0.0064061583000002	0.070279292200002	0.0744157659000018	0.0152996203000003	1
8.590563829604366e-11	-0.0141923212487893	-4.6914858454476375e-06	0.2166683907246985	3.285185033602973e-16	-0.0595347883282536	-8.796535959777312e-06	-0.3592356885856818	0.4395072389866168	-0.0180418999999993	0.0050338000000012	2.5339142440506543e-05	0.0003255101556098	-0.0307553999999991	-0.0187440000000012	0.0003513375359998	0.0009458946291594	-0.1179610000000016	-0.0271367000000005	0.0007364004868895	0.0139147975210003	0.0010128000000005	0.0008739160000022	7.637291770221827e-07	1.02576383885368e-06	-0.0003671379999993	-0.0002995442000014	8.972672767442671e-08	1.347903105643742e-07	0.0009704250000004	-9.259500000116333e-05	8.573833522212936e-09	9.417246803654708e-07	0.0462468756000003	-0.0292606206000007	-0.0793936715000014	-0.0606775209000009	0.0106574190000004	0.0727503781000021	0.0717551168000017	0.0085347133000001	1
-2.093677812839388e-10	-0.0081553162408424	1.0754487654237824e-05	0.2189890109424718	1.842576797546362e-16	-0.0346711007268721	2.01646643507586e-05	-0.2320321363596682	0.322285824180782	-0.0177367999999992	0.0003050999999999	9.308600952793345e-08	0.0003145940742397	0.0092167300000028	0.0399721300000009	0.001597771176738	8.494811189496386e-05	-0.0804116000000013	0.0375494000000016	0.0014099574403606	0.0064660254145592	0.0009186250000015	-9.417499999999516e-05	8.868928445169356e-09	8.438718897027279e-07	-0.0006059330000014	-0.0002387950000009	5.702305169732028e-08	3.671548016802157e-07	0.0009465849999994	-2.3840000000111634e-05	5.683446319844801e-10	8.960231619702404e-07	0.0455396975000002	-0.0308505711000008	-0.0799532077000013	-0.0583364500000009	0.0148794683000004	0.0749343514000019	0.0687090676000016	0.0017099414	1
4.955308043457172e-10	-0.0041273493549902	-2.3518114035743045e-05	0.2358879065925603	-7.766990768221016e-17	-0.0177443191512587	-4.409646381271856e-05	-0.1083564422198321	0.2512003654670235	-0.0233933000000003	-0.0056565000000008	3.199599224962312e-05	0.0005472464848888	-0.0252923999999976	-0.0345091300000027	0.0011908800533584	0.0006397054977595	-0.1011860000000013	-0.0207744000000005	0.0004315756953597	0.0102386065959995	0.0007780560000008	-0.0001405690000019	1.9759642726727853e-08	6.053711387346825e-07	-0.000248255000001	0.0003576780000022	1.2793355205383273e-07	6.163054460564125e-08	0.0010012300000006	5.46450000007521e-05	2.986075770713624e-09	1.0024615132077943e-06	0.044827525400001	-0.0324269895000009	-0.0804338397000011	-0.055893037100001	0.0190607341000005	0.0768225931000018	0.0652939789000014	-0.0051268245000001	1
-1.1304771586841556e-09	-0.0018991932668261	4.787634847657503e-05	0.2875255981215683	-3.983189332520499e-16	-0.0082073557967091	8.976815338478354e-05	0.1035479809847914	0.233935690619272	-0.0223066000000001	0.0010867000000003	1.180916889584055e-06	0.0004975844035597	-0.0117127999999977	0.0135795999999994	0.0001844055361593	0.0001371896838405	-0.1305710000000018	-0.0293850000000001	0.0008634782249994	0.0170487860410007	0.0001797199999979	-0.0005983360000011	3.5800596964357325e-07	3.2299279946097245e-08	-0.0002104109999998	3.784399999929009e-05	1.4321683501141651e-09	4.427278994498165e-08	0.0010630200000019	6.17899999998111e-05	3.8180037134858806e-09	1.1300115218900372e-06	0.0441104375000016	-0.0339891844000014	-0.0808350932000005	-0.0533515689000013	0.0231897558000008	0.0784076511000018	0.061528193300001	-0.0119276293000001	1
2.455764561004888e-09	-0.0007962273096488	-8.360851829163639e-05	0.3205343131441302	-5.156910426933085e-16	-0.0034572643378533	-0.000156765971777	0.3279221811252304	0.2491735083038508	-0.0386186000000028	-0.0163120000000026	0.0002660813440032	0.0014913962659579	-0.0254578999999979	-0.0137451000000011	0.0001889277740099	0.0006481046724092	-0.092093600000001	0.0384774000000014	0.0014805103107606	0.0084812311609592	0.0007766829999986	0.000596963000001	3.563648237619092e-07	6.032364819289449e-07	-0.0002825960000011	-7.218500000014786e-05	5.210670101414896e-09	7.986050028153664e-08	0.0010630200000028	-6.503370488720229e-16	-9.848330132196825e-16	1.1300115211347955e-06	0.0433885123000033	-0.0355364705000017	-0.0811565722000006	-0.0507165039000017	0.0272552159000009	0.0796832699000016	0.0574319370000007	-0.0186447705000003	1
-4.959736195760201e-09	-0.000281804272972	0.0001100119978184	0.306924997332362	-8.092869233436541e-16	-0.0012522924245621	0.0002062724958685	0.5398030347055921	0.3289068186177923	-0.0249141000000015	0.0137045000000036	0.0001878133202531	0.0006207123788104	-0.0161200999999978	0.0093377999999993	8.71945088390388e-05	0.0002598576240097	-0.124789000000001	-0.0326954000000003	0.0010689891811593	0.0155722945210002	0.0003015019999967	-0.0004751810000005	2.2579698247308154e-07	9.0903456398664e-08	-2.836139999926457e-05	0.0002542346000012	6.46352309410684e-08	8.043689141801908e-10	0.0010630200000032	-1.613419229553958e-15	-5.145173534985663e-16	1.1300115215581945e-06	0.0426618292000028	-0.0370681691000021	-0.0813979594000004	-0.0479924649000018	0.0312459714000011	0.0806444153000016	0.0530272111000004	-0.0252311319000001	1
8.813895015430689e-09	-9.001647591902447e-05	-0.0002266112046024	0.2421724020476784	-4.667475762733625e-16	-0.0004076481437693	-0.0004248960084895	0.5763451901138095	0.5894927070065437	-0.0331156000000021	-0.008201500000001	6.726460225006687e-05	0.0010966429633592	-0.0230454999999982	-0.0069254000000009	4.7961165159102415e-05	0.0005310950702495	-0.0971132000000008	0.0276758000000013	0.0007659499056398	0.0094309736142394	0.0006443439999977	0.0003428420000008	1.1754063621371921e-07	4.151791907928673e-07	-0.0003668760000001	-0.0003385146000017	1.1459213489096333e-07	1.3459800151523696e-07	0.0010630200000031	-9.291352962520084e-16	-8.157286758608355e-16	1.1300115218288244e-06	0.0419304676000026	-0.0385836084000022	-0.0815590168000007	-0.0451842308000017	0.0351510839000014	0.081287294000002	0.0483376736000004	-0.0316405151000002	1
-1.151250356548172e-08	-3.39703349850844e-06	0.0076383341462288	0.1151393136802999	7.190525600770603e-17	-1.4328744777960925e-05	0.0143218765242652	0.3548708035843996	0.6356330802893296	-0.0226857000000017	0.010429900000003	0.0001087828140113	0.0005146409844908	0.0255955000000028	0.0486410000000026	0.002365946881001	0.0006551296202511	0.0853195000000031	0.1824327000000056	0.0332816900292994	0.0072794170802514	0.0025643900000038	0.0019200460000055	3.6865766479587143e-06	6.576096069084003e-06	-0.0014002800000036	-0.0010334040000009	1.0679238309987607e-06	1.960784082842184e-06	0.0006447229999998	-0.000418297000004	1.7497238342586927e-07	4.156677444787251e-07	0.0411945080000009	-0.0400821236000018	-0.0816395852000028	-0.0422967282000019	0.0389598496000002	0.0816093689000015	0.0433885123000007	-0.0378279629000005	1
-1.2376558250397772e-09	4.879635470921531e-07	0.1012237947551847	0.0183549296967838	-8.182256576637159e-17	1.7905598252313422e-06	0.1897946151649678	0.1381770063358344	0.3821250430791761	-0.0119964	0.0106893000000021	0.0001142611344895	0.0001439136129607	0.028537000000005	0.0029414999999979	8.652422248431762e-06	0.0008143603690041	-0.0205001999999992	-0.1058197000000034	0.0111978089080913	0.000420258200038	0.0008940350000028	-0.0016703550000051	2.790085833480333e-06	7.992985805632098e-07	-0.0006124470000034	0.0007878330000035	6.20680835777696e-07	3.750913270316389e-07	0.0006447229999968	3.079111339347657e-16	-1.863334043616313e-15	4.156677451839323e-07	0.0404540308999994	-0.0415630576000017	-0.0816395852000019	-0.0393350228000012	0.0426618292000005	0.0816093689000017	0.0382063093000009	-0.0437500746000003	1
