trial_type.CND_1_DR	trial_type.CND_1_RD	trial_type.CND_2_DT	trial_type.CND_2_T	trial_type.CND_3_DR	trial_type.CND_3_DT	trial_type.CND_3_RD	trial_type.CND_3_T	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	intercept
1.319187015226477e-09	-9.982151830189449e-09	-8.499444423942706e-17	9.514515771587022e-17	0.0007369712554532	-0.0001742877406084	-0.0001170141063639	2.1140736114437744e-16	-0.0658395472621719	-0.0125158383792865	0.0001566462103362	0.0043348459836881	-0.1162880870054713	0.1615334523863943	0.0260930562398673	0.0135229191793919	-0.1219780445887151	0.0238125700905913	0.0005670384943192	0.0148786433616868	-0.0065011594522639	0.0007600735340959	5.77711777264877e-07	4.226507422385208e-05	-0.0075929902212817	0.0003781661037954	1.430096019364345e-07	5.765350050043644e-05	0.0011808478374968	-0.000186252227371	3.468989222459077e-08	1.3944016149553594e-06	-0.0021325266000002	-0.0696276265000001	0.0063896080999999	0.0692369614000004	-0.0106228040000001	-0.0685874758000002	0.0148162899	1
-3.3499150211724517e-09	1.917095960879713e-08	-3.4331357102355214e-17	8.841560878048715e-17	0.0002888430868826	-0.0004194415306317	-0.0001734434469205	2.1200679282972214e-16	-0.0663416317562878	-0.0005020844941155	2.520888391758644e-07	0.0044012121040872	-0.2520888390446452	-0.1358007520391737	0.0184418442544051	0.0635487827708774	-0.1356527289790959	-0.0136746843903803	0.0001869969931765	0.0184016628794761	-0.0055805311432259	0.0009206283090379	8.475564833032483e-07	3.114232784069014e-05	-0.0070399337925479	0.0005530564287337	3.058714133005493e-07	4.95606678034424e-05	0.0010118787908491	-0.0001689690466477	2.8550538669560358e-08	1.0238986870317856e-06	-0.0026654246000003	-0.0695543211	0.0079807082	0.0689444420000004	-0.0132493852	-0.0679319350000002	0.0184406873000001	1
8.294434877431635e-09	-3.1244847978984395e-08	-1.656575768604384e-16	1.2961715156584264e-17	2.581587927302814e-06	-0.0005178929849757	-0.0001876112031108	1.5961139091873528e-16	-0.0111746626654676	0.0551669690908201	0.0030433944786677	0.0001248730856869	-0.0896916118128949	0.1623972272317509	0.0263728594125609	0.0080445852295948	-0.1355788931125942	7.383586650212835e-05	5.451735152347892e-09	0.0183816362576366	-0.0054461349676685	0.0001343961755571	1.8062331853440764e-08	2.966038608634664e-05	-0.0072507209429051	-0.0002107871503572	4.4431222593633374e-08	5.257295419175307e-05	0.0015077872548812	0.0004959084640318	2.459252042938723e-07	2.2734224059772464e-06	-0.0031981669000002	-0.0694647605000002	0.0095676117999998	0.0685874758000003	-0.0158566156000002	-0.0671335323000001	0.0220123027	1
-2.0069211208316133e-08	2.888490694297996e-08	1.14005821221183e-16	1.2543170344232015e-16	-0.000159805341979	-0.0005176752722698	-0.0001743067045969	1.1258615805143556e-16	0.0155394634851545	0.0267141261506225	0.0007136445359913	0.0002414749254063	-0.3378823239902287	-0.2481907121773335	0.0615986296110922	0.1141644648650385	-0.1351344187981952	0.0004444743143995	1.975574160497805e-07	0.018261311143926	-0.006117949629902	-0.0006718146622335	4.513349401143378e-07	3.742930767403622e-05	-0.0068360866285362	0.0004146343143688	1.7192161465301166e-07	4.673208039297669e-05	0.001951129340592	0.0004433420857108	1.965522049165435e-07	3.806905703898453e-06	-0.0037307224000003	-0.0693589657000001	0.0111494845000001	0.0681663964000003	-0.0184406872999999	-0.0661939467000001	0.0255209132000001	1
4.7170586929668145e-08	7.57051099839157e-08	-4.993030821353785e-16	-2.7279978277745757e-16	-0.0002373187749101	-0.0004584085048043	-0.0001462520426288	8.786304646170917e-17	0.0154994998136291	-3.996367152583581e-05	1.5970948496891364e-09	0.0002402344944725	-0.0830962263843838	0.2547860976058456	0.0649159555332155	0.0069049828393244	-0.1191897140558279	0.0159447047423672	0.0002542336093209	0.0142061879367104	-0.0059700403813045	0.0001479092485971	2.1877145752821404e-08	3.5641382154512773e-05	-0.0070842451449963	-0.0002481585164603	6.158264911843633e-08	5.0186529274422206e-05	0.0017143896918686	-0.0002367396487233	5.6045661408476225e-08	2.939132015746704e-06	-0.0042630598000002	-0.0692369614000003	0.0127254945999999	0.0676815975000004	-0.0209978263000002	-0.0651151542000002	0.0289564764000001	1
-1.0688909584802505e-07	-5.397195953890318e-07	1.297599186738978e-15	7.880717042062962e-16	-0.0002586416692915	-0.0003720037099418	-0.0001134169519013	1.2546998958350015e-16	0.0129922267677642	-0.0025072730458645	6.286418126510293e-06	0.0001687979563851	-0.1939257779438172	-0.1108295515594334	0.0122831894988651	0.0376072073511148	-0.113465096623649	0.0057246174321794	3.277124474483206e-05	0.0128743281518141	-0.004930956476722	0.0010390839045826	1.0796953606638247e-06	2.4314331775661392e-05	-0.0064931192199706	0.0005911259250259	3.494298591290573e-07	4.216059720469259e-05	0.0020390264770186	0.00032463678515	1.0538904242277749e-07	4.157628973982644e-06	-0.0047951482000002	-0.0690987761000002	0.0142948134000001	0.0671335323000004	-0.0235242978000001	-0.0638994236000002	0.0323091586000001	1
2.3050934867532109e-07	1.2138869500274513e-06	-4.0489809564999815e-15	-1.9102664393164402e-15	-0.0002442016548554	-0.0002814377880999	-8.239412222035935e-05	9.60769084482236e-17	0.0194682343344966	0.0064760075667322	4.19386740043462e-05	0.0003790121481028	-0.2008457741798675	-0.0069199962360495	4.7886347906913085e-05	0.0403390250059104	-0.1466965297735212	-0.0332314331498719	0.0011043281491944	0.0215198718475939	-0.0055743770123008	-0.0006434205355791	4.139899856292216e-07	3.1073679075505455e-05	-0.0068360061957046	-0.0003428869757343	1.17571477980082e-07	4.67309807076547e-05	0.0021139907943624	7.496431734361415e-05	5.619648901538733e-09	4.4689570786736735e-06	-0.0053269564000002	-0.0689444420000002	0.0158566156	0.0665227130000004	-0.0260164120000001	-0.0625493114000001	0.0355693638000001	1
-4.404966069822804e-07	3.152477614035709e-05	1.1244440868098684e-14	4.429294110374409e-15	-0.0002095987087323	-0.0002006248868008	-5.659308678449495e-05	7.616175557323593e-17	0.0532514669723413	0.0337832326378447	0.0011413068074628	0.0028357187347062	-0.1304084036821246	0.0704373704977431	0.0049614231626362	0.0170063517509199	-0.0873863177097075	0.0593102120638142	0.0035177012550546	0.0076363685228619	-0.0072942782160605	-0.0017199012037597	2.9580601507186145e-06	5.320649469330109e-05	-0.0071771879310038	-0.000341181735299	1.1640497646443533e-07	5.151202659681455e-05	0.0023373855915478	0.0002233947971852	4.9905235193274576e-08	5.46337140376022e-06	-0.0058584534000002	-0.0687739953000003	0.01741008	0.0658497106000003	-0.0284705291000001	-0.0610676571	0.0387277603000001	1
7.207193346158269e-07	0.000575184392352	-3.185318376075777e-14	-1.0147184268296004e-14	-0.0001669322436868	-0.0001357708888547	-3.7003302466004985e-05	5.89212196009274e-17	0.0734066471455607	0.0201551801732194	0.0004062312878149	0.0053885358451527	-0.2594346797945375	-0.1290262761124125	0.0166477799274365	0.0673063530800945	-0.1318563327843092	-0.0444700150746012	0.0019775822407351	0.0173860924953267	-0.0064459196155452	0.0008483586005153	7.197123150689466e-07	4.1549879690176536e-05	-0.0071868280807697	-9.64014976613611e-06	9.293229241647018e-11	5.165049786252872e-05	0.0028464042875866	0.0005090186960388	2.591000329347175e-07	8.10201736860682e-06	-0.0063896081000001	-0.0685874758000003	0.0189543898000001	0.0651151542000003	-0.0308830647000001	-0.0594575766000001	0.0417753080000002	1
-1.8835043443284223e-06	0.001558216815508	8.610204457076764e-14	2.1633845053546803e-14	-0.0001247827171571	-8.774905238219352e-05	-2.316185153564331e-05	4.780241789103298e-17	0.0897683167973614	0.0163616696518004	0.0002677042337946	0.0080583507006312	-0.1303827208871833	0.1290519589073546	0.0166544080978254	0.016999653905945	-0.0998067101510994	0.0320496226332101	0.001027178310931	0.0099613793911858	-0.0079192693888034	-0.0014733497732583	2.1707595544917243e-06	6.271482765248788e-05	-0.0077963564567636	-0.0006095283759936	3.715248410450727e-07	6.078317400108952e-05	0.003065724991817	0.0002193207042302	4.8101571295689866e-08	9.398669725854985e-06	-0.0069203894	-0.0683849270000004	0.020488733	0.0643197305000004	-0.0332504955000002	-0.0577224558	0.0447032841000002	1
6.825826269486567e-05	0.002088796132092	-2.3101684358737824e-13	-4.321243731874811e-14	-8.821927064772562e-05	-5.440385606317728e-05	-1.3938761034432658e-05	6.384556105927205e-17	0.1103379316431588	0.0205696148457975	0.0004231090549044	0.0121744591592903	-0.1999410152037481	-0.0695582943165645	0.0048383563082298	0.0399764095607055	-0.0975545232185692	0.0022521869325305	5.072345979088815e-06	0.0095168850004025	-0.0079434310207998	-2.4161631996338287e-05	5.83784429733818e-10	6.30980963822909e-05	-0.0076889524452894	0.0001074040114742	1.153562144588527e-08	5.911998970610328e-05	0.0034580742273601	0.000392349235543	1.5393792251563982e-07	1.1958277362358127e-05	-0.0074507664999999	-0.0681663964000003	0.0220123027000001	0.0634641830000004	-0.0355693638000001	-0.0558659439	0.0475033079000002	1
0.0007243073250012	0.0019373152231609	6.007451113660998e-13	7.517519635352172e-14	-5.935892328076068e-05	-3.2506431125684926e-05	-8.096274114507998e-06	5.44845042303224e-17	0.1101121466083302	-0.0002257850348286	5.09788819132058e-08	0.0121246848306942	-0.2458242667647994	-0.0458832515610508	0.0021052727738145	0.0604295701304514	-0.1582174064197587	-0.060662883201189	0.0036799853982811	0.0250327476941955	-0.0073374721390109	0.0006059588817886	3.671861666101818e-07	5.38384973909006e-05	-0.0080701178025759	-0.0003811653572866	1.4528702932273622e-07	6.512680134761758e-05	0.0036525124898208	0.0001944382624607	3.780623784441175e-08	1.3340847488743214e-05	-0.0079807082	-0.0679319350000003	0.0235242978000001	0.0625493114000003	-0.0378362828000001	-0.0538919450000001	0.0501673651000002	1
0.0016903546857224	0.0014285880985165	-1.5465505661339018e-12	-9.094461766416784e-14	-3.816571628310356e-05	-1.874919152258327e-05	-4.559353576856016e-06	6.556958656771342e-17	0.0858266295474126	-0.0242855170609177	0.0005897863389161	0.0073662103394687	-0.1076072833174204	0.1382169834473792	0.019103934513293	0.0115793274229553	-0.078987587182588	0.0792298192371709	0.0062773642563546	0.0062390389289271	-0.0072982001723032	3.927196670763682e-05	1.5422873255069091e-09	5.326372575513848e-05	-0.0075867424806076	0.0004833753219686	2.3365170174179626e-07	5.75586614670968e-05	0.0030279073940048	-0.0006246050958162	3.901315256454831e-07	9.16822318695291e-06	-0.0085101836	-0.0676815975000004	0.0250239234000001	0.0615759710000003	-0.0400479417000002	-0.0518046105000001	0.0526878304000003	1
0.0021043179173505	0.0008870039562118	3.8608337258258566e-12	-3.3184902438256754e-14	-2.3630413626162197e-05	-1.0539795984449642e-05	-2.473520676632722e-06	9.548892405699551e-17	0.0294330564615988	-0.0563935730858137	0.0031802350853852	0.0008663048126716	-0.1432634199466768	-0.0356561366292564	0.0012713600793241	0.0205244074948178	-0.0680811874009771	0.0109063997816111	0.0001189495561963	0.004635048077927	-0.0071290526993057	0.0001691474729975	2.8610867674127183e-08	5.082339238963847e-05	-0.0076442175750646	-5.747509445703183e-05	3.303386353182261e-09	5.843406233480188e-05	0.0022558134930523	-0.0007720939009524	5.961289917218195e-07	5.088694515680492e-06	-0.0090391617000001	-0.0674154426000004	0.0265103907000002	0.0605450715000003	-0.0422011103000002	-0.0496083301000002	0.0550574896000003	1
0.0018706024434875	0.0004597152468724	-9.495458613286836e-12	8.412725212425989e-13	-1.3657507063486453e-05	-5.493462486323629e-06	-1.3657153319203057e-06	1.152073343696626e-16	0.0010987992124995	-0.0283342572490995	0.0008028301338581	1.2073597095489586e-06	-0.0460705801529703	0.0971928397937067	0.009446448107165	0.002122498355631	-0.0562594748024943	0.0118217125984828	0.000139752888761	0.0031651285050525	-0.0076885711581082	-0.0005595184588024	3.130609057889189e-07	5.911412645342632e-05	-0.0080141132104638	-0.0003698956353993	1.368227810572096e-07	6.422601054989798e-05	0.001406236338228	-0.0008495771548243	7.217813422260402e-07	1.9775006391901064e-06	-0.0095676118000001	-0.0671335323000004	0.0279829183000002	0.0594575766000003	-0.0442926440000003	-0.0473077226000001	0.0572695601000003	1
0.0013388706589195	0.0001661446341281	2.2594137767242672e-11	-4.008311277390202e-12	-7.68497222130832e-06	-2.4205636672306875e-06	-3.299417340970037e-07	8.736427614932494e-17	-0.0359257833554952	-0.0370245825679946	0.0013708197143342	0.001290661909706	-0.2923792823686421	-0.2463087022156717	0.0606679767871686	0.0854856447584026	-0.0480143333400059	0.0082451414624886	6.798235773627593e-05	0.002305376206085	-0.0076406357710197	4.793538708841709e-05	2.297801136013704e-09	5.837931498531723e-05	-0.0079700995671543	4.401364330927858e-05	1.9372007110661795e-09	6.352248711035258e-05	0.0010200846110814	-0.0003861517271461	1.4911315632378634e-07	1.0405726139429104e-06	-0.0100955028000003	-0.0668359326000001	0.0294407318000003	0.0583145029000003	-0.0463194881000001	-0.0449076262000002	0.0593177104000004	1
0.0008100229387127	-1.992811969809789e-05	-5.226724186288055e-11	1.5384405798615875e-11	-4.363466354166466e-06	-7.854661273739542e-07	5.3567675353965665e-08	2.3628289133261358e-17	0.0086020823371911	0.0445278656926861	0.001982730823146	7.39958205357306e-05	-0.1820477062498323	0.1103315761188105	0.0121730566888608	0.0331413673508252	-0.0770541704981008	-0.0290398371580947	0.0008433121421685	0.0059373451911505	-0.0069873534652511	0.0006532823057683	4.26777770953187e-07	4.8823108448384926e-05	-0.0071742583139474	0.0007958412532069	6.333633001754506e-07	5.146998235510242e-05	0.0020339874342293	0.0010139028231477	1.027998934868746e-06	4.137104882451154e-06	-0.0106228040000002	-0.0665227130000001	0.0308830647	0.0571169188000002	-0.0482786822000003	-0.0424130884	0.0611960783000003	1
0.0004047536835179	-0.0001271197401352	1.1582221894742169e-10	-5.148628384468831e-11	-2.3473151890704192e-06	1.5012680242478094e-08	-1.9410346111453572e-08	7.08476277063068e-17	0.0049295286479207	-0.0036725536892703	1.3487650600515024e-05	2.43002526905825e-05	-0.3556110611600045	-0.173563354910172	0.0301242381676744	0.1264592268193453	-0.1508914963463823	-0.073837325848281	0.0054519506884251	0.0227682436696505	-0.007643053675282	-0.000655700210031	4.299427652849162e-07	5.84162694830644e-05	-0.0061910335457978	0.0009832247681496	9.667309449365237e-07	3.832889636520311e-05	0.0018068843327662	-0.0002271031014628	5.1575818523327884e-08	3.264830991812867e-06	-0.0111494845000004	-0.0661939467000001	0.0323091586000001	0.0558659439000003	-0.0501673651000001	-0.0398293552000001	0.0628992872000003	1
0.0001302230297074	-0.0001772740851586	-2.4170375972058067e-10	1.6356988291781232e-10	-1.291311503712607e-06	-7.700361404015051e-09	7.618452670896482e-09	8.918907065384557e-17	0.0047830109182458	-0.000146517729675	2.146744494883763e-08	2.2877193443961944e-05	-0.1635071479136765	0.1921039132463287	0.0369039134845529	0.0267345874188648	-0.143274099095599	0.0076173972507835	5.802474087608445e-05	0.0205274674716559	-0.0070112001324748	0.0006318535428071	3.9923889949861965e-07	4.915692729750402e-05	-0.0055100007305136	0.0006810328152841	4.6380569538095574e-07	3.036010805038546e-05	0.0019682253452003	0.000161341012434	2.6030922429587723e-08	3.873911009119973e-06	-0.0116755136000004	-0.0658497106000001	0.0337182635999999	0.0545627475000003	-0.0519827782000003	-0.0371618603000001	0.0644224623000002	1
-4.152206290490156e-05	-0.0001871551053411	4.60544537513859e-10	-4.913023168643814e-10	-2.49300386264109e-07	2.3326563232579503e-09	-2.905148599243377e-09	1.4506054509758652e-16	0.0097190735406799	0.0049360626224341	2.436471421256336e-05	9.446039048919088e-05	-0.154959643601699	0.0085475043119775	7.305982996325769e-05	0.0240124911451655	-0.1572719358231252	-0.0139978367275256	0.0001959394330504	0.0247344617975535	-0.0070100032583366	1.196874138299297e-06	1.4325356865687265e-12	4.914014568195714e-05	-0.0059298495239879	-0.0004198487934743	1.7627300928937378e-07	3.5163115377045024e-05	0.0020657606598726	9.753531467206032e-05	9.513137744729854e-09	4.267367103587159e-06	-0.0122008606000003	-0.0654900851000002	0.0351096388	0.0532085477000003	-0.0537222702000003	-0.0344162134000001	0.0657612437000002	1
-0.0001384242626472	-0.0001713105828134	-7.218588911504383e-10	1.434540783898988e-09	4.414144834315065e-08	-4.5164736574182905e-10	1.0816385452161134e-09	4.553531278023327e-17	0.0235211813567702	0.0138021078160903	0.000190498180167	0.000553245972418	-0.2018239276213046	-0.0468642840196052	0.0021962611166701	0.0407328977604897	-0.0365239516283462	0.1207479841947796	0.0145800756871027	0.0013339990425495	-0.0089350890744144	-0.0019250858160777	3.705955399294435e-06	7.983581676753994e-05	-0.0066169735956277	-0.0006871240716399	4.721394900186427e-07	4.378433956510768e-05	0.0018549972046006	-0.0002107634552722	4.442123389813174e-08	3.44101462898636e-06	-0.0127254946000004	-0.0651151542000001	0.0364825525000001	0.0518046105000003	-0.0553833006000001	-0.0315981885999999	0.0669117996000003	1
-0.0001811248769671	-0.0001421596615554	5.965376053434803e-10	-4.05963424795487e-09	-1.6413430891076726e-08	-2.368995969068088e-11	-3.9274287619565134e-10	7.668064966020726e-18	0.0472972582275305	0.0237760768707602	0.0005653018313642	0.0022370306358414	-0.2843397900689125	-0.0825158624476071	0.0068088675554723	0.0808491162164335	-0.1254673862148078	-0.0889434345864615	0.007910934556036	0.015742065003576	-0.0099176071679823	-0.0009825180935679	9.653418043531822e-07	9.835893193825268e-05	-0.0076270591179473	-0.0010100855223201	1.0202727626919917e-06	5.817203078844742e-05	0.0026787899762946	0.0008237927716942	6.786345309663393e-07	7.175915737088809e-06	-0.0132493852000002	-0.0647250056000002	0.0378362828	0.0503522481000002	-0.0569634433000003	-0.0287137124	0.0678708368000003	1
-0.0001860123699936	-0.0001092605394927	1.8992334813605533e-09	1.1225396343986969e-08	6.656630055998705e-09	8.233973910015987e-11	1.3960049762933158e-10	6.1550213320008485e-18	0.0553111330137599	0.0080138747862293	6.422218908932567e-05	0.0030593214352657	-0.2274543879184276	0.0568854021504852	0.0032359489778223	0.0517354985833466	-0.0996587869281097	0.0258085992866985	0.0006660837971412	0.0099318738119825	-0.0117482482145997	-0.0018306410466173	3.351246641815608e-06	0.0001380213361117	-0.0080860932203264	-0.0004590341023788	2.107123070412806e-07	6.53849035676186e-05	0.0032691726235884	0.0005903826472936	3.485516704645228e-07	1.0687489642856254e-05	-0.0137725016000002	-0.0643197305000002	0.0391701179000001	0.0488528183000002	-0.0584603905000003	-0.0257688507999999	0.0686356102000004	1
-0.0001672883560172	-7.877339765629143e-05	-1.3975281147862718e-08	-3.041361026655284e-08	-2.6462106813285115e-09	-5.836023181533792e-11	-4.8336716271605e-11	1.3533320756547287e-17	0.0642035451047606	0.0088924120910006	7.907499279614099e-05	0.0041220952040189	-0.2875710602984184	-0.0601166723799904	0.003614014298043	0.0826971147211569	-0.1377359191071077	-0.0380771321789975	0.0014498679949767	0.0189711834122799	-0.010832245960699	0.0009160022539007	8.390601293368852e-07	0.0001173375525528	-0.0079369767549039	0.0001491164654222	2.2235720035196632e-08	6.29956000076741e-05	0.0034421738308086	0.0001730012072201	2.9929417513880615e-08	1.1848560681467789e-05	-0.0142948134000002	-0.0638994236000002	0.0404833565000001	0.0473077226000002	-0.0598719561000002	-0.0227697969	0.0692039308000003	1
-0.0001369908184297	-5.374918449626329e-05	5.9271495638727624e-08	8.052171786554847e-08	1.0216718722913595e-09	3.218890906640602e-11	1.615044300741213e-11	1.1005375046395526e-18	0.0694605102111868	0.0052569651064259	2.763568213014234e-05	0.0048247624787982	-0.207997951073949	0.0795731092244698	0.0063318797116493	0.0432631476509609	-0.1145309398109614	0.0232049792961466	0.0005384710641344	0.0131173361739822	-0.0104227860885963	0.0004094598721027	1.6765738700092176e-07	0.0001086344698485	-0.0081377896517277	-0.0002008128968237	4.0325819333686034e-08	6.622362041561449e-05	0.003349751056735	-9.242277407388122e-05	8.541968999143117e-09	1.1220832142090433e-05	-0.0148162899000002	-0.0634641830000002	0.0417753080000001	0.0457184053000003	-0.0611960783000003	-0.0197228577999999	0.0695741721000002	1
-0.0001041497994698	-3.4938518938427985e-05	-2.141885183538695e-07	-2.100696787945472e-07	-3.8756917937098e-10	-1.5774527095808346e-11	-5.205692278476486e-12	-1.1717514332426297e-17	0.016936906680101	-0.0525236035310858	0.0027587289278908	0.0002868588078904	-0.3035465532051943	-0.0955486021312451	0.0091295353692349	0.0921405099627542	-0.0783411635441663	0.0361897762667954	0.0013096999062405	0.0061373379054537	-0.0099911821166242	0.0004316039719721	1.8628198865867917e-07	9.982372008739426e-05	-0.0079083492978598	0.0002294403538675	5.264287596295043e-08	6.254198861685968e-05	0.0023140877508173	-0.0010356633059176	1.0725984831026564e-06	5.3550021183082665e-06	-0.0153369008000003	-0.0630141106000001	0.0430452931000002	0.0440863520000003	-0.0624308233000002	-0.0166344412	0.0697452742000004	1
-7.439815397919462e-05	-2.1755562999610877e-05	7.09653817723061e-07	5.345882295764927e-07	1.4341149967154846e-10	7.239459642152002e-12	1.563353467364737e-12	5.485986619986304e-17	0.0204586028961277	0.0035216962160263	1.2402344237599017e-05	0.0004185544324612	0.220935595203516	0.5244821484087101	0.2750815239994155	0.0488125372279301	0.5625101871294775	0.640851350673644	0.4106904536602344	0.3164177106244384	-0.0149603299835667	-0.0049691478669429	2.469243052338689e-05	0.0002238114732171	-0.0109443147974602	-0.0030359654995999	9.21708651493693e-06	0.0001197780263852	0.0048020735548796	0.0024879858040628	6.190073361970443e-06	2.3059910426685573e-05	-0.0158566156000005	-0.0625493113999995	0.0442926440000001	0.0424130884000004	-0.0635743876999996	-0.0135110420999997	0.0697167475000005	1
-5.0351449634655e-05	-1.3030237172193642e-05	-2.1171034882945468e-06	-1.3015789459232332e-06	-5.2346525274110494e-11	-3.1735739645293027e-12	-4.329750073078826e-13	-2.4579283832140517e-17	-0.0074484922444212	-0.0279070951405486	0.0007788059591826	5.5480036715053216e-05	-0.3012553974192818	-0.5221909926227976	0.2726834327763823	0.0907548144742497	-0.0665515104612164	-0.6290616975906951	0.3957186193756865	0.0044291035446687	-0.0144218237071175	0.0005385062764496	2.899890093853252e-07	0.0002079889990395	-0.0130036560719922	-0.0020593412745324	4.240886486172884e-06	0.0001690950712386	0.0025079780629408	-0.0022940954919392	5.262874124745133e-06	6.289953963941723e-06	-0.0163754039	-0.0620698942000001	0.0455167048000002	0.0407001785000002	-0.0646251013	-0.0103592291	0.0694886735000004	1
-3.2499808850008607e-05	-7.537810420331826e-06	4.80181750047038e-06	2.933378838854718e-06	1.8474780871150272e-11	1.34052510060985e-12	9.561994629751417e-14	2.6784271318513977e-17	-0.0367968473838261	-0.0293483551394049	0.0008613259493885	0.0013540079773887	-0.362818429389364	-0.061563031970081	0.0037900069053489	0.1316372127045656	-0.2046466987614295	-0.1380951883002129	0.0190702810316712	0.0418802713139517	-0.011783160750141	0.0026386629569765	6.962542200938599e-06	0.0001388428772634	-0.0117392466103184	0.0012644094616746	1.5987312869759836e-06	0.0001378099109782	0.001199923013787	-0.0013080550491538	1.7110080117657086e-06	1.439815238789023e-06	-0.0168932355	-0.0615759710000001	0.0467168319000002	0.0389492236000002	-0.0655814297000003	-0.0071856304	0.0690617051000002	1
-2.01040010123649e-05	-4.2250279649861145e-06	1.6128990533833455e-05	-6.385628422913704e-06	-6.43496201148217e-12	-5.534199667990317e-13	-1.0879364496765578e-14	5.0302493426076906e-17	-0.0442223964397071	-0.0074255490558811	5.513877878124563e-05	0.0019556203468709	-0.2808868349830928	0.0819315944062711	0.0067127861619535	0.0788974140668196	-0.1937452505152206	0.0109014482462091	0.0001188415738646	0.037537222097206	-0.0116150805373914	0.0001680802127494	2.825095797397809e-08	0.0001349100958899	-0.011650224604763	8.90220055556175e-05	7.92491728397514e-09	0.0001357277333419	0.0012159329453052	1.600993151822152e-05	2.56318026570931e-10	1.478492927261286e-06	-0.0174100800000002	-0.0610676570999999	0.0478923942000002	0.0371618603000003	-0.0664419760000004	-0.0039969203	0.0684370644000003	1
-1.1974127033544571e-05	-2.2915048794827093e-06	0.0007673180168716	0.000160885108634	2.1307944473928416e-12	2.213189754492966e-13	-6.162467068657892e-15	8.610787700161805e-17	-0.0294918476216849	0.0147305488180222	0.0002169890684801	0.0008697690761408	-0.2022193797647271	0.0786674552183658	0.0061885685105334	0.0408926775524311	-0.1847518131464767	0.0089934373687444	8.08819157055223e-05	0.034133232460911	-0.0095477350949611	0.0020673454424302	4.273917178530679e-06	9.11592454435055e-05	-0.0107109955759695	0.0009392290287936	8.821511683670175e-07	0.0001147254262285	0.001154936548957	-6.0996396348444594e-05	3.720560218681702e-09	1.333878431951811e-06	-0.0179259073000001	-0.0605450715	0.0490427735000001	0.0353397594000003	-0.0672054834000004	-0.0007998045999999	0.0676165393000003	1
-6.890087471660004e-06	-1.2396225661542698e-06	0.0029523373737413	0.0009723489032928	-6.898336043637264e-13	-8.740911257904215e-14	6.195499917327764e-15	1.2083082322457218e-16	-0.0091179242600957	0.0203739233615892	0.0004150967531439	8.313654281305893e-05	-0.0653110040634452	0.1369083757012821	0.0187439033371634	0.0042655272517751	-0.1295946459172014	0.0551571672292758	0.0030423130967582	0.016794772250405	-0.0104564890646085	-0.0009087539696473	8.258337773052935e-07	0.0001093381635582	-0.010615951316724	9.5044259245813e-05	9.033411081828052e-09	0.0001126984223589	0.001228077998495	7.314144953790841e-05	5.34967165201784e-09	1.5081755704051063e-06	-0.0184406873000001	-0.0600083362000002	0.0501673651000002	0.0334846241000003	-0.0678708368000005	0.0023989932	0.0666024783000002	1
-3.840822977239336e-06	-1.953103712761426e-07	0.0052531222286122	0.0018614805906386	2.050113326685469e-13	3.349879785288575e-14	-3.699015112251519e-15	9.58881681223833e-17	0.0359805232632623	0.0450984475233585	0.0020338699690172	0.0012945980542981	-0.1545081032665786	-0.0891970992031334	0.0079561225062535	0.0238727539750356	-0.0989631476593896	0.0306314982578119	0.0009382886855183	0.0097937045946541	-0.0100568334369304	0.0003996556276781	1.5972462065681148e-07	0.0001011398987781	-0.0105241324453654	9.181887135850694e-05	8.430705060213582e-09	0.0001107573637274	0.0020186945708368	0.0007906165723416	6.250745644975626e-07	4.075127770308164e-06	-0.0189543898000001	-0.0594575766000003	0.0512655775000002	0.0315981886000003	-0.0684370644000003	0.0055927458000001	0.0653977839000002	1
-2.083937272352713e-06	3.6496150991235965e-08	0.0060150706981471	0.0020959199541776	-5.654009748543834e-14	-1.2704827784571781e-14	1.9819974057119426e-15	1.0363871523953694e-16	0.0130905149489563	-0.022890008314306	0.0005239524806288	0.0001713615816288	-0.1346685388516983	0.0198395644148805	0.000393608316172	0.0181356153564513	-0.127280481034013	-0.028317333374623	0.0008018713694494	0.01620032085225	-0.0114636418807556	-0.0014068084438252	1.9791099978193222e-06	0.0001314150851702	-0.0108540311825836	-0.0003298987372181	1.0883317681968597e-07	0.0001178099929123	0.001652886999663	-0.0003658075711736	1.3381517932479634e-07	2.732035433648459e-06	-0.0194669849000001	-0.0588929215000003	0.0523368332000002	0.0296822163000003	-0.0689033394000003	0.0087747367	0.0640059042000001	1
