trial_type.easy_par	trial_type.hard_par	rt_reg.rt	demeaned_rlglater	demeaned_smsooner	demeaned_timedelay	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
0.2689220392692674	5.180194898138368e-08	0.252150440068275	-0.0502047426588597	1.6594790467090226	-26.471980294234708	-0.0401527000000691	8.999999802937351e-07	8.427398258929402e-13	0.0016122393171657	0.0223711999999454	0.0215178140000854	0.0004630163193348	0.0005004705893789	0.0776502000000532	0.00833240000002	6.942888974532712e-05	0.006029553559965	-0.0001495220001867	-0.0002470669999482	6.104205791972593e-08	2.2356662944316995e-08	0.0005910130001053	1.6211775328357123e-14	-1.2200769629127452e-14	3.492964087824277e-07	-0.0001702900001326	-0.0001702900000344	2.899871732196436e-08	2.8998553353294306e-08	0.0820961977001784	0.0805336979000785	0.0779515227001117	0.0743823661000921	0.0698714189000945	0.0644757965000763	0.0582638153001089	0.0513141282000521	1
0.6707472295834721	-1.305513242100234e-07	0.4278026669635706	-0.0579085665881232	-2.244677970865236	-78.44318962840875	-0.040142300000036	1.0400000006140124e-05	1.0816153879410404e-10	0.0016114042492362	0.0015278899997988	-0.0208433100000067	0.0004344435717437	2.3344478447291564e-06	0.0875749000001251	0.0099247000000383	9.849967007827624e-05	0.0076693631099213	0.0006388589999885	0.0007883810002005	6.215447599465112e-07	4.081409737646905e-07	0.0004333180001023	-0.0001576950000332	2.4867677240804672e-08	1.8776438554216653e-07	-6.06500810795319e-14	0.0001702900001142	2.899859478536148e-08	4.913539706688495e-15	0.0819919590001874	0.0801196458001099	0.0770307297000939	0.0727721151001297	0.0674084686000919	0.0610212361000805	0.053707406600073	0.0455780395001073	1
0.8750240373740681	3.213518320175274e-07	0.4042137450422346	-0.0791732644172236	-2.690682052563748	-103.0044691121669	-0.0296756000000176	0.0104667000001076	0.0001095518088939	0.0008806412352958	0.026981999999912	0.0254541100001206	0.0006479117159011	0.0007280283239182	0.0552327000000619	-0.0323422000001037	0.0010460179009012	0.0030506511492176	0.0001105760000018	-0.0005282830000656	2.7908296448122545e-07	1.2227016872756791e-08	0.0003286800000319	-0.0001046380000706	1.0949031861363773e-08	1.0803036811799246e-07	-2.4061630103008445e-14	-6.462927380302287e-15	-6.780889923987231e-14	6.240254081324448e-15	0.081878294300194	0.0796687514001419	0.0760302412000922	0.0710280251001539	0.0647518248000886	0.0573142124001068	0.0488485916000545	0.0395068049001178	1
0.9550186257224704	-7.697687120142787e-07	0.5207069322470307	-0.0228440430879332	-0.8044662537674387	-29.75302082649853	-0.0271091999999994	0.002566400000042	6.5864089546059e-06	0.0007349087245634	0.0144204999999199	-0.0125615000000207	0.000157791282248	0.0002079508202087	0.0636554000000573	0.0084227000000549	7.094187528174167e-05	0.0040520099490977	0.0003509459999604	0.000240370000058	5.777768375366912e-08	1.231631903122987e-07	0.0003275380000867	-1.141999955840031e-06	1.301229823092109e-12	1.0728105790441677e-07	-4.897986816851177e-14	2.28087013973952e-15	-2.468198915818048e-14	-1.7116333953423874e-14	0.0817552165001807	0.0791812221001321	0.0749510924000773	0.0691533037001586	0.0619091212000835	0.0533700625000883	0.0437147285000726	0.0331450678001134	1
0.9961344410316822	1.7836149715556815e-06	0.4994603884736415	0.0045602841301227	0.1075864853424234	4.606671419352837	-0.0214823000000216	0.0056269000000573	3.1662003614785144e-05	0.0004614892132111	0.0144207999999915	2.999999936335032e-07	-2.2149630940145093e-14	0.0002079594725656	0.0129317999999599	-0.0507236000001646	0.0025728835970826	0.000167231451254	0.0001953949999793	-0.0001555509999515	2.4196125773323128e-08	3.8179279902908535e-08	0.0002416120000372	-8.592600006346146e-05	7.3832667938927705e-09	5.8376255490663844e-08	-9.839900773537072e-15	3.208254066345711e-14	-3.787007674461464e-14	-1.1879425518141421e-15	0.0816227398001526	0.0786572819001643	0.0737943996000691	0.0671513987001564	0.0588885262000899	0.0492051046000755	0.0383347241000826	0.0265396073001028	1
0.7576406266504742	-3.956930240035479e-06	0.274077309851099	-0.0029483452849291	0.0686666402639388	0.2740261400565272	-0.0194680999999992	0.0020142000000348	4.057001600938257e-06	0.0003790069174812	0.0403159000001425	0.0258951000000344	0.0006705562040693	0.001625371792754	0.0377994999999269	0.0248677000001343	0.0006184025033241	0.0014288022002163	0.0001871999999971	-8.194999921225401e-06	6.703507514774174e-11	3.5043859287371615e-08	0.0001635599999727	-7.805199995687842e-05	6.092102438749505e-09	2.6751734777515436e-08	-7.391662370491367e-14	5.74773964114559e-14	-1.3982913699699406e-14	-7.450086098100688e-14	0.0814808795001847	0.0780971719001509	0.0725613598001011	0.0650259921001459	0.0556987191000848	0.0448365703000948	0.0327388711000591	0.0197389949000595	1
0.3497184696087876	8.253456231725771e-06	0.0773223209387037	0.0211867687291992	-1.5735229159620812	-23.1428211469407	-0.0117742999999409	0.0076938000000396	5.919455835530447e-05	0.0001386341404481	0.0058927800000744	-0.0344231200001702	0.001184951190657	3.472485613972742e-05	0.0368578999999546	-0.0009415999999906	8.866105522513254e-07	0.0013585047923405	0.000645308000237	0.0004581080000091	2.098628851353131e-07	4.1642258131083394e-07	0.0001635599999067	8.155229561500742e-14	-5.479374432687889e-14	2.675172662711276e-08	9.187059989802408e-05	9.187060000041507e-05	8.440137484558262e-09	8.440179705348015e-09	0.0813296518001469	0.0775011496001318	0.0712532484001216	0.062780992700104	0.0523488658000943	0.0402825336000605	0.0269586778000309	0.0127932372000163	1
0.0994246878690008	-1.5593129644806027e-05	0.0210275240935462	0.0384137054156429	-2.893563882790452	-39.1247518697187	-0.0040670899998755	0.0077072099999913	5.940108591330817e-05	1.6541221067386012e-05	0.0364231000001898	0.0305303200000258	0.0009321004393801	0.0013266422135405	0.0174081999998836	-0.0194497000000469	0.000378290830114	0.0003030454271884	0.0002426230002459	-0.0004026850000921	1.6215515999844989e-07	5.8865929185243306e-08	0.0005051949999931	0.0003416350001616	1.167144688931195e-07	2.552221744011005e-07	0.0002546789999748	0.0001628084001222	2.650649324128157e-08	6.486145437713998e-08	0.0811690742001074	0.0768694890001298	0.0698714189001239	0.0604205294000835	0.0488485916001025	0.0355618358000294	0.0210266903000171	0.0057534077999902	1
0.2465242275871347	2.3811410132868107e-05	0.1904721578088087	0.0112119535290192	-1.1293704105868028	-28.59224635107069	0.0041920600001805	0.0082591500000109	6.821355863447602e-05	1.7573367128118263e-05	0.0032302500000666	-0.0331928500001617	0.0011017652912267	1.0434515069767684e-05	0.0333864999999523	0.0159783000000814	0.0002553060708606	0.0011146583821692	0.0006764210003057	0.000433797999941	1.881806064959381e-07	4.575456120891384e-07	-0.0001410620001108	-0.0006462570002112	4.176484386687488e-07	1.9898138415771044e-08	0.0002623800000149	7.700999903861989e-06	5.926394694007479e-11	6.884327480548564e-08	0.0809991651000699	0.0762024808001126	0.0684173009000987	0.0579489435000934	0.0452079546000887	0.0306940080000137	0.0149763093000183	-0.0013287277000098	1
0.5993138555558594	-1.0065347719341228e-05	0.2596900360558605	-0.0724734009314999	2.620322051612042	-90.0842870978805	-0.0006933219999127	-0.004885382000103	2.3866957337978427e-05	4.806954088335323e-07	-0.0052707300000586	-0.008500980000025	7.226666087809308e-05	2.778059469986583e-05	0.0022437699999649	-0.0311427300001214	0.0009698696318715	5.034503795222616e-06	0.0006463290003745	-3.0092000079572222e-05	9.054958022498979e-10	4.1774149624620665e-07	0.0001306879999223	0.0002717500001551	7.384807645059013e-08	1.7079322526563273e-08	-8.91959245659803e-14	-0.0002623800001171	6.884337603221968e-08	5.424008494293555e-15	0.0808199441000428	0.0755004314001455	0.066892398900065	0.0553707806001108	0.0414374156000594	0.0256991899000291	0.0088416023000214	-0.0084010927000043	1
0.7840103738133021	-9.581058173117742e-05	0.2399593201085231	-0.0682055735983724	2.353493032521683	-91.19935669934044	0.000603814000023	0.0012971359999946	1.6825618289918743e-06	3.645912941769108e-07	0.0038350200000456	0.0091057499999983	8.291468294898308e-05	1.4707378349621732e-05	-0.036547500000169	-0.0387912700001127	0.0015047626282537	0.0013357197563523	-0.0002471669999624	-0.0008934960002333	7.983354739286127e-07	6.109147753083332e-08	-0.0003452360001786	-0.0004759240002063	2.265037606708417e-07	1.191876182328644e-07	-4.8347627129117776e-14	9.28289826967804e-14	3.228108857875383e-14	-2.1671860570739657e-14	0.080631431700054	0.0747636639002011	0.0652982905000646	0.052690782300122	0.0375478092000675	0.0205980464000342	0.0026571116000224	-0.0154116825999955	1
0.8951598055886212	0.0001583011176048	0.2400569498581864	-0.0438922248445278	1.5594971167679246	-57.54771354033778	0.0048832400000508	0.0042794260000624	1.831348684186807e-05	2.3846032870384462e-05	-0.0311221000001399	-0.0349571200000942	0.0012220002386933	0.0009685851085618	-0.0270239000001126	0.0095236000000785	9.069895687580486e-05	0.0007302911713032	-6.960030007836839e-05	0.0001775666999487	3.1529852066544375e-08	4.8441835128500225e-09	-0.0005329840002596	-0.0001877479999594	3.5249365918302135e-08	2.840716633539514e-07	-5.820408097083503e-14	-6.776028485522288e-14	5.621264050455634e-14	9.134634942101323e-15	0.0804336496000103	0.0739925170002351	0.0636366248000518	0.0499138777001424	0.0335503118000688	0.0154116826000226	-0.0035423402999857	-0.0223089467999881	1
0.9369993226354192	0.0158224085672531	0.1649970741696977	-0.07651554848326	2.7147888981768724	-102.11098031157388	0.0147486000000707	0.0098653600000974	9.732532788758311e-05	0.0002175212020028	-0.0005229860000376	0.0305991140001141	0.0009363057775332	2.7351434271938333e-07	-0.051037200000169	-0.0240133000000474	0.0005766385768763	0.0026047957839872	-0.0003263920000276	-0.0002567916999644	6.594191839463237e-08	1.0653174443827695e-07	-0.0002795990001902	0.0002533850001432	6.420400071260229e-08	7.817553168444168e-08	-4.2908135658275545e-14	-7.041493524833535e-15	2.2710782675094007e-14	3.4522854761479586e-14	0.0802266206000056	0.0731873452002424	0.0619091212000567	0.047045173800145	0.0294564099000604	0.0101615560000382	-0.0097218465999995	-0.0290421681999991	1
0.6731053854102709	0.2361774413612916	0.2096966667902822	-0.0535353590617378	1.8931164610209263	-71.18059645706295	0.021275600000141	0.0065270000000578	4.260172893151563e-05	0.0004526511554921	-0.002020539999962	-0.001497554000032	2.242667888499315e-06	4.082581915210657e-06	-0.0374129000001655	0.0136243000001062	0.0001856215504669	0.001399725086505	-0.000166435999992	0.0001599560000325	2.558589268392109e-08	2.770097363187451e-08	-0.000270608000079	8.991000060480654e-06	8.084186646291385e-11	7.322866580069723e-08	-7.80909275547097e-14	-2.1008771070949582e-14	3.2955048689024323e-14	-2.714968642666089e-14	0.0800103684000044	0.0723485189002242	0.0601175669000754	0.044089946500138	0.0252778672000648	0.0048693880000327	-0.0158466129000127	-0.0355618358000133	1
0.2844379926100596	0.6400766450205467	0.2230133059200222	-0.0451973381698359	1.926388578142604	-57.55747614187538	0.0163223000001116	-0.0049533000000679	2.453518092812161e-05	0.0002664174773743	-0.0081553200000173	-0.0061347800000286	3.763552557190197e-05	6.650924431610125e-05	-0.0318830000001027	0.005529900000053	3.0579793950120966e-05	0.0010165256890623	-0.0002887279999717	-0.0001222920000904	1.495530695477557e-08	8.336383930775006e-08	-0.0005329840002157	-0.0002623760000511	6.88411686228121e-08	2.840717507864148e-07	6.980599996343535e-05	6.980600012136814e-05	4.872865398663813e-09	4.872878968769128e-09	0.0797849180000081	0.0714764238002186	0.058263815300099	0.0410536312001202	0.0210266903000597	-0.0004429261999661	-0.0218821528000249	-0.0418200091000352	1
0.0241260485735064	0.8663173912158494	0.1903472660396783	-0.0635588720617265	2.7092716556637364	-80.18523254915982	0.0261577000001541	0.0098354000000746	9.673509312985374e-05	0.000684225269489	0.0125433000000387	0.0206986200000499	0.0004284328699017	0.0001573343748546	-0.0123765000000512	0.0195065000001017	0.0003805035422312	0.000153177752233	-0.0009597330001284	-0.0006710050001486	4.502478407853114e-07	9.210873507842964e-07	-0.0001462560000363	0.0003867280002074	1.4955858791233986e-07	2.1390875650126304e-08	-8.207100621047333e-14	-6.980600006973514e-05	4.872916001180118e-09	-5.395770445539888e-14	0.0795502952000375	0.0705714608001788	0.0563497844001209	0.0379418119001098	0.0167150947000429	-0.0057534077999478	-0.0277944824000476	-0.0477706702000623	1
-0.0899837044259559	0.9470844157629844	0.3004910586455174	-0.0377234244052013	1.5205600323393438	-50.42558350019996	0.0246440000001811	-0.0015137000000622	2.29128773114592e-06	0.0006073267362123	-0.0211079000000975	-0.0336512000001011	0.0011324032615068	0.0004455434424573	-0.0123494999999919	2.7000000008792377e-05	7.289001409643316e-10	0.0001525101502164	-0.0007306770001134	0.0002290559999798	5.2466589440965935e-08	5.338887547899866e-07	-0.0005329840001099	-0.0003867280001411	1.495586327529639e-07	2.840717797314764e-07	-1.2671705947692432e-13	2.5228101570247573e-14	1.1253967850351767e-14	-8.100406983321352e-14	0.0793065270000055	0.0696340462001649	0.0543774543001124	0.0347602118000914	0.0123554694000451	-0.0110400858999917	-0.0335503118000549	-0.0533700625000682	1
-0.1151536495693565	1.001178850529147	0.2849474511436773	-0.0686220291848462	2.498564792683264	-92.24236017467716	0.0278321000001619	0.0031880999999784	1.016398164835284e-05	0.0007746257906232	0.0092527099999963	0.0303606100001027	0.0009217666396069	8.561264225881795e-05	-0.0289307000000423	-0.0165812000000466	0.0002749361933814	0.0008369854024943	-0.0011194100001537	-0.0003887330000057	1.5111334607616014e-07	1.253078673363542e-06	-0.0005329840001797	5.1237807366866356e-15	-1.2959932422347066e-13	2.840718381119612e-07	-7.173407461493559e-14	7.484685060927585e-14	-2.3914472583666823e-14	-8.880231909997176e-15	0.0790536414000119	0.0686646110001679	0.0523488658001109	0.0315146823000841	0.0079603416000327	-0.0162810876999879	-0.0391172318000633	-0.0585770125000815	1
0.0557498490261708	0.7896647583189529	0.2563893943126279	-0.0614207609596853	2.2629892529227624	-92.31238184677534	0.0168746000000848	-0.0109575000001409	0.0001200668063576	0.0002847521252184	-0.0013997999999409	-0.0106525100000743	0.0001134759692769	1.959439994688788e-06	-0.0322531000001	-0.0033223999999934	1.1038341710230222e-05	0.001040262459633	-0.0006944180001265	0.0004249920001433	1.806182303063416e-07	4.822162991118975e-07	-0.0005329840001716	6.404309982966892e-14	-6.502329048972198e-14	2.840718710428837e-07	-6.63929365937848e-14	1.22483021477494e-13	-3.65524804902873e-14	-4.1722760309877e-14	0.0787916676000507	0.0676636010001674	0.050266117400099	0.0282111925000675	0.0035423403000204	-0.0214547298000073	-0.0444638974000705	-0.0633532322000942	1
0.4783306795931717	0.3845076426860996	0.2474543258652868	-0.045223728734763	1.6108200191712845	7.903731704231506	0.0143773000000396	-0.0024973000000275	6.236507311286768e-06	0.0002067067552863	-0.0100508999999771	-0.0086511000000549	7.484153112911603e-05	0.0001010205908065	-0.0563610000001569	-0.0241079000000585	0.000581190842396	0.0031765623211153	-0.0007266410001466	-3.2222999972061695e-05	1.0383258115770101e-09	5.280070830113094e-07	-0.0005329840001446	2.391625074807566e-14	-1.0790087081926601e-14	2.840718473649656e-07	5.817220005130662e-05	5.817220008330394e-05	3.384012875753382e-09	3.384044729158889e-09	0.0785206355000493	0.0666314765001832	0.0481313641000681	0.0248558180000643	-0.0008858396999781	-0.0265396073000497	-0.0495602034000603	-0.067663601000105	1
0.793583040593892	0.0776082620853665	0.1708137339493411	-0.0811181890989865	2.8368397712686	25.7740003161088	0.0280631000001192	0.0136858000001494	0.0001873011215464	0.0007875375817429	0.015090100000114	0.0251410000000411	0.0006320698810218	0.0002277111179792	-0.0404407000001538	0.0159203000001037	0.0002534559521065	0.0016354502165516	-0.0007427420000971	-1.610099990153297e-05	2.5913685368558586e-10	5.516656966678437e-07	-0.000307041999978	0.0002259420001092	5.104983900331755e-08	9.427485670666189e-08	0.0001049170000886	4.674479993144167e-05	2.1850670805658763e-09	1.1007599343471947e-08	0.0782405765000685	0.065568712100154	0.0459468144000546	0.0214547298000814	-0.0053114742000013	-0.031514682300035	-0.0543774543000752	-0.0714764238001215	1
0.9061709817514676	-0.0696239883868329	0.1956138951278987	-0.0367138565985169	1.4156795974956533	29.51298949981704	0.0280528000001741	-1.030000001112478e-05	1.0606412221674338e-10	0.0007869595880184	-0.0018432899999446	-0.0169333900000905	0.0002867396969002	3.397718022146801e-06	-0.0278431000001022	0.0125976000000717	0.0001586995257737	0.0007752382176213	-0.0005478789999649	0.0001948630000122	3.797154370088827e-08	3.001714065606746e-07	-0.0005329840000266	-0.0002259420000742	5.10497984482997e-08	2.840718937862664e-07	0.0002171920001194	0.0001122750000446	1.2605695012197181e-08	4.7172493831818616e-08	0.0779515227000625	0.0644757965001361	0.0437147285000384	0.0180141832000777	-0.0097218466000115	-0.0363593716000616	-0.0588885262000938	-0.0747636639001154	1
0.9934145091894307	-0.1174378620063971	0.164898322600566	0.1261512654033884	-2.3533483566245907	240.4386373154273	0.028050600000214	-2.200000014181185e-06	4.858125218876533e-12	0.0007868361605197	0.0114012000000599	0.0132444900000271	0.0001754165153671	0.000129987361413	-0.0359608000001012	-0.0081176999999989	6.589705332153888e-05	0.0012931791366888	-0.0010778100000531	-0.0005299310001073	2.808269662790759e-07	1.161674312550383e-06	-0.0005329840000648	-4.416588728556207e-15	-4.5024357227146097e-14	2.840719144812996e-07	1.1657138996875196e-14	-0.000217192000097	4.7172503101448275e-08	3.985167632685374e-15	0.0776535072000744	0.0633532322001578	0.0414374156000446	0.0145405056000895	-0.0141042839999889	-0.0410536312000923	-0.0630680188000893	-0.0775011496001101	1
0.8625834759032175	-0.0130576219737457	0.1639643084416958	0.1477575468313998	-2.7641320082651286	292.085324049908	0.0280506000002195	-6.305217889060212e-15	-2.7008982113127602e-14	0.0007868361605271	-0.0105595000000281	-0.0219607000000694	0.0004822723445165	0.0001115030403155	-0.0278532000000538	0.0081076000000548	6.573317777118119e-05	0.0007758007502657	-0.0007000900000266	0.0003777200000679	1.4267240118066622e-07	4.901259444447628e-07	-0.0005329840000322	2.1906645076562292e-14	-1.0747862646354511e-14	2.84071949041342e-07	-5.4296719817894215e-14	-1.0370984166551449e-15	1.2147686408309388e-14	-7.695594983471531e-15	0.0773465645000619	0.0622015356001547	0.0391172318000472	0.0110400859000803	-0.0184461936999897	-0.045578039500108	-0.0668923989000919	-0.0796687514001212	1
0.4740879714186451	0.3716125001764592	0.2719437022657901	0.0152729982895704	0.1861724741174321	44.54886477037596	0.019338800000093	-0.0087118000001041	7.589545932437891e-05	0.0003739891855021	-0.0263881000001418	-0.0158286000000154	0.0002505445778786	0.0006963318216677	-0.0493464000000638	-0.0214932000000712	0.0004619576462053	0.0024350671930329	-0.0005636600000125	0.0001364300000052	1.8613141830712222e-08	3.1771259127787464e-07	-0.000383399000008	0.000149585000059	2.237568639291984e-08	1.4699486360296737e-07	-3.811940898832197e-14	6.571639400825136e-14	-2.8891029648647528e-15	4.181485854638683e-15	0.0770307297000117	0.0610212361001652	0.0367565777000329	0.0075193617000353	-0.0227350996000163	-0.0499138777001194	-0.0703401329001004	-0.081250530600124	1
