trial_type.congruent	trial_type.incongruent	trial_type.unfamiliar	trial_type.unknown	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.0384964905271998	5.874649796766932e-06	0.0450894287189787	0.0095307397264927	0.0282737963404183	0.0039475626544464	1.5583250911173193e-05	0.0007994075594997	-0.0111281070502979	-0.0245614723005624	0.0006032659215713	0.0001238347665224	0.010232069933636	-0.0089596913090805	8.027606835228041e-05	0.0001046952551265	-0.0007330111572593	0.0006727456709903	4.525867408909781e-07	5.373053558114496e-07	2.9720526123454655e-05	0.0004325612437782	1.8710923049608e-07	8.83307922172559e-10	0.0007630110932174	-0.0004317047869701	1.863690246246854e-07	5.821859282012859e-07	0.0895330940999995	0.0870948063000024	0.0830800609000013	0.077561526900001	0.0706390923000023	0.0624380565000021	1
0.0209583023508195	-1.6463477803040868e-05	0.035317201125563	0.0469069861759697	0.031933499300469	0.0036597029600509	1.3393425755551596e-05	0.0010197483775734	-0.0055373979715531	0.0055907090787464	3.125602800218987e-05	3.06627762947558e-05	0.0069064729728786	-0.0033255969607571	1.1059595143393348e-05	4.769936892511091e-05	-0.0001199964773455	0.0006130146799141	3.757870006211442e-07	1.4399152428316346e-08	-1.9021842353621276e-05	-4.874236847744072e-05	2.375817599417093e-09	3.61828735575593e-10	0.0003689986198632	-0.0003940124733531	1.5524583045650717e-07	1.3615997873794714e-07	0.0893702213999994	0.0864497990000018	0.0816529130000014	0.0750836839000011	0.066884702100002	0.0572339332000016	1
0.0077278680809567	4.519488410014176e-05	0.0141417164779469	0.0861579140974797	0.0276902899233322	-0.0042432093771363	1.8004825817675415e-05	0.0007667521560385	0.0385377000712737	0.0440750980428255	0.0019426142674851	0.0014851543267843	0.0505860056280273	0.0436795326551491	0.0019079015729735	0.0025589439653994	2.7534058641365707e-05	0.00014753053599	2.176525803920417e-08	7.58125079214998e-10	-0.0002349960011961	-0.0002159741588425	4.6644837461731374e-08	5.522312032947644e-08	0.0002900034234305	-7.899519643336857e-05	6.240240252819867e-09	8.4101984619251e-08	0.0891926542999994	0.0857479368000026	0.0801049480000015	0.0724083541000015	0.0628554682000011	0.0516911924000011	1
-0.0007681646599745	-0.000119360798466	0.0006174331334918	0.0969856247948521	0.0211055883726948	-0.0065847015506367	4.335829451149765e-05	0.0004454458605573	0.0064945468456725	-0.0320431532256026	0.00102676366864	4.217913872992783e-05	0.0315844823554558	-0.0190015232725715	0.0003610578866766	0.0009975795256617	2.699018469436001e-05	-5.438739462693571e-07	2.962101618267764e-13	7.284726752431131e-10	6.80039263647546e-05	0.0003029999275617	9.180895695517253e-08	4.624534509277623e-09	0.0002889991757291	-1.0042477020555566e-06	1.0083668218684817e-12	8.352052386006013e-08	0.0890004218000011	0.0849896813000032	0.0784384564000016	0.0695425743000015	0.058567947800001	0.0458426270000009	1
0.0072120840639627	0.0002960329796453	-0.0052553432729206	0.066455524838911	0.0171887726008205	-0.0039168157718732	1.53414457901225e-05	0.000295453903522	0.0065242690086655	2.972216299297289e-05	8.834053788537306e-10	4.256608609607963e-05	-0.0083717462339997	-0.039956228589456	0.0015965002030937	7.008613500650678e-05	8.100188280820767e-05	5.401169811136901e-05	2.9172622826119846e-09	6.561303923231837e-09	-1.2988297412369389e-05	-8.099222377684093e-05	6.559740087551175e-09	1.6869622279482826e-10	0.0002890004977057	1.321977341297531e-09	-4.367637861847021e-17	8.3521287288087e-08	0.0887935557000026	0.0841755312000031	0.0766559040000017	0.0664938821000014	0.0540397591000016	0.0397228393000012	1
0.034147493150214	-0.0006866104126946	-0.0059771700216138	0.0280523581966918	0.0171639974308593	-2.477516996089204e-05	6.138086858624983e-10	0.0002946028078061	0.0372329469938845	0.0307086779852171	0.0009430229035996	0.0013862923418507	0.0166952323594012	0.0250669785934012	0.0006283534158017	0.0002787307835341	-0.0003409780912042	-0.0004219799740167	1.7806709828148455e-07	1.1626605876635734e-07	-0.0002350316272159	-0.0002220433298043	4.9303240871030216e-08	5.523986582440101e-08	0.000184459987832	-0.000104540509872	1.0928717957787608e-08	3.402548517696583e-08	0.0885720899000014	0.083306021900003	0.0747599283000015	0.0632702963000011	0.0492895095000022	0.0333680364000017	1
0.035074495667084	0.0104008058465801	-0.0061770605111266	0.0040283887601561	-0.0008921597362802	-0.0180561571671396	0.0003260248116457	7.95948992802261e-07	0.0074740285923125	-0.0297589184015718	0.0008855932244319	5.58611033986774e-05	0.0306042749992416	0.0139090426398399	0.0001934614671553	0.0009366216482285	-9.49831132403334e-05	0.0002459949779652	6.051352876551573e-08	9.021789875560609e-09	-0.0001170134906267	0.0001180181365895	1.392827990236304e-08	1.3692158515382502e-08	0.0002889941243137	0.0001045341364831	1.0927386286621722e-08	8.351760492434728e-08	0.0883360609000028	0.0823817253000048	0.0727533347000016	0.0598802955000009	0.0443367186000017	0.0268158155000013	1
0.0186865077321628	0.0383876293234715	0.0067940011776538	-0.0069849279987022	-0.0008999863618426	-7.826625562496895e-06	6.125557533070509e-11	8.09975449973076e-07	-0.0043431323494766	-0.0118171609417878	0.0001396452927223	1.886279860387962e-05	-0.0063770636094787	-0.0369813386087209	0.0013676194052918	4.066694027910679e-05	2.7533966239828368e-05	0.0001225170794798	1.501043309144109e-08	7.581183798068977e-10	-0.0002349957626973	-0.0001179822720702	1.3919815340706272e-08	5.5223009289018895e-08	0.0002890032828119	9.158495430511904e-09	-2.7846626480939543e-16	8.352289816703875e-08	0.0880855073000032	0.0814032492000034	0.0706390923000013	0.0563327963000008	0.0392017387000018	0.0201049422000013	1
0.0060499425493282	0.0371396452092176	0.0357186540675867	-0.0099286924596831	-0.0050570008477408	-0.0041570144858978	1.7280769436061978e-05	2.5573257572276815e-05	0.0430883930327614	0.0474315253822377	0.0022497496000856	0.0018566096141469	0.0457105287484582	0.0520875923579371	0.0027131172776485	0.0020894524384622	-0.000395998802959	-0.0004235327691999	1.7938000753707154e-07	1.5681505296028908e-07	-2.1022134788123496e-05	0.0002139736279096	4.5784713005828864e-08	4.41930860729821e-10	0.0001119958438538	-0.000177007438957	3.133163331460954e-08	1.2543067889869096e-08	0.0878204706000028	0.0803712372000041	0.0684203293000012	0.052637129400001	0.0339056705000006	0.0132751205000004	1
-0.0006979225384047	0.0317303658671511	0.036731087672321	-0.0087584265244337	-0.0030305728954238	0.0020264279523164	4.10641024626173e-06	9.184372073436393e-06	0.0226981726015669	-0.0203902204311972	0.0004157610892321	0.0005152070394502	0.0324492255484974	-0.0132613031999622	0.0001758621625593	0.0010529522386955	-0.0001799856990885	0.0002160131038706	4.6661660301009015e-08	3.2394851542558625e-08	-0.000235010954454	-0.0002139888196661	4.5791215252982856e-08	5.5230151078053514e-08	0.0001209788608247	8.983016973063719e-06	8.069456634621908e-11	1.4635883528078349e-08	0.0875409941000026	0.079286368000004	0.0661003288000011	0.048803015200001	0.0284702765000005	0.0063667582000005	1
-0.0034168698508535	0.0445871502862842	0.0197724889975704	-0.0061637943639148	-0.0009263485939761	0.0021042243014479	4.427759910531499e-06	8.581217169123854e-07	0.0008237767570448	-0.0218743958445203	0.0004784891935617	6.786081439948478e-07	-0.0020446227293164	-0.0344938482778134	0.0011898255690115	4.180482104602537e-06	0.0004449793848341	0.0006249650839225	3.905813591492312e-07	1.980066491141463e-07	0.0001405642278737	0.0003755751823287	1.4105671873843038e-07	1.9758301978279492e-08	0.000288968525431	0.0001679896646051	2.8220527800345166e-08	8.350280962509632e-08	0.0872471240000022	0.0781493550000028	0.0636825235000012	0.0448405382000008	0.0229178921000006	-0.0005792722999995	1
-0.0038306832707549	0.0487089315671988	0.0071101493234195	-0.0036164479101497	-0.0009003819873755	2.596660660082032e-05	6.742638385837242e-10	8.106877229307083e-07	0.0542729255304693	0.0534491487734247	0.0028568115046036	0.0029455504456379	0.0713639727273272	0.0734085954566445	0.0053888218869227	0.0050928166034279	0.0002160341375881	-0.0002289452472442	5.241592454335432e-08	4.66707457466192e-08	-0.0002349688766182	-0.000375533104493	1.4102511437218717e-07	5.5210372907130155e-08	0.0002890252259608	5.6700528917557216e-08	3.0866403206402738e-15	8.353558114973494e-08	0.0869389084000005	0.0769609460000033	0.061170490800001	0.0407601206000009	0.0172713331999999	-0.0075218756000003	1
-0.0030622194888128	0.0555626097186104	-0.0009897816356059	-0.0020450410996743	0.0011717785723035	0.0020721605596776	4.293849386084339e-06	1.3730650232268855e-06	0.0236843144183332	-0.0305886111121383	0.0009356631297699	0.0005609467494656	0.0564004347988337	-0.0149635379284954	0.0002239074673336	0.0031810090454985	3.999431451894797e-05	-0.000176039823067	3.0990020041737795e-08	1.599548365115e-09	0.0001330015787596	0.0003679704553778	1.3540225694656717e-07	1.7689419274836137e-08	8.499779291532503e-05	-0.0002040274330458	4.1627193224702506e-08	7.224623586869337e-09	0.0866163980999989	0.0757219226000027	0.0585679478000009	0.0365724949000007	0.0115538026000004	-0.0144199765999995	1
-0.0019896455056308	0.0409616133486325	0.0078959985696292	-0.0005738376355481	-0.0009172730239407	-0.0020890515962439	4.364136571149263e-06	8.413898001952346e-07	-0.005794893104779	-0.0294792075231099	0.0008690236761897	3.358078609470451e-05	0.0118877395624539	-0.0445126952363803	0.0019813800372064	0.0001413183519041	0.0001670118213532	0.0001270175068314	1.6133445664551057e-08	2.7892947777373226e-08	-8.297599927103595e-05	-0.0002159775780307	4.6646314208558835e-08	6.885016167510232e-09	0.0002890069459062	0.0002040091529923	4.1619735931956507e-08	8.352501536585496e-08	0.0862796462	0.0744330997000027	0.055878745200001	0.0322886755000006	0.0057887950000002	-0.0212327637	1
-0.0011093187111405	0.0170385323143865	0.035099576840362	-0.0011268668446888	-0.0009112950747828	5.977949158373341e-06	3.573562208437165e-11	8.304587129104448e-07	0.0366300474249497	0.0424249405297289	0.0017998755789514	0.0013417603743545	0.0441999945535025	0.0323122549910481	0.0010440818226059	0.0019536395185288	-0.0002180130044931	-0.0003850248258504	1.4824411667693884e-07	4.752966830956688e-08	9.196853009515264e-05	0.0001749445293682	3.060558876204349e-08	8.458210574265134e-09	0.0002890101989072	3.2530032088571564e-09	-1.8310128881767295e-16	8.352689458091142e-08	0.0859287079000003	0.0730953248000032	0.0531068621000008	0.0279199297000006	-3.2535729014295483e-16	-0.0279199297000007	1
-0.0005487532752682	0.0015981675699447	0.0338602561732504	0.0113066229324214	-0.0009176473096593	-6.352234876620292e-06	4.0350643663871066e-11	8.420765850467775e-07	0.0366053469837782	-2.470044117410368e-05	6.10110982930942e-10	0.0013399514278033	0.0549749421154661	0.010774947561962	0.0001160994949623	0.0030222442605986	-0.0001090418875991	0.0001089711168944	1.1874703032436073e-08	1.1890129321314984e-08	0.0002899841871176	0.0001980156570231	3.9210201478631134e-08	8.409082859291592e-08	0.0002890159476035	5.748698428008124e-09	4.555228227979636e-16	8.35302179214679e-08	0.0855636408999996	0.0717094778000036	0.0502563998000009	0.0234777482000006	-0.0057887950000006	-0.0344419108000007	1
-0.0002437791231465	-0.0047710964241902	0.0296922264147417	0.0385997022039748	-0.0177249433198469	-0.0168072960101876	0.0002824851991749	0.0003141736156895	-0.0015261453933286	-0.0381314923771053	0.0014540107109056	2.32911976046228e-06	0.0195740370141953	-0.0354009051012712	0.00125322408199	0.0003831429250315	5.394842474604143e-05	0.000162990312346	2.6565840915673354e-08	2.910428798574668e-09	0.0003570076513054	6.702346418708249e-05	4.492144643858673e-09	1.2745446418984053e-07	0.0002889898931575	-2.6054448816858623e-08	8.25389544909491e-16	8.351516210979631e-08	0.0851845054000023	0.0702764701000046	0.047331576100001	0.0189738151000005	-0.0115538026000009	-0.0407601206000012	1
-9.905054522227137e-05	-0.0074992492041633	0.0444276431386804	0.0374909018620943	-0.0227021713381948	-0.0049772280183474	2.477279874656531e-05	0.000515388583466	0.0401729497847185	0.0416990951780479	0.0017388145386678	0.0016138658944064	0.0440360406804395	0.0244620036662434	0.0005983896233674	0.0019391728788078	-0.0003960079940304	-0.0004499564187774	2.024607799310526e-07	1.568223310642251e-07	0.0002899892944319	-6.701835687340488e-05	4.491459658562542e-09	8.409379217141543e-08	5.305713441616682e-05	-0.0002359327587434	5.5664266928626996e-08	2.815061004560786e-09	0.0847913636000035	0.0687972441000048	0.0443367186000008	0.0144199766000004	-0.017271333200001	-0.0468371782000014	1
-3.8087491768994114e-05	0.0058368074981317	0.03658920145378	0.0199829130972639	-0.0177303142094279	0.0049718571287667	2.471936330955819e-05	0.0003143640419647	0.0560478818866302	0.0158749321019082	0.0002520134692388	0.0031413650639808	0.0623887297200285	0.0183526890395875	0.0003368211949836	0.0038923535960786	-0.0005150162672556	-0.0001190082732232	1.4162967982677398e-08	2.652417568480748e-07	0.0002899709229418	-1.837149095453418e-08	-9.835109675513484e-16	8.40831359904037e-08	0.0001120746536806	5.901751926578483e-05	3.483067345089972e-09	1.256072913882486e-08	0.084384280200001	0.0672727727000039	0.0412762587000005	0.0098282105000003	-0.0229178921000008	-0.052637129400001	1
-6.5705018850054015e-06	0.0346394502382583	0.0164553333206349	0.0067467072340512	-0.0200853603615599	-0.0023550461521331	5.5462423787118445e-06	0.0004034217008531	-0.0053815048343464	-0.0614293867209758	0.0037735695529177	2.896059427972913e-05	0.003528232764082	-0.0588604969559465	0.0034645581019033	1.24484264379101e-05	-5.999023738612555e-05	0.0004550260298705	2.0704868859840453e-07	3.5988299895023766e-09	0.0002900021353681	3.1212424281124383e-08	-9.93493606170097e-16	8.4101237693124e-08	-6.699133917030943e-05	-0.0001790659928524	3.2064629138752e-08	4.487840257928754e-09	0.0839633221000004	0.0657040584000025	0.0381547247000006	0.0052105938999999	-0.0284702765000005	-0.0581256595000009	1
1.0159871430038273e-06	0.0347853682083431	0.002891017666877	-0.0003401708257009	-0.021920744726896	-0.0018353843653352	3.36863576866794e-06	0.0004805190493809	0.0554053407275753	0.0607868455619231	0.0036950405933708	0.0030697517811418	0.0443656714608947	0.0408374386968127	0.001667696399315	0.0019683128041756	-0.0004650138558825	-0.0004050236184956	1.640441324249885e-07	2.162378904784206e-07	0.0002899778506972	-2.428467139572945e-08	-1.20006120431822e-15	8.408715279242497e-08	9.45671601401056e-05	0.0001615584993102	2.6101148509792574e-08	8.942948541683217e-09	0.0835285585000008	0.0640921330000029	0.0349767354000007	0.0005792723000001	-0.0339056705000008	-0.0632702963000013	1
-3.677175299760368e-07	0.0184536699121292	-0.003383961487926	-0.0032329491244316	-0.0176858475436287	0.0042348971832672	1.7934354153181416e-05	0.0003127892033364	0.0296496347243115	-0.0257557060032682	0.0006633563917263	0.0008791008392846	0.008771110978243	-0.0355945604826524	0.0012669727359537	7.693238779246357e-05	-0.0003960072030023	6.900665287874104e-05	4.761916958149158e-09	1.5682170582699346e-07	0.0004559937410389	0.0001660158903427	2.7561275439468304e-08	2.0793029143550898e-07	3.1090170000980546e-05	-6.347699013799326e-05	4.029327814000504e-09	9.665984365860166e-10	0.0830800609000008	0.0624380565000027	0.0317469930000007	-0.0040535728999999	-0.0392017387000004	-0.0680406021000008	1
1.4637974045739133e-07	0.005998789629017	-0.0051925100558924	-0.0037173497306694	-0.0325568298216146	-0.0148709822779853	0.0002211461139123	0.0010599471680307	0.010904291038599	-0.0187453436857096	0.000351387909895	0.0001189035630539	0.0091558833686973	0.0003847723904552	1.480497913966628e-07	8.383020026031234e-05	-0.0001250008706101	0.0002710063323919	7.344443241558472e-08	1.5625214738731385e-08	0.0002899996088636	-0.0001659941321756	2.755405301120621e-08	8.40997747547247e-08	6.018127267455998e-06	-2.507204273322906e-05	6.28607559961632e-10	3.6218034994407485e-11	0.0826179031000035	0.0607429167000043	0.028470276500001	-0.0086757562999999	-0.0443367186000009	-0.0724083541000016	1
-5.721875248434544e-08	-0.0006695625923815	-0.0048007397508965	-0.002980497916021	-0.0177324329797529	0.0148243968418624	0.000219762741727	0.0003144391793808	0.0271328828507368	0.0162285918121374	0.0002633671922047	0.0007361933317917	0.0192781448940086	0.0101222615253107	0.0001024601783855	0.0003716468705537	-0.0002469681613872	-0.0001219672907793	1.4876018594728981e-08	6.09932706867564e-08	0.0003910199191915	0.00010102031033	1.020510361136689e-08	1.5289657801315728e-07	-0.000162951622753	-0.0001689697500198	2.8550775914439766e-08	2.6553228045625734e-08	0.0821421611000022	0.0590078286000029	0.0251514342000007	-0.0132751205	-0.0492895095000009	-0.0763477110000015	1
2.1718215110697385e-08	-0.0033524288185174	-0.0035109767058854	-0.0019398801920509	-0.0177449263475288	-1.2493367776563466e-05	1.5608384330499095e-10	0.0003148824110788	0.0266519794413404	-0.0004809034093972	2.312680886149391e-07	0.0007103280081417	0.0276312919341419	0.0083531470401328	6.977506547342993e-05	0.0007634882939494	-0.0005559761904479	-0.0003090080290604	9.548596237938293e-08	3.091095256137511e-07	0.0002900451474549	-0.0001009747717366	1.0195905248222642e-08	8.412618779362905e-08	-0.0001629192748567	3.234789907343056e-08	1.4608626599676178e-15	2.6542686538213484e-08	0.081652913	0.0572339332000029	0.0217953768000006	-0.0178395682	-0.0540397591000011	-0.0798353660000017	1
-8.079093240628551e-09	-0.0037498783683392	-0.0021726192273111	-0.0010800728173602	-0.0244997129018117	-0.006754786554283	4.5627141393219766e-05	0.0006002359322702	0.0024364123306951	-0.0242155671106449	0.0005863936904898	5.93610504354449e-06	-0.0064417623474655	-0.0340730542816076	0.0011609730280782	4.149630214168464e-05	-0.0004619759302882	9.40002601602333e-05	8.836047703550933e-09	2.1342176059740174e-07	0.0002900372622836	-7.885170782139973e-09	2.577588084914463e-16	8.41216138957071e-08	-0.0001629329172544	-1.3642397374980384e-08	4.542154349745436e-16	2.6547132811508748e-08	0.0811502393000007	0.0554223971000029	0.0184070700000006	-0.0223570939000003	-0.0585679478000011	-0.0828506849000017	1
2.9461941089186413e-09	-0.0029751103767666	-0.0011732041710783	-0.0005308454512651	-0.0338954233384907	-0.0093957104366787	8.827937460907415e-05	0.0011488997232932	0.0107629282302769	0.0083265158995834	6.933086702513288e-05	0.0001158406240891	-0.0021777559129978	0.0042640064344686	1.8181750872405225e-05	4.742620816592838e-06	-0.0001374638683067	0.000324512061982	1.0530807868108123e-07	1.8896312551810704e-08	0.000440011162841	0.0001499739005576	2.2492171717900722e-08	1.936098241208233e-07	-0.0001629698094261	-3.68921729890318e-08	1.4046028466466226e-15	2.6559157576890242e-08	0.0806342227000024	0.0535744117000033	0.0149915273000006	-0.0268158155000004	-0.0628554682000012	-0.0853758279000019	1
-1.0513769772510124e-09	-0.0019271858370639	-0.0005659646408895	-0.0002351560897677	-0.0339643460782192	-6.892273972830156e-05	4.750343698424023e-09	0.0011535768045197	0.0372538768378531	0.0264909486075743	0.0007017703581286	0.0013878513394509	0.0137745020681574	0.0159522579811553	0.000254474534697	0.000189736907225	-0.0006969765751232	-0.0005595127068168	3.130544718322025e-07	4.857763491080522e-07	0.0002900563387726	-0.0001499548240687	2.24864491148563e-08	8.413268024064237e-08	-0.0001628988267126	7.09827123110647e-08	4.728000635342062e-15	2.653602637037343e-08	0.080104948000002	0.051691192400003	0.0115538026000004	-0.0312040056000004	-0.0668847021000013	-0.0873958553000019	1
3.6611710023825405e-10	-0.0010722327882856	-0.0002401849230453	-9.511740467904564e-05	-0.0371372142076446	-0.0031728681294257	1.0067092166012754e-05	0.0013791726791029	-0.0018342696873939	-0.0390881465252466	0.0015278831987805	3.364545284907788e-06	0.001200744038469	-0.0125737580296874	0.000158099390988	1.4417862462496447e-06	-1.9976363427708683e-05	0.0006770002116964	4.583292907873263e-07	3.990525494959261e-10	0.0002900015664741	-5.4772297716436224e-08	2.4937633580020117e-15	8.41009092836002e-08	-0.0001629970498341	-9.822312137069553e-08	9.588289059834431e-15	2.6568037515642505e-08	0.079562502200002	0.0497739776000029	0.0080989824000004	-0.0355101222000006	-0.0706390923000016	-0.088898815900002	1
